acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z;label
-4.9;-13.94;-11.48;-44.91;84.12;-98.32;0
-9.5;-16.77;-12.27;-39.78;56.16;-76.72;0
-11.84;-14.11;-11.28;-37.06;43.37;-62.44;0
-10.14;-8.95;-10.76;-40.43;43.8;-43.79;0
-5.64;-6.53;-11.35;-55.38;35.55;-31.11;0
-2.11;-6.81;-11.19;-78.19;16.01;-24.62;0
0.38;-9.39;-9.45;-90.1;-4.91;-29.09;0
3.19;-11.71;-7.77;-74.74;-6.72;-38.94;0
4.1;-12.12;-7.91;-43.38;3.81;-53.99;0
3.46;-10.93;-10.62;-21.79;23.29;-69.33;0
1.86;-9.84;-12.94;-17.19;40.43;-73.53;0
0.53;-9.97;-14.08;-19.9;53.12;-75.74;0
-1.22;-10.44;-12.9;-28.83;66.72;-73.93;0
-2.83;-11.04;-10.75;-37.22;72.33;-71.2;0
-4.24;-11.58;-8.93;-33.43;75.45;-68.4;0
-6.26;-11.17;-8.53;-21.5;91.34;-62.97;0
-8.07;-10.52;-8.49;-6.06;101.28;-52.9;0
-8.62;-9.95;-9.07;8.54;87.22;-40.37;0
-7.81;-10.1;-9.05;13.92;58.03;-28.66;0
-6.76;-11.14;-7.97;16.54;29.7;-17.95;0
-6.23;-11.5;-7.07;31.95;14.02;-12.04;0
-7.31;-10.09;-6.08;53.6;17.48;-5.37;0
-9.19;-8.13;-4.75;73.01;26.49;11.25;0
-10.53;-6.61;-4.31;92.37;30.34;36.76;0
-10.57;-6.86;-4.35;111.69;14.52;65.08;0
-10.64;-9.05;-4.85;132.34;-14.07;98.99;0
-9.72;-12.63;-9.85;144.66;-26.55;127.12;0
-8.62;-14.61;-13.3;138.23;-47.73;151.22;0
-6.67;-15.06;-14.73;117.6;-99.22;174.96;0
-4.42;-17.18;-16.16;87.78;-146.5;192.86;0
-1.3;-19.55;-16.59;47.18;-202.08;196.43;0
2.94;-19.55;-16.91;16.51;-226.7;180.69;0
3.49;-18.87;-14.09;19.78;-168.09;167.79;0
1.15;-19.06;-6.08;64.63;-111.84;185.37;0
3.51;-19.55;-8.27;117.1;-75.6;192.02;0
6.38;-18.64;-10.96;137.01;-55.9;186;0
11.55;-19.55;-14.65;132.46;3.19;160.8;0
10.18;-12.77;-15.51;112.56;10.19;123.79;0
5.8;-9.12;-14.97;81.85;15.48;108.83;0
2.25;-7.47;-13.69;55.11;21.85;111.3;0
0.53;-7.15;-11.83;43.7;3.9;116.27;0
0.54;-7.14;-11.19;35.86;-24.04;113.96;0
0.46;-6.45;-10.93;27.35;-57.92;110.21;0
1.04;-6.08;-11.07;18.62;-89.44;105.3;0
2.24;-5.77;-11.36;9.12;-118.12;98.64;0
3.51;-5.52;-11.9;-2.26;-143.17;83.11;0
4.85;-5.18;-12.39;-11.82;-154.42;62.78;0
6.09;-4.49;-12.88;-19.89;-154.7;37.91;0
6.19;-3.23;-13.09;-28.28;-147.09;14.2;0
6.87;-1.93;-12.9;-37.51;-134.63;-8.87;0
7.8;-0.96;-12.48;-51.11;-100.37;-33.36;0
8.85;-1.15;-12.87;-73.7;-48.04;-56.79;0
6.95;-1.87;-11.77;-99.82;-0.1;-70.34;0
8.96;-3.45;-9.15;-126.59;19.97;-90.95;0
4.45;-5.74;-3.02;-131.82;-15.76;-112.71;0
-2.4;-10.16;-0.73;-106.93;-48.91;-126.72;0
-8.31;-14.31;-2.04;-92.51;-24.64;-140.15;0
-17.98;-19.55;-2.93;-101.9;65.7;-117.2;0
-19.7;-19.55;3.04;-76.58;198.41;-25.16;0
-19.2;-19.55;-0.25;-11.12;247.29;56.73;0
-11.43;-6.72;-10.24;22.86;254.27;97.19;0
-0.83;0.22;-16.35;7.44;246.57;120.17;0
19.52;-5.45;-20.97;-89.86;174.22;79.84;0
19.52;-19.55;-15.52;-209.85;-80.17;-69.6;0
19.52;-19.55;-0.17;-178.11;-185.07;-188.35;0
-1.58;-19.55;0.94;12.66;-20.97;-164.73;0
-9.96;-19.54;-7.71;105.02;-37.99;-133.91;0
-9.94;-12.06;-17.33;124.21;-32.57;-77.24;0
-5.56;-4.4;-21.19;83.35;68.38;-23.03;0
5.4;-1.61;-24.7;-2.05;159.04;-4.82;0
12.29;0.35;-24.53;-93.05;215.14;-32.74;0
14.18;-1.36;-18.51;-148.47;189.48;-79.79;0
9.78;-6.17;-11.42;-138.68;131.78;-117.29;0
2.73;-8.93;-7.76;-92.32;100.94;-127.2;0
-2.8;-12.54;-7.89;-51.81;82.93;-121.46;0
-8.12;-15.94;-10.13;-35.18;58.23;-105.26;0
-11.24;-16.45;-12.36;-30.27;30.87;-90.84;0
-11.69;-10.66;-11.47;-29.34;12.32;-75.02;0
-8.86;-6.84;-11.08;-35.75;-5.71;-50.08;0
-4.27;-6.04;-11.92;-56.04;-21.55;-38.09;0
-1.04;-7.18;-11.67;-81.96;-31.35;-32.32;0
1.31;-9.27;-10.42;-92.75;-33.72;-33.45;0
2.45;-11.34;-9.78;-80.03;-22.46;-38.37;0
3.56;-11.57;-10.27;-58.42;3.99;-48.38;0
3.9;-10.47;-10.41;-42.17;31.48;-57.63;0
3.21;-10.75;-11.12;-33.72;52.84;-64.29;0
2.57;-11.06;-11.2;-31.4;64.96;-69.79;0
1.21;-10.92;-11.05;-25.74;77.68;-73.98;0
-1.62;-10.39;-10.89;-19.28;93.36;-74.46;0
-4.68;-10.34;-10.77;-15.45;100.66;-72.01;0
-7.46;-10.68;-10.74;-12.91;103.59;-67.11;0
-9.61;-10.67;-10.67;-4.7;92.68;-59.67;0
-9.21;-10.26;-10.38;3.79;74.82;-47.94;0
-8.19;-10.78;-9.61;4.79;45.62;-38.45;0
-7.16;-11.62;-8.44;10.87;22.54;-28.59;0
-6.77;-11.59;-7.57;30.11;15.21;-20.15;0
-7.74;-10.45;-6.77;54.99;25.25;-8.44;0
-9.63;-8.34;-5.51;77.18;36.51;12.07;0
-11.27;-6.9;-5.38;91.54;37.96;40.21;0
-12.23;-7.74;-5.41;104.19;19.41;71.74;0
-12;-10.14;-5.26;124.5;-3.15;109.88;0
-10.57;-13.57;-9.07;141.92;-8.59;138.93;0
-8.71;-14.3;-12.93;136.14;-17.05;157.9;0
-5.89;-13.97;-13.61;109.98;-61.62;181.8;0
-3.33;-16.71;-15.73;83.21;-123.75;202.22;0
-0.03;-19.55;-16.16;44.28;-178.73;197.17;0
4.7;-19.55;-16.36;12.09;-194.31;173.63;0
3.76;-19.55;-10.02;36.56;-144.75;162.72;0
1.69;-18.03;-7.87;108.97;-114.33;172.36;0
2.91;-17.59;-10.05;135.34;-93.36;168.17;0
4.67;-17.07;-12.23;125.79;-74.57;172.69;0
8.75;-18.26;-14.3;110.2;-20.59;170.26;0
9.69;-13.54;-14.62;100.08;11.32;129.5;0
6.42;-9.18;-13.98;80.2;17.86;106.86;0
2.71;-7.3;-13.44;60.82;19.84;99.57;0
1.14;-6.77;-12.36;50.89;16.19;106.47;0
0.37;-6.49;-11.63;42.14;-18.26;104.73;0
-0.11;-6.31;-11.47;30.55;-64.27;101.45;0
0.08;-5.9;-11.14;21.11;-100.28;103.7;0
1.15;-6;-11.08;10.34;-127.22;100.06;0
2.46;-5.82;-11.6;-0.15;-146.9;90.89;0
3.99;-6.16;-12.69;-8.9;-158.51;73.25;0
5.71;-5.73;-13.5;-16.1;-157.54;49.29;0
6.3;-4.35;-13.96;-23.73;-148.36;29.92;0
8.09;-2.81;-13.98;-32.94;-130.74;4.34;0
8.86;-1.51;-13.48;-49.71;-96.73;-23.53;0
10.13;-1.57;-13.47;-73.66;-37.07;-48.62;0
9.68;-1.83;-11.37;-100.67;10.37;-77.5;0
9.19;-3.61;-6.97;-128.46;4.48;-96.02;0
5.73;-5.67;-0.75;-136.13;-59.07;-127.24;0
-2.88;-9.9;1.37;-102.45;-98.37;-147.09;0
-9.3;-14.28;-1.76;-61.53;-36.79;-147.89;0
-15.69;-17.17;-6.51;-81.73;70.58;-122.9;0
-19.7;-19.55;-4.95;-111.53;205.63;-45.46;0
-17.89;-19.55;-3.22;-70.15;254.27;28.06;0
-12.08;-9.76;-9.17;-24.43;254.27;72.25;0
-4.16;-2.32;-13.53;-28.26;254.27;98.49;0
11.58;-7.56;-17.03;-91.1;147.29;83;0
19.52;-19.55;-15.21;-191.13;-84.42;-31.67;0
16.69;-19.55;4.53;-139.84;-169.11;-139.87;0
-2.49;-19.55;-0.31;44.76;10.15;-129.23;0
-7.07;-14.05;-11.06;98.81;-17.23;-94.21;0
-4.36;-7.58;-17.41;90.52;-43.12;-45.46;0
3.51;-4.78;-20.7;38.94;7.72;-25.89;0
11;-3.54;-22.09;-28.34;85.24;-46.72;0
15.24;-2.25;-20.98;-83.31;134.72;-86.57;0
12.53;-3.84;-17.78;-97.85;149.63;-128.27;0
5.01;-6.48;-14.47;-73.84;146.57;-136.35;0
-0.85;-9.27;-13.56;-44.66;131.36;-127.98;0
-5.57;-12.73;-14.33;-36.77;92.96;-116.01;0
-9.75;-14.8;-14.47;-49.69;46.12;-97.07;0
-12;-13.48;-13.22;-67.52;13.61;-77.11;0
-10.67;-10.06;-10.85;-85.24;8.64;-53.07;0
-6.26;-7.8;-8.89;-95.64;-10.16;-34.17;0
-2.45;-8.26;-7.14;-92.55;-28.72;-30;0
-1.24;-10.04;-6.48;-67.38;-34.15;-33.67;0
0.08;-10.96;-8.77;-43.91;-19.55;-41.67;0
1.06;-10.54;-10.78;-30.6;-6.47;-46.82;0
2.3;-9.31;-12.48;-28.93;7.35;-52.73;0
3.14;-8.62;-12.94;-36.55;18.12;-59.66;0
3.65;-9.66;-12.54;-44.95;17.9;-66.7;0
3.37;-11.11;-10.92;-41.09;16.71;-76.14;0
0.36;-11.95;-8.94;-26.96;40.89;-78.12;0
-2.69;-11.09;-8.68;-19.78;65.82;-74.14;0
-5.24;-10.07;-9.29;-21.11;63.46;-66.87;0
-7.07;-9.96;-9.78;-18.73;67.92;-59.39;0
-8.19;-10.43;-9.89;-1.02;85.58;-53.26;0
-7.96;-10.77;-10;16.14;86.03;-43.65;0
-7.04;-11.33;-9.54;17.27;63.87;-30.66;0
-6.14;-11.59;-9.04;17.67;36.53;-20.92;0
-7.88;-10.49;-7.35;28.57;21.87;-12.17;0
-10.08;-8.74;-4.82;46.3;21.61;6.3;0
-11.4;-7.18;-3.71;69.42;27.25;35.41;0
-10.34;-7.09;-4.11;96.65;18.27;65.07;0
-10.2;-9.03;-4.64;121.51;5.58;103.13;0
-8.61;-11.66;-7;136.01;10.16;132.48;0
-7.76;-14.14;-12.12;140.63;10.33;157.54;0
-6.52;-15.47;-14.74;129.08;-34.14;171.7;0
-4.73;-16.41;-14.8;92.01;-93.54;189.05;0
-2.49;-19.55;-15.55;43.36;-153.84;196.12;0
1.84;-19.55;-16.34;7.66;-197.86;181.63;0
1.95;-19.55;-13.75;19.14;-173.68;164.33;0
-0.1;-19.55;-6.88;88.84;-126.92;174.99;0
1.78;-19.55;-9;132.98;-97;171.87;0
3.64;-18.35;-10.91;128.79;-93.13;173.19;0
9.21;-19.55;-13.74;114.11;-40.19;167.71;0
11.02;-13.92;-13.45;105.77;3.18;138.24;0
8.92;-9.79;-13.39;93.32;14.26;118.93;0
5.48;-8.13;-13.11;79.69;31.49;106.94;0
2.8;-6.95;-12.33;70.87;32.06;105.56;0
1.35;-5.95;-11.5;62.6;7.67;101.02;0
0.66;-5.58;-11.29;53.95;-27.06;92.31;0
0.28;-4.88;-11.16;42.93;-63.37;84.18;0
0.17;-4.43;-11.15;30.36;-102.97;74.27;0
0.58;-3.91;-11.44;18.96;-128.22;65.23;0
2.07;-3.93;-11.91;8.9;-134.7;52.64;0
3;-3.35;-12.82;0.32;-131.53;36.61;0
4.26;-2.69;-14.36;-7.42;-119.55;23.39;0
6.39;-1.02;-14.77;-22.39;-97;3.87;0
8.49;0.54;-14.74;-45.51;-64.6;-18.27;0
10.32;-0.18;-14.74;-74.96;-10.68;-43.77;0
9.21;-1.57;-13.53;-105.86;24.22;-74.59;0
8.79;-3.92;-10.95;-139.77;1.83;-97.72;0
5.14;-5.64;-1.53;-155.89;-90.39;-126.26;0
-2.08;-11.74;2.94;-120.89;-144.8;-149.25;0
-7.29;-16.3;-0.35;-68.41;-81.01;-168.14;0
-15;-19.16;-8.57;-66.64;26.52;-157.46;0
-19.7;-19.55;-8.49;-102;145.97;-93.36;0
-19.7;-19.55;-1.51;-89.23;253.36;14.58;0
-13.5;-11.88;-5.18;-48.21;254.27;80.9;0
-4.11;-8.65;-9.74;-29.63;185.45;108.02;0
9.9;-17.4;-15.64;-61.48;73.99;82.77;0
19.52;-19.55;-16.51;-118.55;-51.78;4.91;0
19.04;-19.55;-4.84;-115.26;-137.87;-65.92;0
3.23;-16.31;-1.94;1.88;-22.22;-83.08;0
-0.41;-10.71;-9.74;74.47;44.37;-66.91;0
1.89;-6.91;-16.26;76.44;66.7;-59.56;0
4.91;-3.3;-19.51;36.84;93.54;-63.53;0
7.29;-1.55;-21.95;-13.03;127.44;-83.14;0
7.72;-2.56;-22.34;-53.58;166.19;-101.32;0
6.08;-4.74;-19.87;-75.99;163.81;-118.1;0
2.52;-8.29;-16.86;-84.39;118.45;-125.61;0
-2.05;-12.85;-14.8;-90.41;73.93;-114.99;0
-6.11;-15.34;-12.58;-99.29;34.25;-93.82;0
-8.19;-15.42;-9.18;-97.14;19.96;-77.01;0
-7.85;-11.91;-6.24;-75.66;16.16;-72.98;0
-6.05;-8.74;-5.35;-50.6;-4.12;-68.88;0
-4.82;-7.11;-6.97;-34.72;-20.35;-59.17;0
-2.85;-6.49;-9.27;-31.94;-20.08;-46.4;0
-1.2;-7.38;-11.27;-37.84;-21.22;-41.14;0
0.21;-9.11;-12.5;-47.59;-17.18;-42.59;0
1.73;-10.26;-12.59;-56.5;-8.81;-49.5;0
2.58;-10.2;-11.77;-55.05;4.72;-55.53;0
1.95;-10.1;-10.55;-47.09;20.74;-57.98;0
1.46;-10.38;-9.14;-37.38;37.44;-59.67;0
1;-10.54;-8.99;-27.67;50.41;-63.98;0
-0.4;-10.44;-10.36;-23.37;53.91;-66.83;0
-2.81;-11.03;-10.85;-24.2;58.34;-67.92;0
-5.62;-11.34;-10.1;-20.03;74.03;-67.05;0
-8.09;-11.33;-9.57;-1.95;97.52;-62.4;0
-9.52;-10.96;-9.7;17.07;96.14;-51.21;0
-10.35;-11.08;-9.44;20.5;67.35;-35.08;0
-10.96;-11.66;-7.79;20.36;43.44;-16.21;0
-11.6;-10.52;-5.24;32.56;30.09;3.69;0
-12.01;-8.49;-3.29;50.47;23.87;24.99;0
-12.66;-7.3;-2.8;68.7;12.09;50.24;0
-11.46;-7.88;-2.25;97.79;-7.33;82.18;0
-9.21;-9.94;-2.39;134.8;-9.42;106.94;0
-8.53;-12.68;-7.3;154.92;0.55;132.37;0
-7.41;-15.14;-13.69;154.64;-19.77;158.96;0
-6.27;-16.74;-15.92;138.91;-103.84;181.12;0
-4.43;-19.53;-17.12;102.48;-157.38;201.67;0
-1.48;-19.55;-18.34;47.29;-198.35;193.34;0
2.58;-19.55;-19.12;12.2;-198.56;173.16;0
0.78;-17.89;-13.69;26.4;-154.01;162.72;0
-2.03;-19.55;-4.45;100.91;-109.7;182.96;0
3.28;-19.55;-9.22;146.42;-87.97;182.88;0
8.73;-19.55;-12.53;146.14;-56.81;170.96;0
11.93;-17.84;-14.6;142.51;-12.61;140.05;0
11.39;-10.61;-14.81;128.07;7.42;115.47;0
7.26;-7.36;-15.01;100.69;4.16;101.73;0
4.29;-6.4;-13.74;77.16;15.9;103.61;0
2.6;-5.85;-11.79;66.53;9.51;101.38;0
2.19;-4.99;-11.4;62.97;-16.33;90.94;0
1.27;-4.48;-11.35;55.34;-47.33;80.67;0
0.78;-3.55;-11.39;43.53;-76.15;79.47;0
1.3;-3.36;-11.65;29;-92.14;79.52;0
3.15;-3.08;-12.21;12.3;-92.96;74.28;0
5.14;-2.8;-13.22;-4.71;-80.88;58.71;0
7.1;-1.79;-14.2;-22.37;-57.57;35.54;0
8.51;-1.22;-14.88;-45.94;-40.63;5.59;0
8.36;-0.15;-13.56;-70.68;-33.07;-29.36;0
7.09;-1.05;-12.41;-94.86;-25.03;-57.17;0
6.06;-1.69;-10.63;-116.24;-26.2;-80.37;0
6.36;-3.19;-7.69;-132.32;-51.57;-101.2;0
3.63;-5.51;0.31;-120.88;-117.89;-129.25;0
-1.93;-9.94;0.13;-88.5;-132.49;-153.24;0
-7.2;-14.06;-3.81;-68.31;-71.43;-170.56;0
-14.57;-18.54;-9.88;-102.32;30.13;-150.42;0
-19.7;-19.55;-7.01;-144.02;172.2;-77.24;0
-18.79;-19.55;0.45;-99.94;226.4;0.24;0
-13.42;-11.82;-3.44;-36.71;226.19;44.57;0
-6.39;-4.94;-9.91;-19.86;227.85;79.79;0
3.64;-5.7;-14.39;-45.16;217.05;89.21;0
19.13;-19.55;-20.08;-131.87;144.86;12.22;0
19.52;-19.55;-10.94;-200.53;-76.92;-78.03;0
7.09;-19.55;5.51;-117.66;-124.27;-105.49;0
-4.49;-16.16;-0.86;60.69;-53.51;-81.78;0
-5.91;-11.69;-11.45;123.86;-14.33;-77.05;0
-3.58;-7.16;-17.97;104.11;48.32;-57.78;0
1.11;-2.56;-21.54;37.25;116.02;-50.5;0
5.65;-1.01;-22.02;-41.87;155.22;-66.68;0
7.28;-1.47;-21.22;-102.67;166.51;-88.63;0
6.72;-3.48;-16.04;-120.21;118.03;-106.68;0
2.9;-8.27;-11.44;-98.53;46.62;-110.96;0
-0.63;-12.02;-10.61;-61.32;10.03;-99.08;0
-3.25;-14.34;-11.87;-36.38;-5.52;-82.67;0
-5.8;-14.9;-12.5;-30.07;-5.03;-72.66;0
-6.76;-13;-11.58;-36.59;8.74;-72.57;0
-6.15;-9.29;-10.05;-48.31;-1.05;-70.27;0
-4.47;-6.7;-9.94;-68.63;-20.07;-56.53;0
-2.81;-6.44;-9.59;-90.87;-25.65;-40.45;0
-0.29;-8.18;-8.09;-96.45;-27.88;-33.18;0
2.83;-10.74;-6.84;-71.76;-15.98;-42.93;0
3.03;-11.37;-8.22;-41.29;11.8;-58.81;0
2.51;-10.47;-10.58;-26.28;25.29;-66.65;0
2.17;-9.46;-12.31;-23.33;31.95;-71.53;0
0.2;-9.26;-12.61;-26.34;42.81;-75.4;0
-2.51;-9.68;-11.39;-28.22;52.66;-73.55;0
-4.27;-9.76;-9.02;-32.26;58.93;-69.95;0
-5.52;-10.62;-7.94;-29.95;71.84;-63.59;0
-7.32;-11.74;-9.48;-9.53;93.83;-56.01;0
-8.84;-11.31;-11.09;12.02;90.01;-46.38;0
-9.3;-9.99;-10.64;11.66;67.92;-31.3;0
-9;-10.2;-8.04;2.63;47.35;-12.84;0
-9.02;-10.8;-5.62;16.98;20.72;3.12;0
-10.02;-10.11;-4.52;45.49;7.14;16.18;0
-10.51;-8.39;-2.26;73.22;13.03;39.72;0
-8.98;-7.79;-0.38;104.66;22.11;63.5;0
-7.31;-8.88;-1.8;134.66;22.7;86.75;0
-6.7;-11.64;-6.38;153.61;6.31;114.31;0
-5.57;-13.78;-13.03;150.22;-5.77;143.78;0
-5.64;-15.46;-15.23;128.07;-35.71;170.63;0
-4.04;-18.09;-17.42;103.36;-86.42;196.17;0
-1.35;-19.55;-18.2;68.85;-155.07;182.45;0
3.46;-19.55;-18.82;28.92;-159.78;148.19;0
1.15;-17.79;-13.92;25.71;-104.35;131.88;0
-4.64;-17.9;-4.87;86.79;-55.49;166;0
-0.54;-19.4;-9.11;131.35;-58.65;180.67;0
3.05;-18.95;-11.73;131.7;-65.19;181.57;0
8.62;-19.55;-14.84;120.21;-20.21;175.71;0
9.78;-14.67;-14.74;107.76;4.3;137.41;0
7.72;-9.58;-14.15;87.23;11.48;116.84;0
4.45;-7.46;-13.06;64.99;14.94;105.87;0
2.97;-6.9;-11.31;55.6;23.54;107.74;0
2.15;-6.02;-10.75;48.92;3.71;102.49;0
1.62;-5.98;-11.04;40.64;-18.75;88.99;0
0.19;-4.79;-11.12;29.35;-54.91;81.07;0
0.28;-4.29;-11.28;18.1;-91.84;76.82;0
1.79;-4.23;-11.59;4.54;-114.93;71.38;0
3.32;-4.3;-12.04;-9.02;-127.88;57.76;0
4.97;-3.72;-12.7;-18.84;-124.83;39;0
6.43;-3.09;-13.4;-26.8;-112.75;15.16;0
6.78;-2.03;-13.46;-38.53;-97.07;-6.12;0
7.04;-0.72;-12.9;-55.19;-74.07;-30.63;0
7.74;-0.99;-12.85;-76.57;-34.46;-55.35;0
7.26;-2.04;-12.02;-98.63;-4.43;-81.8;0
7.99;-4.02;-9.26;-119.16;-7.1;-104.35;0
5.21;-6.92;-1.51;-121.47;-61.96;-128.56;0
-1.83;-11.63;1.26;-87.55;-96.45;-149.82;0
-8.25;-15.28;-4.03;-54.92;-71.77;-161.92;0
-15.26;-18.32;-11.81;-78.63;27.66;-150.78;0
-19.7;-19.55;-9.55;-125.69;160.27;-84.68;0
-19.27;-19.29;-1.1;-104.59;254.27;13.08;0
-14;-11.78;-4.99;-43.23;254.27;72.75;0
-5.97;-7.45;-8.48;-29.5;148.45;104.75;0
7.9;-16.44;-14.91;-85.14;25.09;85.25;0
19.08;-19.55;-15.59;-150.28;-60.21;19.89;0
19.52;-19.55;-3.4;-122.74;-103.13;-69.5;0
6.02;-15.84;-2.3;20.56;12.54;-84.33;0
2.22;-9.16;-10.38;93.82;49.96;-83.94;0
3.02;-6.79;-16.64;88.59;67.56;-85.9;0
4.1;-3.36;-19.77;47.82;91.47;-96.75;0
2.44;-1.54;-20.14;-2.23;120.34;-102.56;0
5.74;-1.94;-21.5;-47.31;147.71;-124.09;0
3.91;-4.75;-19.37;-74.55;130.4;-131.63;0
0.47;-7.75;-16.39;-80.8;90.03;-128.02;0
-2.75;-12.4;-14.42;-79.04;60.83;-113.07;0
-5.74;-14;-12.73;-80.47;40.18;-88.36;0
-7.67;-13.98;-10.25;-81.93;21.58;-69.01;0
-8.03;-12.49;-7.33;-73.57;8.66;-58.18;0
-7.34;-10.13;-6.15;-57.88;-8.1;-48.43;0
-5.06;-8.07;-7.35;-45.33;-11.71;-43.59;0
-3.19;-7.39;-8.93;-43.82;-3.17;-33.03;0
-0.99;-7.92;-10.21;-50.6;-7.24;-24.9;0
1.5;-9.14;-11.09;-51.95;-14.48;-28.19;0
3.8;-10.37;-11.31;-47.85;-17.36;-38.76;0
4.97;-10.45;-11.32;-36.56;-10.32;-55.33;0
4.23;-10.09;-11.67;-24.22;8.73;-67.43;0
2.29;-9.95;-11.97;-19.96;28.03;-75.26;0
0.61;-10.36;-11.65;-19.99;40.52;-77.65;0
-1.28;-10.51;-10.36;-21.59;46.55;-78.92;0
-3.37;-10.17;-8.93;-22.66;55.83;-76.81;0
-5.67;-9.9;-8.87;-21.95;63.74;-70.9;0
-7.29;-10.11;-9.25;-19.46;71.34;-61.09;0
-8.5;-10.93;-9.74;-2.82;82.21;-50.23;0
-9.14;-11.15;-9.94;16.87;69.59;-41.37;0
-8.8;-10.71;-9.11;17.82;43.68;-31.2;0
-8.8;-10.92;-7.01;13.05;23.13;-17.28;0
-9.29;-11.11;-5.13;27.24;12.77;-0.63;0
-10.5;-9.74;-4.8;57.68;13.78;18.83;0
-11.57;-8.42;-4.55;88;13.66;43.19;0
-11.67;-7.94;-3.3;115.77;3.35;73.21;0
-10.75;-9;-3.73;133.23;-10.76;110.7;0
-9.07;-12.05;-9.11;136.94;-27.94;151.54;0
-8.68;-14.53;-13.08;124.4;-74.65;182.7;0
-5.99;-16.85;-16.11;107.62;-113.49;212.18;0
-3.2;-19.55;-17.49;74.56;-162.57;213.02;0
1.82;-19.55;-17.5;24.4;-221.57;186.11;0
4.82;-19.55;-14.88;23.89;-162.7;155.17;0
3.11;-19.55;-6.74;111.61;-103.71;173.25;0
3.95;-18.4;-8.95;153.36;-97.81;176.04;0
5.83;-18.77;-12.33;148.28;-73.13;170.42;0
9.92;-19.55;-14.34;126.44;-6.54;157.53;0
8.15;-13.14;-13.61;109.98;20.41;128.83;0
5.39;-10.25;-13.51;92.17;40.01;116.7;0
3.06;-8.66;-12.74;77.87;45.94;116.6;0
2.04;-7.21;-11.38;69.05;31.52;118.12;0
2.46;-6.83;-11.1;63.11;12.49;110.61;0
1.85;-5.75;-10.97;53.96;-12.32;100.06;0
0.66;-5.13;-11.25;43.53;-45.2;92.65;0
0.92;-4.78;-11.59;31.24;-79.34;90.84;0
2.46;-4.55;-11.63;15.46;-104.1;81.94;0
3.72;-4.29;-12.06;2.46;-122.16;63.47;0
4.63;-3.91;-12.74;-7.6;-128.95;44.41;0
5.86;-3.48;-13.64;-18.13;-127.42;20.69;0
6.95;-1.62;-14.16;-29.98;-118.16;-5.38;0
7.12;-0.23;-13.75;-46.44;-96.3;-30.78;0
7.61;0.37;-13.62;-68.63;-52.04;-53.27;0
6.61;-0.23;-13.71;-98.15;-7.59;-75.4;0
7.98;-1.6;-11.85;-134.4;13.91;-104.79;0
8.45;-4.08;-5.35;-164.82;-20.74;-138.07;0
0.04;-9.2;3.51;-136.27;-70.19;-168.62;0
-7.11;-16.54;1.17;-79.14;-36.27;-181.72;0
-15.62;-19.55;-6.6;-68.52;58.16;-173.42;0
-19.7;-19.55;-7.01;-102.73;147.09;-106.43;0
-19.7;-19.55;0.01;-71.48;245.05;39.22;0
-14.69;-12.64;-4.59;-14.06;254.27;106.37;0
-5.56;-6.24;-9.48;-2.1;188.16;137.12;0
10.88;-13.72;-15.01;-59.28;102.09;109.08;0
19.52;-19.55;-13.99;-133.86;-16.84;15;0
19.52;-19.55;-4.38;-118.67;-70.07;-82.24;0
2.29;-14.82;-5.81;12.96;13;-98.85;0
-0.31;-9.86;-13.01;73.19;8.63;-78.68;0
1.35;-7.36;-18.25;71.48;0.61;-68.74;0
4.15;-4.68;-21.43;30.08;31.87;-72.51;0
6.47;-2.64;-22.31;-29.71;74.65;-87.24;0
7.6;-3.58;-21.18;-85.13;120.34;-102.8;0
5.99;-5.76;-17.21;-114.73;131.54;-118.01;0
1.81;-9.05;-13.33;-116.99;107.3;-120.72;0
-1.74;-13.32;-11.2;-105.41;87.2;-108.38;0
-4.5;-15.57;-9.71;-92.38;74.22;-88.72;0
-6.94;-14.35;-7.39;-72.08;56.51;-80.67;0
-7.91;-11.35;-6.4;-48.53;41.33;-75.62;0
-7.35;-8.23;-7.16;-32.63;18.61;-64.39;0
-5.39;-6.27;-8.55;-28.93;20.49;-50.15;0
-3.4;-6.21;-10.34;-30.64;25.6;-38.11;0
-1.44;-7.53;-11.62;-37.59;18.86;-38.95;0
0.2;-9.41;-11.89;-45.37;11.77;-46.49;0
1.13;-10.23;-11.04;-52.02;24.81;-54.45;0
1.16;-9.79;-9.84;-46.73;31.06;-57.24;0
1.09;-9.46;-10.52;-20.38;18.01;-60.31;0
0.64;-9.17;-12.18;-5.31;24.32;-65.86;0
-0.24;-9.47;-12.81;-20.02;39.48;-68.69;0
-0.87;-11.09;-12.44;-43.92;43.57;-71.37;0
-1.71;-12.74;-10.37;-49.29;57.3;-72.82;0
-3.41;-13.48;-9.46;-25.75;81.02;-71.72;0
-6.25;-12.56;-9.93;-0.35;94.04;-69.54;0
-8.76;-11.78;-9.62;10.27;87.84;-60.45;0
-10.64;-11.52;-8.87;16.81;58.64;-45.14;0
-11.71;-10.99;-7.19;25.01;43.57;-24.95;0
-12.76;-9.44;-3.79;42.82;41.9;-3.21;0
-13.4;-7.99;-1.37;69.72;37.57;23.92;0
-12.66;-7.21;-0.77;98.75;20.8;54.22;0
-10.56;-7.52;-2.13;127.43;5.64;86.18;0
-7.79;-8.53;-6.22;142.35;-15.07;113.43;0
