acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z;label
3.66;-3.28;-11.86;53.77;-67.23;70.43;1
3.62;-2.48;-12.3;41.57;-65.5;50.96;1
3.82;-1.95;-12.45;26.07;-60.67;32.22;1
3.21;-1.78;-12.48;12.24;-63.7;14.92;1
3.02;-2.11;-12.25;0.12;-69.32;-6.46;1
3.02;-2.32;-11.82;-10.16;-68.59;-31.2;1
2.76;-2.32;-11.43;-20.63;-62.11;-49.13;1
1.58;-2.6;-9.79;-33.67;-58.9;-63.92;1
-0.1;-3.69;-7.97;-47.61;-50.24;-75.65;1
-2.53;-4.94;-6.14;-59.21;-28.78;-81.25;1
-5.63;-7.73;-4.48;-66.59;-13.58;-84.14;1
-8.7;-10.57;-5.56;-67.15;-6.63;-73.53;1
-9.69;-11.72;-8.34;-70.53;-0.77;-54.43;1
-10.98;-12.49;-9.94;-79.34;21.38;-24.51;1
-8.54;-11.25;-10.02;-77.83;72.64;0.83;1
-5.63;-9.47;-7.76;-61.61;134.35;13.56;1
-2.65;-9.22;-4.53;-69.44;130.25;27.21;1
4.95;-14.76;-1.36;-98.85;101.62;20.54;1
10.75;-19.55;4.13;-41.41;145.52;-2.22;1
1.45;-19.55;-4.8;62.42;88.15;11.5;1
0.31;-10.25;-16.11;91.45;17.1;22.41;1
1.04;-2.1;-19.16;47.56;17.67;35.44;1
3.59;1.32;-17.82;-9.24;20.3;32.41;1
7.21;2.3;-15.68;-43.95;34.06;6.91;1
9.5;1;-13.15;-51.64;40.92;-43.4;1
7.57;-4.71;-12.29;-42.47;45.09;-97.56;1
2.94;-9.95;-13.63;-36.57;57.59;-132.82;1
-0.26;-14.45;-14.46;-50.04;39.32;-159.71;1
-3.69;-18.95;-13.98;-66.44;12.21;-159.59;1
-6.24;-19.55;-11.43;-68.73;18.1;-119.41;1
-5.07;-18.72;-9.1;-50.51;28.34;-63.15;1
-1.44;-12.47;-10.11;-32.13;14.98;-50;1
-0.22;-9.37;-11.8;-32.36;3.47;-53.94;1
0.23;-8.14;-13.08;-37.63;4.49;-62.53;1
0.5;-7.69;-13.66;-47.57;7.03;-71.43;1
1.44;-7.29;-13.79;-65.92;9.81;-86.7;1
2.2;-7.4;-13.03;-86.08;11.71;-106.15;1
2.6;-8.79;-11.88;-95.32;12.48;-123.06;1
2.78;-11.09;-11.19;-89.64;22.83;-132.92;1
2.46;-13.65;-11.67;-76.76;36.69;-137.84;1
1.49;-15.53;-12.61;-68.69;45.19;-137.73;1
0.41;-16.23;-13.45;-69.96;43.61;-137.28;1
-1.29;-16.21;-13.51;-76.87;34.61;-139.27;1
-2.98;-14.51;-13.13;-81.86;24.7;-139.24;1
-3.94;-12.36;-12.01;-88.23;26.65;-134.14;1
-3.97;-11.99;-10.42;-96.77;35.96;-124.07;1
-2.19;-11.28;-5.63;-98.71;25.75;-118.33;1
-2.58;-13.32;-2.22;-52.66;13.6;-129.69;1
-8.75;-13.2;-4.75;-10.92;71.41;-122.15;1
-12.69;-10.29;-6.44;19.22;103.35;-91.54;1
-14.77;-6.49;-7.3;34.72;105.77;-59.62;1
-17.15;-3.57;-6.11;33.1;89.74;-22.24;1
-16.67;-3.47;-5.26;41.56;66.33;21.53;1
-15.32;-5.54;-6;66.68;39.09;64.01;1
-11.92;-7;-8.34;89.3;-0.44;100.67;1
-10.36;-8.77;-10.51;97.4;-47.58;135.86;1
-8.96;-11.92;-10.74;84.79;-84.82;174.93;1
-7.67;-15.67;-11.23;56.41;-122.76;217.37;1
-4.12;-19.55;-13.39;43.62;-160.6;228.18;1
1.71;-19.55;-13.77;49.53;-132.27;195.13;1
3.47;-19.55;-10.7;87.59;-84.36;163.55;1
5.79;-19.55;-11.14;145.12;-70.7;159.63;1
6.97;-19.55;-12.74;155.66;-120.52;173.19;1
5.85;-19.55;-14.16;143.46;-120.39;180.24;1
5.7;-19.55;-16.14;128.69;-82.04;183.25;1
9.36;-19.55;-15.66;101.57;4.55;145.06;1
6.29;-12.86;-10.61;104.44;22.72;130.25;1
4.96;-10.06;-10.16;112.38;25.5;133.05;1
4.54;-9.35;-10.47;107.72;29.76;132.79;1
3.41;-7.44;-10.2;94.87;18.03;130;1
1.83;-6.6;-9.84;84.55;-3.65;131.39;1
1.95;-5.83;-9.35;75.82;-30.91;130.72;1
2.36;-5.37;-9.38;73.24;-72.47;126.47;1
3.08;-4.9;-9.88;77.65;-103.22;120.89;1
3.91;-4.27;-11.3;81.52;-119.26;112.03;1
4.82;-3.12;-12.96;78.82;-113.68;98.9;1
5.68;-1.91;-14.14;65.61;-95.18;81.11;1
7.04;-1;-14.49;42.98;-60.09;57.09;1
7;-0.4;-14.43;14.05;-24.64;29.37;1
5.09;-0.47;-12.84;-16.84;0.84;3.18;1
3.59;-1.42;-11.12;-34.31;22.74;-27.49;1
1.07;-2.99;-8.45;-37.44;26.33;-49.24;1
-1.59;-3.64;-5.32;-34.7;4.3;-61.45;1
-5.98;-5.42;-2.11;-28.31;-35.59;-64.09;1
-12.47;-8.81;-1.25;-20.48;-72.64;-50.75;1
-16.9;-9.19;-5.07;-17.6;-53.36;-31.9;1
-18.78;-9.25;-9.78;-43.17;7.38;3.88;1
-12.32;-7.68;-7.69;-73.99;68;23.08;1
-9.21;-8.98;-1.25;-70.18;152.41;27;1
-6.38;-9.91;4.74;-34.53;198.96;47.07;1
2.42;-11.94;-5.72;-12.55;139.64;63.92;1
8.52;-16.67;-16.22;-3.7;19.29;47.6;1
12.33;-19.55;-16.69;-35.21;-79.96;15.37;1
7.6;-16.48;-8.57;-50.38;-51.92;-9.97;1
2.61;-11.54;-8.91;0.65;12.74;-12.72;1
4.56;-3.77;-11.44;4.56;13.41;-14.91;1
5.58;-2.9;-13.43;-8.69;9.83;-31.82;1
4.03;-4.28;-12.68;-29.82;44;-65.57;1
2.26;-9.78;-12.76;-45.68;42.83;-87.24;1
1.48;-14.48;-11.33;-65.64;26.03;-102.48;1
0.08;-18.64;-10.02;-57.74;24.27;-113.11;1
-1.98;-19.55;-10.42;-31.65;24.8;-102.25;1
-1.39;-17.26;-12.51;-26.51;30.7;-84.92;1
-1;-13.6;-13.85;-36.8;42.22;-72.13;1
-1;-10.93;-14.94;-50.4;42.42;-69.58;1
-0.31;-10.02;-14.64;-63.3;47.14;-76.94;1
-0.83;-10.25;-13.99;-74.93;40.64;-83.95;1
-1.21;-11.1;-13.9;-84.68;38.03;-90.63;1
-1.29;-11.92;-12.96;-92.19;34.91;-102.38;1
-1.63;-12.2;-11.04;-91.65;19.99;-111.7;1
-1.88;-12.22;-10.43;-87.42;3.93;-116.49;1
-1.12;-12.44;-10.35;-81.5;-5.45;-122.42;1
0.27;-12.61;-10.19;-74.95;-8.87;-126.82;1
1.82;-12.99;-11.5;-77.23;-3.85;-131.41;1
2.87;-12.93;-11.63;-81.2;17.52;-130.75;1
3.4;-13.07;-11.99;-88.53;43.08;-133.63;1
2.35;-13.05;-11.08;-89.37;58.8;-142.88;1
-0.2;-13.45;-10.4;-81.81;60.32;-142.98;1
-3.19;-14.02;-10.36;-73.36;63.11;-145.6;1
-6.77;-13.64;-9.74;-67.44;68.02;-146.6;1
-8.43;-11.27;-8.3;-71.06;83.12;-138.75;1
-8.83;-9.97;-5.5;-68.54;73.66;-124.27;1
-8.3;-10.2;-1.67;-35.83;61.67;-112.64;1
-9.63;-8.68;-2.26;1.2;99.83;-97.01;1
-11.76;-7;-4.62;25.97;106.45;-69.69;1
-14.54;-5.7;-6.74;44.63;74.81;-42.99;1
-16.44;-3.51;-6.55;53.98;51.89;-9.45;1
-15.02;-2.77;-5.32;64.18;43.03;23.99;1
-14.66;-3.49;-5.71;90.01;22.07;61.99;1
-11.68;-5.33;-8.23;114.31;-8.51;98.44;1
-10.82;-8.83;-11.25;109.6;-34.36;139.42;1
-10.26;-12.12;-12.62;84.05;-67.94;180.86;1
-9.79;-16.66;-13.57;52.14;-122.55;214.42;1
-5.77;-19.55;-14.44;21.56;-199.7;203.66;1
0.34;-19.55;-15.01;23.43;-182.99;160.87;1
-0.41;-19.55;-9.73;70.18;-133.55;156.53;1
1.46;-19.55;-9.03;127.11;-149.3;178.06;1
4;-19.55;-12.77;141.5;-161.9;191.63;1
4.72;-19.55;-13.52;139.19;-148.54;195.3;1
9.26;-19.55;-15.41;131.25;-82.45;195.01;1
12.37;-19.55;-13.56;115.84;0.46;153.11;1
10.54;-13.21;-10.47;123.25;38.68;140.53;1
8.4;-10.75;-9.98;120.48;58.25;134.88;1
6.81;-9.55;-9.58;112.72;72.44;127.2;1
5.62;-8.23;-9.89;97.16;64.77;121.65;1
3.04;-7.41;-9.66;81.85;32.51;116.91;1
2.23;-6.82;-9.59;72.83;0.78;116.34;1
2.07;-6.14;-9.42;69.43;-38.16;110.71;1
3.3;-4.79;-10.12;68.69;-63.6;103.7;1
3.97;-3.29;-11.13;65.27;-74.71;90.6;1
4.26;-1.98;-12.3;55.13;-70.74;74.35;1
4.5;-1.32;-13.04;34.98;-59.26;54.59;1
4.93;-0.56;-12.86;10.33;-39.18;31.25;1
4.14;0.11;-11.71;-15.03;-22.07;13.1;1
2.5;-0.68;-9.53;-32.07;-15.58;-5.7;1
1.58;-1.78;-6.59;-27.53;-9.72;-32.08;1
-1.24;-3.19;-4.97;-13.62;-19.9;-44.53;1
-4.82;-4.51;-5.08;-9.53;-36.88;-49.47;1
-9.87;-6.28;-4.09;-11.6;-62.81;-45.07;1
-14.78;-8.59;-5.76;-29.34;-44.54;-29.48;1
-17.92;-9.75;-9.56;-66.98;34.81;-9.46;1
-15.05;-9.63;-10.78;-93.54;95.86;7.13;1
-8.23;-10.4;-7.42;-85.4;142.7;2.67;1
-0.62;-10.68;-1.14;-56.76;200.14;-12.09;1
5.96;-12.7;-2.87;-12.07;113.27;-0.98;1
13.91;-18.65;-10.26;8.85;23.7;-31.06;1
10.96;-19.55;-10.24;-35.19;17.07;-58.15;1
5.36;-17.9;-10.88;-49;33.25;-67.24;1
-1.96;-13.81;-13;-19.79;82.7;-50.29;1
-0.86;-8.31;-14.89;-22.97;73.95;-31.47;1
2.97;-5.39;-16.58;-51.28;52.14;-37.56;1
3.55;-6.03;-14.46;-85.86;28.97;-69.46;1
1.44;-9.52;-11.19;-94.73;23.02;-94.51;1
0.54;-13.05;-8.4;-76.21;17.68;-106.72;1
-0.21;-14.53;-7.41;-45.1;21.94;-110.63;1
-0.84;-13.62;-9.6;-24.21;24.33;-108.5;1
-0.83;-12.45;-11.57;-28.02;28.51;-100.31;1
-0.02;-11.88;-12.03;-47.26;44.3;-94.5;1
-0.81;-11.74;-11.69;-62.74;46.99;-93.51;1
-1.85;-11.08;-11.6;-66.05;39.69;-94.16;1
-2.97;-9.99;-11.36;-60.52;26.41;-95.59;1
-3.51;-8.83;-11.09;-54.76;3.32;-95.46;1
-2.47;-7.92;-11.4;-51.4;-12.44;-96.33;1
-1.13;-7.66;-11.61;-51.71;-19.23;-100.38;1
0.27;-7.81;-12.36;-60.05;-14.13;-107.64;1
2.07;-9.35;-12.81;-72.66;-7.59;-118.38;1
2.19;-11.95;-12.29;-77.02;6.92;-121.98;1
2.92;-13.79;-12.11;-73.23;29.77;-122.15;1
2.36;-13.86;-11.91;-64.67;46.83;-120.24;1
0.85;-13.45;-11.97;-65.3;51.32;-124.54;1
-0.87;-13.66;-12.3;-71.86;53.97;-126.52;1
-2.83;-13.12;-12.03;-77.72;56.98;-125.33;1
-4.23;-12.27;-11.41;-77.73;64.15;-115.74;1
-4.34;-11.63;-9.87;-74.61;68.01;-101.71;1
-3.29;-10.36;-7.69;-62.25;67.51;-93.54;1
-3.63;-10.2;-5.71;-37.82;66.45;-98.62;1
-6.78;-11.18;-6.41;-7.58;76.27;-98.96;1
-10.79;-10.74;-7.2;13.82;80.15;-81.51;1
-13.1;-9.03;-6.45;26.31;78.55;-47.58;1
-15.26;-7.45;-4.69;40.44;72.03;-10.37;1
-13.12;-6.77;-3.98;65.53;60.63;19.24;1
-12.21;-6.52;-4.91;90.45;26.79;61.15;1
-10.25;-7.5;-7.46;97.35;-14.65;99.35;1
-9.72;-10.15;-10.16;91.72;-66.68;137.68;1
-8.81;-13.1;-12.08;74.43;-121.33;171.99;1
-6.34;-16.24;-14.13;50.37;-146.4;184.05;1
-1.8;-19.55;-14.85;28.95;-110.84;168.58;1
1.63;-18.78;-12;27.14;-50.04;147.12;1
1.66;-17.71;-7.3;86.11;-51.22;140.7;1
3.84;-18.2;-10.21;140.27;-86.69;142.18;1
4.2;-18;-12.01;141.05;-110.11;144.54;1
1.75;-17.28;-13.45;126.59;-125.43;148.15;1
3.54;-19.55;-16.56;108.04;-89.07;154.25;1
5.98;-18.27;-15.03;82.68;-33.59;145.76;1
5.72;-13.09;-10.34;78.89;0.73;144.84;1
6.32;-11.99;-8.6;87.53;7.87;147.94;1
7.32;-10.46;-9.74;89.02;24.88;138.54;1
6.51;-8.6;-10.82;77.72;36.32;124.3;1
3.39;-7.41;-11.07;61.97;21.03;113.22;1
0.97;-7.5;-11.23;48.48;-5.91;109.78;1
0.76;-7.58;-10.68;38.65;-33.49;107.83;1
1.63;-6.72;-10.13;35.02;-54.35;100.96;1
2.22;-5.82;-10.35;36.26;-69.21;86.73;1
2.76;-4.58;-10.99;34.32;-74.23;70.19;1
3.43;-3.67;-11.78;24.5;-71.42;52.44;1
3.62;-2.87;-12.23;8.89;-69.19;33.44;1
3.76;-2.49;-11.79;-4.58;-70.6;15.84;1
4.25;-2.25;-11.02;-11.65;-74.34;-5.63;1
3.71;-2.74;-10.43;-12.54;-71.52;-23.37;1
2.59;-2.87;-10.32;-14.45;-71.23;-38.07;1
1.54;-3.07;-10.36;-26.03;-65.43;-45.95;1
0.56;-3.75;-9.79;-48.01;-63.44;-53.14;1
-1.71;-4.73;-8.76;-72.99;-66.85;-60.27;1
-5.2;-6.8;-7.06;-91.56;-55.3;-59.69;1
-6.74;-8.85;-6.59;-105.68;-3.58;-63.74;1
-9.76;-12.47;-6.23;-112.4;67.39;-60.61;1
-10.65;-15.63;-5.43;-98.51;94.01;-48.72;1
-8.05;-15.04;-7.92;-74.73;121.38;-29.2;1
-5.24;-11.89;-10.11;-61.15;180.89;-4.01;1
0.12;-9.88;-11.12;-65.69;188.76;17.08;1
8.51;-15.37;-12.18;-99.02;117.3;24.16;1
16.44;-19.55;-9.07;-126.86;19.99;-15.21;1
4.99;-19.55;4.89;-22.79;-8.71;-61.88;1
-3.41;-17.7;-2.9;60.08;52.7;-60.27;1
-6.53;-12.76;-13.4;65.47;77.23;-50.58;1
-3.48;-4.58;-16.18;42.17;66.93;-9.94;1
5.31;-1.02;-16.13;-1.04;45.28;-5.1;1
10.29;0.42;-15.6;-38.87;43.19;-36.87;1
10.48;-1.42;-15.53;-43.87;70.59;-85.11;1
6.2;-5.28;-16.17;-29.5;89.61;-117.88;1
1.22;-7.75;-16;-20.61;81.54;-130.53;1
-4;-10.8;-15.39;-32.22;24.04;-135.18;1
-9.42;-15.24;-14.41;-62.79;-58.92;-125.71;1
-15.47;-16.47;-11.97;-92.42;-96.38;-92.35;1
-14.96;-12.11;-8.45;-96.91;-12.47;-30.91;1
-5.94;-7.91;-6.18;-70.92;-7.46;1.66;1
0.84;-7.12;-7.36;-37.64;-26.75;-9.62;1
4.74;-6.42;-9.31;-15.8;-44.72;-38.34;1
5.98;-6.19;-11.09;-12.28;-51.64;-64.02;1
5.14;-7;-12.51;-23.02;-25.61;-85.45;1
2.57;-8.23;-13;-38.11;15.95;-92.2;1
0.33;-8.91;-12.44;-50.25;40.73;-84.1;1
-0.77;-9.31;-12.02;-53.44;48.9;-74.9;1
-1.41;-9.49;-11.65;-45.1;51.43;-70.6;1
-2.29;-9.98;-12.29;-33.93;44.83;-72.41;1
-3.06;-10.51;-12.82;-35.62;33.25;-77.95;1
-3.63;-11.38;-12.8;-52.7;31.44;-79.45;1
-3.13;-12;-11.62;-72.54;40.7;-76.41;1
-2.24;-11.83;-9.08;-77.39;47.72;-73.62;1
-1.9;-13.51;-7.57;-59.16;45.35;-74.01;1
-2.66;-13.46;-7.58;-32.08;34.98;-81.63;1
-5.36;-12.83;-8.31;-12.55;26.03;-78.42;1
-8.43;-11.58;-7.98;-1.25;36.13;-56.77;1
-10.23;-10.27;-6.09;12.78;53.26;-24.75;1
-11.35;-9.41;-4.08;36.34;72.27;-1.76;1
-13.58;-8.32;-3.06;65.7;74.77;33.31;1
-12.15;-7.43;-4.88;82.8;61.35;70.48;1
-10.6;-7.99;-7.5;90.81;-7.68;106.92;1
-9.13;-9.77;-10.69;104.88;-85.4;133.67;1
-8.2;-13.19;-12.06;110.15;-101.95;159.13;1
-8.82;-19.03;-11.23;86.49;-99.21;184.62;1
-4.53;-19.55;-11.94;59.76;-119.5;193.18;1
3.22;-19.55;-11.39;71.06;-113.59;177.48;1
3.84;-19.55;-9.56;123.01;-92.39;164.92;1
4.27;-18.81;-11.9;149.08;-99.68;167.17;1
6.04;-19.07;-14.07;140.93;-97.47;164.52;1
5.78;-18.61;-14.4;130.94;-62.49;162.49;1
5.47;-17.48;-13.11;118.79;5.84;148.19;1
4.29;-14.72;-10.71;109.63;41.27;147.36;1
3.53;-13.51;-10.08;107.77;45.02;148.64;1
3.01;-11.71;-10.25;104.67;32.32;144.49;1
1.7;-10.23;-10.24;98.83;3.86;139.96;1
1.38;-9.07;-10.2;88.63;-22.05;138.44;1
2.09;-8.34;-10.1;80.39;-34.49;136.56;1
2.82;-7.57;-10.1;72.47;-43.78;126.33;1
3.31;-7.09;-10.98;63.24;-52.94;111.15;1
3.57;-5.88;-12.07;50.04;-57.8;94.98;1
3.86;-4.9;-12.74;34.59;-59.23;73.5;1
3.99;-3.94;-13.41;17.74;-59.38;50.28;1
3.93;-2.69;-13.28;2.76;-58.4;26.89;1
3.53;-1.63;-12.52;-7.64;-58.05;2.61;1
3.2;-0.71;-12.01;-17.86;-53.12;-23.21;1
2.31;-0.08;-11.85;-32.88;-41.25;-46.3;1
0.57;-0.29;-10.37;-49.15;-30.78;-61.1;1
-1.11;-1.63;-7.92;-55.65;-29.54;-68.8;1
-3.23;-3.53;-6.52;-54.71;-29.2;-65.51;1
-5.87;-6.06;-4.91;-54.61;-29.42;-60.79;1
-8.25;-7.85;-4.72;-58.47;-39.33;-43.53;1
-8.98;-9.51;-7.07;-63.87;-32.71;-19.76;1
-8.02;-9.86;-10.47;-78.18;2.03;5.5;1
-5.73;-9.05;-11.37;-100.29;73.29;21.17;1
-0.5;-6.93;-7.36;-112.69;152.57;12.15;1
1.72;-6.89;0.76;-100.81;140.82;-7.24;1
3.03;-11.28;-1.86;-67.89;105.95;-26.75;1
-0.85;-19.27;-10.18;-31.68;128.45;-31.12;1
-2.32;-19.55;-14.56;-46.11;82.35;-28.43;1
-5.05;-19.55;-10.12;-32.94;14;-12.28;1
-1.34;-12.6;-7.11;10.67;-19.35;22.72;1
4.67;-4.1;-8.85;20.45;-53.81;29.9;1
8.31;-1.24;-10.3;8.07;-36.39;7.37;1
7.8;-1.41;-13.62;3.41;-12.14;-31.11;1
6.42;-3.57;-15.93;-15.03;16.88;-74.73;1
4.1;-7.55;-16.4;-46.42;35.3;-104.71;1
1.1;-11.37;-14.41;-72.29;57.93;-117.51;1
-0.86;-14.56;-11.99;-71.35;72.66;-121.62;1
-2.62;-17.52;-10.82;-51.17;71.56;-108.52;1
-2.69;-17.58;-11.18;-43.49;59.29;-87.9;1
-2.51;-13.75;-12.17;-41.76;56.58;-69.32;1
-1.65;-11.37;-12.71;-39.57;49.55;-64.12;1
-1.52;-9.93;-12.63;-40.89;44.81;-65.9;1
-1.58;-9.05;-13.08;-46.11;35.05;-70.39;1
-1.53;-9;-12.86;-55.97;27.53;-75.77;1
-1.69;-9.41;-12.26;-65.21;13.36;-85.51;1
-1.48;-9.67;-11.12;-69.79;-1.52;-98.27;1
-1.35;-9.9;-9.98;-67.33;-11.43;-108.72;1
-0.76;-10.54;-9.75;-57.01;-14.46;-112.74;1
-0.01;-11.21;-10.37;-50.93;-11.86;-111.32;1
0.38;-12.13;-10.99;-54.1;-5.08;-108.11;1
0.86;-12.63;-11.18;-60.99;11.93;-105.62;1
-0.19;-12.84;-10.62;-67.01;29.94;-111.79;1
-2.48;-12.78;-9.97;-67.05;45.92;-116.76;1
-4.76;-12.76;-9.76;-60.06;58.56;-112.95;1
-6.28;-12.35;-9.6;-53.97;57.61;-101.86;1
-8.17;-12.75;-9.28;-52.57;62.55;-89.76;1
-9.48;-12.68;-7.45;-47.87;79.87;-73.74;1
-9.16;-11.53;-4.06;-24.97;89.43;-56.21;1
-9.09;-10.71;-2.3;13.14;79.45;-41.08;1
-10.75;-9.74;-3;48.55;62.9;-22.83;1
-11.76;-7.72;-4.48;70.77;60.23;4.03;1
-10.48;-5.9;-5.03;77.19;66.94;34.51;1
-9.43;-5.44;-5.22;82.4;56.61;65.74;1
-7.83;-5.83;-7.62;101.43;7.03;91.15;1
-8.19;-8.77;-11.61;122.17;-56.39;107.23;1
-8.01;-11.74;-14.38;131.43;-79.5;128.58;1
-9.25;-16.84;-15.21;104.38;-103.68;138.72;1
-8.6;-19.55;-16.11;48.72;-148.2;130.08;1
-5.22;-17.2;-14.29;24.15;-123.94;149.15;1
-1.94;-15.75;-7.72;49.56;-110.26;165.56;1
1.07;-17.03;-7.31;107.4;-131.95;171.57;1
2.97;-17.85;-9.71;137.04;-147.42;170.58;1
5.76;-19.55;-13.59;141.33;-111.33;162.23;1
7.75;-17.84;-13.89;125.21;-49.29;132.92;1
6.02;-13.71;-12.28;109.67;-0.12;123.44;1
4.75;-11.92;-11.03;96.33;14.99;131.91;1
4.39;-11.24;-9.72;89.38;27.49;127.83;1
3.07;-10.19;-8.84;89.63;15.96;119.4;1
2.2;-9.36;-8.85;89.16;-1.09;115.12;1
1.91;-8.34;-9.72;79.31;-20.62;113.11;1
1.92;-7.54;-10.4;66.78;-35.13;112.61;1
2.23;-6.85;-10.71;54.21;-47.01;107.17;1
2.8;-5.93;-11.24;40.73;-49.05;95.79;1
3.31;-5.21;-12.01;27.27;-49.34;78.96;1
3.92;-4.63;-12.72;12.99;-45.41;59.81;1
4.01;-3.77;-12.82;0.15;-42.6;37.31;1
3.31;-2.63;-12.76;-13.73;-42.7;13.82;1
2.43;-1.45;-12.28;-26.79;-47.4;-7.34;1
2.34;-0.62;-11.59;-39.7;-47.91;-28.02;1
1.14;-0.39;-10.06;-51.1;-49.57;-43.93;1
-0.31;-1.49;-7.63;-57.73;-57.5;-53.87;1
-2.49;-2.97;-4.88;-61.34;-67.62;-55.89;1
-5.15;-5.43;-1.29;-57.05;-74.4;-54.71;1
-8.36;-8.49;0.27;-46.1;-50.78;-43.11;1
-12.23;-11.28;-5.21;-49.58;31.65;-30.2;1
-13.03;-12.78;-11.86;-73.96;137.03;-4.48;1
-8.59;-12.89;-11.37;-98.84;228.64;30.34;1
-0.79;-10.64;-8.2;-107.96;253.55;47.1;1
7.31;-10.43;-4.9;-80.63;128.83;32.17;1
11.67;-15.57;-6.74;-35.47;24.46;-8.08;1
6.38;-19.07;-6.71;-6.63;-5.25;-31.1;1
-0.53;-18.45;-10.58;9.75;-3.67;-44.44;1
-3.46;-13.51;-12.52;10.63;-9.7;-40.4;1
1.34;-8.04;-12.8;-2.33;-10.12;-18.59;1
5.65;-5.58;-12.9;-12.82;-8.09;-39.07;1
5.57;-5.74;-13.33;-16.48;12.51;-68.17;1
3.44;-8.16;-15.53;-30.98;46.97;-79.58;1
2.96;-10.6;-15.62;-54.61;55.56;-92.46;1
0.85;-13.36;-11.83;-63.41;69.89;-89.98;1
-0.09;-13.96;-10.09;-45.06;82.97;-77.25;1
-0.5;-13.99;-10.91;-28.37;81.5;-74.69;1
-1.54;-13.33;-11.65;-28.63;69.98;-80.18;1
-2.55;-12.37;-11.77;-33.21;60.28;-79.67;1
-3.21;-11.43;-11.77;-37.03;47.18;-75.5;1
-2.43;-10.34;-12.46;-44.92;33.29;-79.83;1
-3.25;-9.72;-12.48;-53.22;18.22;-78.54;1
-2.51;-9.21;-12.53;-60.83;6.01;-83.44;1
-1.89;-8.93;-11.65;-66.28;-5.53;-91.71;1
-0.68;-9.25;-11.01;-65.47;-12.55;-99.19;1
0.45;-9.69;-10.44;-63.83;-19.44;-111.24;1
1.13;-10.32;-10.27;-61.22;-5.77;-117.19;1
0.78;-11.27;-10.62;-57.72;10.43;-120.11;1
0.58;-11.95;-11.13;-56.37;24.53;-119.83;1
0.35;-11.82;-11.28;-57.31;47.55;-119.51;1
-0.69;-11.44;-11.11;-58.02;63.72;-119.78;1
-2.26;-10.86;-10.84;-60.04;81.45;-118.82;1
-4.69;-11.88;-11.03;-60.5;84.18;-115.27;1
-6.49;-13.19;-11.14;-54.4;88.97;-107.63;1
-8.56;-13.97;-10.46;-44.54;86.64;-97.82;1
-10.06;-13.08;-9.49;-32.78;74.16;-87.3;1
-11.13;-11.34;-7.31;-16.96;62.15;-78.92;1
-12.86;-9.89;-4.2;6.3;62.2;-66.95;1
-14.8;-8.16;-2.12;39.01;52.87;-43.19;1
-15.45;-6.64;-2.62;68.82;24.39;-9.6;1
-14.06;-6.02;-5.26;84.37;-1.21;28.54;1
-12.08;-6.39;-8.05;86.56;-27.97;66.53;1
-10.96;-7.32;-9.56;82.31;-71.51;103.12;1
-10.75;-9.62;-11.13;76.46;-136.54;141.79;1
-10.12;-13.43;-12.66;70.97;-186.06;176.5;1
-8.77;-19.41;-13.2;50.47;-182.47;181.37;1
-4.49;-19.55;-11.86;27.16;-131.95;171.5;1
-0.52;-19.55;-8.25;50.48;-71.3;169.21;1
2.03;-19.55;-7.29;115.64;-92.47;166.67;1
4.16;-19.55;-11.09;148.08;-144.45;174.54;1
4.69;-18.94;-14.74;146.4;-156.14;176.83;1
5.87;-18.74;-17.36;136.27;-128.89;175.52;1
6.45;-17.71;-16.87;116.7;-62.79;159.63;1
4.64;-15.78;-12.1;106.08;-9.54;158.39;1
4.75;-14.43;-8.96;110.9;16.25;163.34;1
5.15;-13.51;-8.83;117.37;22.31;157.11;1
3.36;-11.65;-9.77;112.82;4.23;143.07;1
1.93;-9.7;-10.44;100.96;-15.23;138.8;1
1.67;-8.61;-10.45;88.91;-27.56;138.79;1
3.08;-7.69;-10.34;85.14;-36.46;131.18;1
3.82;-6.82;-10.87;81.85;-39.68;115.82;1
3.93;-5.83;-11.77;71.62;-42.17;96.48;1
3.78;-5.02;-12.38;55.42;-44;81.08;1
3.56;-4.69;-12.2;38.64;-46.3;63.25;1
3.7;-4.25;-12.17;25.58;-49.27;41.31;1
3.22;-3.19;-12.48;13.86;-52.46;21.25;1
2.9;-1.89;-11.98;3.07;-57.73;-1.89;1
2.63;-0.84;-11.94;-8.37;-57.78;-30.6;1
1.78;-0.02;-11.31;-21.29;-47.37;-50.9;1
0.58;0.13;-9.82;-37.47;-47.82;-65.02;1
-0.48;-1.12;-7.35;-53.11;-55.81;-74.31;1
-2.13;-3.37;-5.69;-59.5;-34.73;-75.43;1
-4.23;-5.45;-5.64;-63.76;12.31;-70.69;1
-6.39;-6.47;-7.05;-78.32;44.28;-48.22;1
-4.62;-7.72;-6.1;-103.12;53.19;-29.3;1
-6.84;-10.54;0.85;-125.61;127.62;-2.92;1
-5.6;-12.73;-1.69;-116.73;211.5;19.08;1
-1.13;-12.73;-18.45;-105.76;213.87;19.99;1
2.16;-16.2;-19.01;-109.16;139.79;-8.48;1
7.57;-19.55;-14;-118.5;60.23;-34.03;1
1.36;-19.55;-1.17;-64.39;28.57;-63.5;1
-1.63;-17.13;-2.38;28.21;22.06;-44.84;1
0.88;-9.04;-8.52;40.17;-6.74;-44.93;1
1.15;-5.51;-11.71;12.33;-19.29;-55.07;1
