acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z;label
4.88;-19.55;-12.96;83.38;-65.47;137.89;2
3.86;-19.55;-10.96;97.58;-53.95;124.77;2
2.2;-18.19;-10.48;97.56;-49.8;117.73;2
1.47;-16.51;-11.16;86.35;-27.52;116.64;2
1.04;-15.89;-12.04;70.82;-10.5;108.99;2
1.57;-15.06;-12.28;57.63;-5.89;95.45;2
2.98;-13.47;-12.21;48.46;-6.91;79.51;2
2.91;-11.29;-11.91;41.37;-25.45;65.16;2
3.53;-9.2;-12.1;37.1;-39.59;58.25;2
4.4;-7.65;-12.39;30.84;-49.46;48.68;2
4.79;-6.39;-12.45;21.24;-54.98;34.78;2
4.93;-5;-12.5;9.63;-52.99;19.6;2
4.03;-3.57;-11.76;0.53;-47.06;5.37;2
3.16;-2.24;-11.54;-11.86;-31.89;-1.85;2
3.59;-0.97;-11.36;-30.52;-2.94;-4.22;2
3.1;-0.74;-11.69;-48.57;34.83;-7.82;2
1.92;-1.07;-11.23;-59.08;70.06;-20.32;2
0.17;-1.77;-10.83;-63.44;85.12;-29.45;2
-1.56;-2.5;-9.64;-63.13;72.85;-33.1;2
-1.79;-3.13;-8.65;-56.66;53.04;-37.09;2
-1.35;-3.67;-8.38;-52.11;33.25;-42.19;2
-0.92;-4.81;-8.25;-48.09;20.74;-46.45;2
-0.57;-6.03;-7.81;-38.37;23.86;-54.61;2
-1.56;-6.71;-7.82;-18.63;44.16;-57.71;2
-2.49;-6.71;-8.12;7.76;79.81;-54.84;2
-2.99;-5.99;-7.42;34.27;120.3;-38.85;2
-2.16;-4.66;-5.55;43.59;161.88;-9.46;2
1.62;-2.05;-6.02;24.87;143.46;13.21;2
8.22;-0.33;-12.66;-0.62;43.39;11.18;2
9.94;0.28;-15.72;-36.92;77.54;6.09;2
10.31;-1.67;-15.6;-68.91;135.09;3.4;2
10.06;-6.16;-18.37;-60.83;142.2;-44.62;2
8.89;-13.49;-19.95;-40.56;119.09;-113.65;2
5.64;-19.55;-19.65;-59.76;58.7;-163.01;2
-0.38;-19.55;-17.25;-98.51;-70.88;-194.41;2
-12.35;-19.55;-8.83;-132.23;-87.17;-155.01;2
-19.01;-19.55;-6.85;-39.85;-6.3;-80.17;2
-8.97;-14.41;-8.72;10.76;-22.52;-38.28;2
-1.49;-13.79;-12.23;-7.44;-46.1;-28.13;2
2.58;-12.58;-12.84;-32.21;-61.75;-25.57;2
5.27;-12.75;-13.66;-34.9;-54.46;-39.24;2
6.89;-13.47;-14.7;-35.99;-26.71;-63.63;2
6.71;-14.47;-15.72;-36.45;6.54;-80.95;2
7.75;-15.22;-18.18;-53.09;61.06;-98.79;2
6.57;-16;-17.18;-80.15;77.6;-116.88;2
4.38;-17.6;-14.9;-110.27;86.74;-129.56;2
-0.98;-19.02;-10.89;-115.16;107.98;-133.78;2
-5.63;-18.19;-7.78;-86.79;110.41;-128.82;2
-7.29;-14.9;-7.6;-57.78;106.87;-111.05;2
-8.18;-13.01;-9;-46.28;79.12;-101.04;2
-9.07;-11.47;-9.12;-47.73;59.97;-87.56;2
-10.22;-10.62;-8.56;-42.86;42.26;-71.74;2
-10.86;-10.29;-7.73;-27.43;25.03;-58.35;2
-11.2;-9.29;-6.16;-7.05;11.72;-44.17;2
-11.31;-7.83;-5.61;7.94;20.06;-27.24;2
-11.46;-6.39;-5.41;21.67;32.34;-10.03;2
-11.66;-4.68;-6.39;34.82;27.28;2.78;2
-10.89;-2.61;-7.62;43.93;3.58;11.8;2
-8.07;-1.92;-8.01;49.85;-27.42;12.3;2
-9.01;-0.07;-7.71;56.67;-56.42;38.44;2
-7.66;0.85;-8.08;58.46;-72.52;69.7;2
-5.57;-1.56;-8.4;52.79;-65.76;97.68;2
-3.24;-4.51;-7.91;46.69;-52.26;119.72;2
-1.14;-7.56;-6.21;61.52;-41.39;122.76;2
-1.49;-9.69;-4.73;98.6;-38.64;117.83;2
-3.67;-11.43;-6.84;112.06;-52.1;126.49;2
-5.69;-16.11;-8.47;113.49;-88.39;141.39;2
-4.91;-19.55;-11.03;97.99;-142.25;154.78;2
2.34;-19.55;-14;88.08;-121.73;156.35;2
2.85;-19.55;-12.78;112.54;-119.46;156.34;2
1.58;-19.46;-13.62;126.33;-136.78;169.06;2
2.15;-19.55;-14;123.44;-134.41;165.52;2
4.9;-19.55;-13.77;126.14;-75.76;131.67;2
1.71;-19.55;-10.06;140.25;-65.96;121.33;2
1.1;-19.42;-9.15;148.26;-48.68;131.09;2
0.69;-17.55;-9.72;140.64;-12.87;132.06;2
0.02;-16.08;-10.72;125.53;21.32;130.42;2
0.39;-15.73;-11.35;106.79;36.93;122.46;2
0.49;-14.71;-10.47;93.01;33.48;114.79;2
0.32;-13.88;-9.94;89.34;5.64;106.34;2
0.6;-12.28;-10.61;85.35;-27.88;100.7;2
1.09;-10.12;-11.26;75.67;-59.21;96.02;2
2.43;-8.19;-12.23;59.07;-79.88;81.82;2
3.26;-6.38;-12.82;39.47;-92.5;60.05;2
3.53;-4.56;-12.9;21.74;-97.78;35.98;2
3.36;-2.95;-12.69;7.03;-98.75;9.73;2
2.14;-1.71;-12.43;-6.02;-94.04;-3.07;2
2.51;-1.01;-11.94;-21.66;-77.63;-11.46;2
3.72;0.04;-12.55;-37.03;-37.68;-23.67;2
5.24;0.9;-13.56;-49.85;29.71;-34.81;2
5.98;1.63;-14.35;-64.98;99.83;-44.43;2
6.25;1.81;-14.75;-89.53;142.22;-61.66;2
4.65;1.13;-14.14;-120.63;139.23;-82.08;2
2.8;-0.54;-12.22;-143.92;104.33;-95.34;2
0.73;-2.56;-8.33;-140.92;66.37;-97.43;2
-0.64;-5.15;-5.89;-103.18;55.2;-95.75;2
-2.21;-6.96;-6.6;-62.37;70.74;-95.98;2
-4.56;-7.38;-9.38;-42.92;93.66;-80.71;2
-5.15;-6.92;-11.01;-45.03;120.61;-57.39;2
-1.1;-5.83;-9.36;-67.66;124.75;-41.04;2
1.9;-5.01;-3.51;-87.55;105.51;-37.36;2
4.71;-5.85;-7.64;-64.49;67.21;-44.45;2
5.4;-6.91;-12.17;-49.13;44.16;-50.79;2
7.14;-12.42;-15.53;-55.47;41.06;-73.4;2
7.19;-19.55;-18.98;-61.18;75.76;-120.66;2
2.78;-19.55;-18.63;-64.93;39.99;-154.84;2
-5.86;-19.55;-13.58;-81.69;-20.65;-126.91;2
-14.36;-17.12;-7.97;-90.49;-4.39;-73.5;2
-12.6;-16.35;-5.24;-60.05;-6.77;-26.77;2
-4.15;-16.14;-7.15;-16.11;-47.49;-21.37;2
0.36;-13.88;-10.92;5.5;-67.05;-29.71;2
2.76;-10.89;-13.77;-0.47;-64.95;-37.66;2
4.35;-10;-15.88;-19.05;-49.26;-49.82;2
6.1;-10.11;-17.39;-44.29;-18.4;-68.81;2
6.32;-11.72;-17.5;-73.74;14.5;-89.9;2
5.55;-14.8;-16.17;-104.15;33.09;-110.46;2
2.47;-18.57;-13.42;-123.98;51.86;-119.66;2
-1.63;-19.55;-9.62;-115.92;85.29;-113.37;2
-4.27;-18.67;-8.63;-80.06;102.04;-103.87;2
-6.59;-16.78;-9.09;-57.69;86.96;-93.26;2
-8.44;-14.94;-9.81;-52.15;72.39;-75.56;2
-9.98;-13.92;-8.89;-50.24;49.5;-58.75;2
-11.2;-12.82;-5.89;-37.02;43;-46.08;2
-12.41;-11.46;-2.96;-7.53;42.49;-34.82;2
-13.56;-9.96;-3.27;22.89;38.22;-15.82;2
-12.93;-7.58;-4.77;36.86;40.56;7.21;2
-11.61;-5.19;-6.12;41.54;33.53;26.89;2
-10.61;-3.4;-6.2;52.09;16.36;41.53;2
-9.47;-1.86;-6.01;67.55;-14.11;61.19;2
-7.85;-1.05;-6.26;79.86;-41.8;79.4;2
-4.19;-2.5;-8.01;90.99;-39.92;89.62;2
-2.24;-4.2;-7.89;102.09;-32.24;82.86;2
-2.91;-4.85;-5.77;105.12;-67.58;80.26;2
-3.16;-6.01;-6.5;114.66;-75.68;94.12;2
-2.48;-7.57;-7.51;120.05;-78.72;109.38;2
-1.86;-10.17;-9.14;124.37;-89.92;123.06;2
-3.42;-13.65;-11.14;126.26;-116.77;143.63;2
-1.65;-19.32;-12.84;113.47;-150.96;165.47;2
1.67;-19.55;-14.94;95.06;-131.93;165.95;2
2.8;-19.55;-11.76;105.23;-100.14;163.22;2
3.43;-19.55;-12.83;123.08;-48.17;161.89;2
4.25;-19.03;-13.16;120.44;5.12;144.36;2
2.38;-16.22;-11.45;110.26;11.43;128.67;2
0.1;-15.51;-9.79;99.34;-1.09;115.96;2
-2.73;-15.67;-9.23;96.43;-8.14;115.93;2
-3.18;-15.19;-9.62;97.53;-11.62;116.2;2
-1.79;-14.22;-10.64;87.98;-17.4;109.06;2
-0.91;-12.51;-10.53;73.85;-26.36;96.26;2
0.2;-10.91;-10.16;60.01;-39.78;80.54;2
0.79;-8.9;-10.27;49.12;-60.74;63.51;2
1.94;-6.84;-11.13;34.43;-77.36;48.8;2
1.95;-5.95;-11.94;14.38;-93.56;30.25;2
2.19;-4.95;-12.58;-7.72;-100.55;12.93;2
2.32;-4.04;-12.69;-28.65;-106.26;-4.24;2
3.3;-3;-12.5;-46.31;-102.49;-20.63;2
2.74;-2.25;-12.45;-63.58;-89.08;-31.98;2
3.36;-1.2;-12.2;-81.71;-68.24;-45.68;2
4.25;-0.58;-12.29;-100;-31.09;-61.14;2
5.95;-0.45;-12.18;-114.09;27.18;-79.27;2
6.52;-1.66;-12.03;-122.9;94.32;-100.1;2
4.6;-3.02;-12.32;-129.41;148.6;-120.88;2
1.4;-4.92;-11.61;-141.01;162.31;-131.75;2
-1.1;-6.72;-8.74;-148.15;133.9;-131.44;2
-4.13;-10.24;-4.45;-127.73;82.12;-122.88;2
-6.96;-12.37;-4.35;-85.41;49.2;-101.47;2
-7.13;-12.21;-5.89;-51.66;36.12;-75.5;2
-9.77;-11.68;-7.69;-35.93;20.8;-32.47;2
-9.94;-11.02;-9.58;-22.53;42.89;5.89;2
-9.71;-9.2;-10.48;-10.37;99.83;48.13;2
0.61;-3.17;-9.17;-32.21;138.58;77.89;2
11.17;-2.41;-2.66;-82.98;73.07;85.19;2
19.52;-7.12;1.09;-45.57;-32.1;29.8;2
17.63;-9.75;-8.16;11.17;69;-41.89;2
10.37;-10.07;-13.71;40.01;122.72;-82.14;2
6.09;-13.09;-20.12;45.45;128.79;-102;2
4.52;-16.35;-20.61;21.14;93.09;-126.12;2
2.05;-13.81;-19.33;-10.15;34.84;-127.7;2
1.17;-12.2;-17.95;-30.79;16.88;-121.59;2
-1.36;-13.06;-18.39;-48.86;8.36;-135.46;2
-3.67;-15.08;-17.96;-66.29;-22.81;-139.26;2
-6.32;-17.9;-17.49;-95.73;-63.33;-128.9;2
-8.28;-19.55;-15.64;-132.09;-83.48;-108.2;2
-8.23;-19.55;-11.64;-157.53;-37;-78.03;2
-2.34;-16.8;-6.53;-133.1;-11.36;-52.59;2
4.05;-17.41;-5.03;-80.53;-13.25;-58.85;2
5.86;-17.8;-8.21;-55.15;3.54;-79.85;2
5.1;-16.86;-11.33;-64.57;41.3;-96.94;2
2.75;-16.59;-12.23;-82.28;78.17;-104.44;2
-0.74;-17.68;-11.02;-89.11;104.52;-99.57;2
-4.61;-17.09;-8.73;-75.65;115.29;-87.14;2
-9.18;-16.23;-6.97;-45.37;104.26;-75.88;2
-13.08;-13.48;-6.07;-11.53;95.96;-64.52;2
-15.26;-10.31;-6.09;11.11;74.15;-47.83;2
-16.23;-7.24;-6.28;20.29;45.15;-19.3;2
-15.24;-4.79;-5.81;18.39;24.19;16.21;2
-11.94;-3.54;-5.2;20.04;-14.83;48.21;2
-8.5;-3.69;-6.97;42.63;-50.79;60.4;2
-6.61;-3.41;-9.11;63.1;-51.62;63.62;2
-5.19;-2.96;-9.72;67.63;-37.5;62.75;2
-5.01;-1.82;-8.47;61.59;-37.07;73.4;2
-5;-1.98;-7.7;59.88;-53.64;85.23;2
-5.44;-3.55;-6.8;70.6;-67.1;96.25;2
-4.3;-6.23;-7.1;84.49;-44.2;109.22;2
-3.32;-7.72;-7.28;94.34;-15.68;121;2
-3.39;-9.18;-6.2;95.79;-36.59;129.28;2
-4.13;-12.34;-7.54;110.08;-97.17;146.21;2
-4.65;-16.51;-9.62;125.8;-140.47;165.67;2
-4.14;-19.55;-10.91;129.5;-185.23;187.11;2
-2.4;-19.55;-11.95;132.74;-205.45;193.41;2
1.22;-19.55;-11.72;147.28;-190.59;194.05;2
2.9;-19.55;-12.48;155.58;-156.24;189.71;2
6.36;-19.55;-13.71;156.27;-76.62;173.69;2
7.05;-19.55;-11.7;157.17;-9.86;151.7;2
4.83;-18.38;-10.2;158.76;16.26;145.6;2
2.48;-16.3;-10.3;152.01;32.35;136.6;2
-0.83;-14.9;-10.37;137.68;49.37;131.28;2
-1.87;-14.58;-10;121.43;63.16;132.23;2
-2.18;-14.7;-8.83;109.24;54.01;126.5;2
-1.58;-13.51;-8.56;100.3;26.01;120.63;2
-0.44;-12.36;-9.16;89.6;-10.86;111.52;2
0.73;-10.09;-10.25;74.88;-40.26;97.92;2
0.85;-7.52;-10.81;55.47;-60.27;75.92;2
0.57;-5.23;-11;36.24;-71.71;47.33;2
0.43;-3.69;-10.98;19.66;-75.2;19.08;2
-0.03;-2.71;-11.53;2.87;-80.55;-5.3;2
0.12;-2.52;-12.09;-15.74;-76.84;-21.27;2
1.89;-2.49;-11.98;-31.95;-67.17;-42.17;2
2.74;-2.39;-12.46;-50.86;-47.55;-57.65;2
4.75;-1.58;-13.03;-72.54;-10.99;-70.12;2
6.64;-0.98;-13.74;-98.96;41.9;-80.5;2
7.29;-1.75;-13.23;-119.43;100.29;-94.82;2
4.65;-3.89;-11.67;-130.05;144.1;-106.62;2
1.8;-5.87;-10.02;-134.34;153.35;-105.13;2
-0.28;-7.54;-8.25;-134.3;135.9;-100.53;2
-2.62;-8.76;-6.43;-118.38;119.77;-92.94;2
-4.38;-9.03;-6.58;-90.37;119.21;-85.03;2
-6.54;-8.66;-8.4;-68.87;126.22;-76.93;2
-8.02;-6.89;-10.03;-59.86;133.58;-61.75;2
-6.2;-4.29;-9.38;-65.32;134.23;-39.36;2
-1.52;-1.83;-6.73;-80.65;81.52;-21.82;2
2.7;-1.9;-6.88;-66.77;29.03;-27.23;2
4.2;-3.04;-8;-35.86;-7.51;-36.16;2
3.7;-5.19;-10.03;-16.36;-28.2;-48.44;2
1.52;-7.54;-13.26;-11.91;-8.43;-66.98;2
-0.24;-9.94;-14.69;-22.28;-13.31;-82.95;2
-0.59;-17.41;-15.71;-59.32;-20.14;-101.66;2
-2.28;-19.55;-14.97;-90.28;-37.5;-109.33;2
-6.49;-19.55;-10.47;-90.18;-48.83;-85.59;2
-8.49;-15.06;-6.62;-43.97;-24.45;-46.62;2
-4.13;-13.57;-8.4;-17.53;-32.48;-31.7;2
-0.74;-13.58;-11.84;-24.24;-57.95;-36.37;2
1.42;-12.53;-12.54;-45.55;-60.2;-43.09;2
3.28;-12.08;-13.08;-61.09;-43.71;-50.33;2
5.38;-13.09;-13.88;-67.72;-13.15;-67.43;2
6.03;-14.47;-14.49;-71.47;17.9;-90.67;2
5.12;-15.71;-15.15;-74.86;53.95;-109.61;2
3.43;-17.7;-15.73;-86.52;84.92;-121.3;2
0.07;-19.55;-14.17;-108.16;97.16;-129.91;2
-3.16;-19.55;-11.33;-116.66;106.03;-131.45;2
-5.5;-19.55;-8.9;-93.08;107.09;-126.38;2
-7.03;-17.7;-8.44;-63.53;88.35;-117.48;2
-8.81;-15.9;-9.33;-47.06;75.97;-100.69;2
-10.3;-14.29;-9.41;-44.85;63.01;-82.82;2
-10.66;-11.58;-7.13;-45.47;68.53;-63.15;2
-10.79;-9.71;-3.56;-34.84;68.4;-42.8;2
-10.76;-8.22;-2.39;-2;41.1;-30.22;2
-10.77;-6.33;-4.49;35.29;22.67;-16.77;2
-10.45;-4.12;-6.48;47.23;19.94;-1.61;2
-9.62;-2.17;-7.75;45.33;10.34;19.11;2
-7.34;-1.13;-8.37;46.64;-12.36;22.3;2
-8.07;-0.15;-7.57;53.49;-38.26;44.33;2
-7.53;-0.86;-7.5;62;-48.45;64.49;2
-6.24;-2.24;-7.06;68.92;-41.5;86.42;2
-3.75;-4.07;-7.38;71.18;-30.67;104.34;2
-0.96;-5.61;-6.56;75.84;-27.81;113.17;2
0.06;-8.14;-6.92;92.99;-44.18;112.11;2
-1.27;-9.14;-8.12;108.4;-75.3;108.21;2
-3.13;-11.45;-10.12;113.01;-97.54;119.56;2
-5.49;-15.74;-11.56;106.83;-125.54;149.68;2
-3.68;-19.55;-11.78;90.5;-144;172.05;2
0.02;-19.55;-9.76;99.2;-125.77;173.44;2
1.39;-19.01;-9.38;128.72;-102.08;174.51;2
2.05;-17.13;-10.87;142.65;-86.52;181.15;2
6.8;-19.55;-13.53;141.85;-13.21;157.75;2
4.77;-17.43;-10.45;135.53;10.29;124.79;2
2.83;-16.85;-9.19;138.37;34.93;124.82;2
0.66;-15.72;-8.78;131.33;47.29;125.31;2
-2.7;-15.04;-9.1;119.56;53.08;126.96;2
-2.49;-14.87;-8.81;109.46;47.63;126.83;2
-2.32;-14.19;-8.43;98.95;26.16;114.6;2
-2.06;-12.61;-8.01;88.89;-1.23;100.98;2
-1.27;-10.61;-8.41;78.65;-26.4;88.13;2
-0.53;-9.09;-9.29;65.89;-50.39;71.29;2
-1.14;-7.81;-10.5;48.51;-73.87;50.51;2
-1.16;-6.59;-11.46;30.61;-91;30.76;2
-0.95;-5.46;-11.66;12.92;-96.16;9.95;2
-1.22;-4.47;-11.21;-0.5;-103.59;-8.43;2
-1.13;-3.31;-10.69;-9.88;-111.39;-23.01;2
-0.7;-2.17;-10.48;-21.43;-112.62;-30.76;2
0.51;-1.35;-11.1;-38.08;-95.01;-34.41;2
2.27;-1.03;-11.89;-57.56;-60.17;-47.61;2
3.59;-0.88;-13.07;-80.63;-12.87;-56.56;2
4.52;-1.78;-13.58;-105.73;43.09;-67.37;2
4.65;-3.49;-13.69;-130.61;88.7;-82.25;2
2.35;-5.35;-12.64;-149.54;113.08;-88.42;2
1.1;-7.51;-10.37;-155.15;112.46;-87.23;2
0.19;-8.77;-7.19;-140.68;92.38;-87.14;2
-1.64;-10.54;-4.92;-109.15;72.86;-75.8;2
-3.57;-10.33;-4.73;-75.74;55.67;-66.57;2
-4.4;-8.62;-5.9;-47.97;50.21;-57.61;2
-4.27;-6.94;-7.06;-24.08;60.44;-51.27;2
-5.54;-5.49;-8.08;-12.88;87.88;-38.6;2
-4.27;-3.9;-7.9;-10.92;112.62;-21.85;2
0.51;-0.96;-7.17;-26.58;126.09;-12.14;2
4.62;0.57;-7.73;-44.14;81.27;-14.68;2
5.75;-0.77;-13.71;-50.92;43.43;-17.34;2
6.06;-2.12;-15.1;-49.1;61.16;-30.77;2
4.4;-6.45;-16.57;-36.47;52.25;-60.47;2
4.23;-12.15;-17.81;-22.6;4.46;-95.1;2
3.84;-18.19;-17.87;-72.39;-36.52;-129.44;2
0.24;-19.55;-16.19;-143.49;-55.62;-161.08;2
-10.23;-19.55;-3.09;-142.77;15.72;-111.35;2
-11.67;-19.55;4.17;-10.45;23.83;-35.21;2
-1.21;-13.91;-9.08;29.4;-47.01;-36.62;2
1.14;-12.14;-14.72;4.81;-74.42;-43.74;2
2.68;-11.33;-16.3;-25.41;-55.07;-43.71;2
4.66;-11.64;-17.31;-55.76;-21.41;-62.98;2
6.35;-12.92;-18.07;-82.97;19.26;-93.6;2
6.79;-14.75;-17.76;-104.8;47.06;-117.07;2
5.49;-18.15;-15.67;-120.63;48.97;-140.99;2
1.31;-19.55;-12.43;-118.7;64.03;-153.17;2
-3.53;-19.55;-10.31;-100.06;74.16;-150.09;2
-6.6;-18.72;-10.32;-77.4;73.26;-137.5;2
-7.56;-15.57;-9.84;-76.17;82.37;-114.25;2
-9.14;-14.45;-8.96;-83.07;70.38;-90.03;2
-9.55;-13.6;-7.3;-76.39;63.12;-70.56;2
-10.6;-12.32;-4.47;-52.88;57.21;-57.33;2
-12.39;-10.31;-3.23;-22.86;49.2;-36.09;2
-12.91;-7.71;-3.78;4.09;34.67;-13.82;2
-12.73;-5.23;-4.3;20.47;13.33;2.78;2
-12.16;-3.51;-4.08;34.77;-3.17;20.42;2
-10.03;-2.35;-5.65;48.79;-13.27;37.08;2
-7.69;-1.31;-6.98;56.36;-21.84;58.29;2
-5.53;-0.78;-7.62;63.54;-34.62;74.93;2
-3.62;-3.05;-8.04;70.55;-47.51;87.91;2
-2.53;-5.46;-8.61;75.9;-41.33;98.56;2
-1.37;-6.3;-8.22;80.11;-27.68;103.19;2
-1.98;-6.67;-6.84;86.12;-41.07;110.13;2
-2.48;-8.86;-7.64;99.75;-45.19;113.37;2
-3.32;-10.14;-8.78;105.52;-67.97;116.78;2
-3.49;-12.93;-9.93;106.22;-93.42;130.61;2
-3.2;-19.02;-11.47;100.56;-126.47;143.22;2
-0.12;-19.55;-13.06;96.64;-116.19;146.28;2
0.69;-19.55;-11.54;109.14;-96.09;154.99;2
1.29;-18.06;-11.54;121.72;-85.33;167.07;2
4.38;-19.55;-13.26;125.57;-44.46;161.31;2
4.5;-19.43;-12;125;-13.53;129.89;2
1.97;-16.89;-10.27;129.59;-22.97;121.83;2
0.88;-16.71;-10.49;128.92;-17.65;123.19;2
-0.94;-15.84;-10.36;116.34;-13.02;123.79;2
-1.67;-15.16;-10.65;103.75;1.22;126.08;2
-1.12;-14.52;-10.37;90.8;6.06;122.35;2
-0.28;-13.28;-9.39;79.17;-1.47;114.2;2
0.73;-12.19;-8.88;70.27;-16.8;101.83;2
1.28;-10.12;-9.22;61.76;-36.3;87.96;2
0.61;-8.26;-10.36;45.64;-56.49;72.41;2
0.31;-6.8;-11.19;26.21;-72.76;56.35;2
0.32;-5.5;-11.31;10.13;-87.75;36.47;2
0.55;-3.85;-11.31;-2.46;-98.86;16.84;2
0.69;-2.57;-11.42;-13.87;-104.79;-3.44;2
0.86;-1.54;-11.63;-27.64;-98.17;-20.01;2
1.65;-0.79;-11.68;-44.13;-76.88;-34.91;2
3.04;-0.39;-11.23;-60.4;-41.84;-54.59;2
3.53;-0.59;-11.06;-75.27;4.74;-69.95;2
3.46;-1.73;-11.35;-90.95;59.33;-82.27;2
2.39;-3.06;-11.11;-105.08;103.06;-90.53;2
0.5;-4.74;-10.35;-117.57;115.46;-92.13;2
-0.57;-5.97;-8.24;-113.95;102.02;-87.85;2
-2.71;-7.53;-6.67;-88.85;93.92;-78.01;2
-3.9;-7.78;-8.68;-56.8;93.73;-66.05;2
-4.44;-6.92;-10.09;-35.61;93.56;-47.52;2
-3.29;-5.03;-11.36;-32.09;106.59;-26.88;2
-0.85;-2.61;-11.04;-62.31;108.16;-8.93;2
2.56;-1.69;-3.56;-101.14;82.14;-5.66;2
3.89;-5.48;-1.76;-67.78;64.98;-24.69;2
-0.17;-7.72;-11.05;-19.21;77.72;-36.53;2
-4.54;-11.81;-13.92;-21.7;40.58;-39.13;2
-4.35;-19.55;-14.7;-42.05;-26.19;-37.92;2
-3.26;-19.55;-14.21;-59.95;-51.03;-44.69;2
-2.03;-19.55;-9.55;-17.64;12.8;-16.98;2
2.37;-9.35;-8.58;18.54;-5.07;-2.34;2
4.27;-5.22;-12.16;7.45;7.89;-4.83;2
5.75;-5.64;-14.97;-24.41;30.67;-19.33;2
6.77;-8.3;-15.81;-51.51;43.88;-51.64;2
5.74;-12.3;-14.17;-73.82;37.83;-90.2;2
1.52;-15.78;-12.37;-76.7;41.04;-111.69;2
-1.41;-19.55;-11.89;-58.24;21.08;-120.22;2
-2.83;-19.55;-12.86;-47.02;-11.19;-122.72;2
-3.21;-18.49;-13.81;-41.05;-17.83;-117.31;2
-2.8;-15.33;-13.84;-45.37;-26.03;-114.04;2
-2.45;-14.38;-14.02;-59.6;-22.1;-107.84;2
-1.75;-13.45;-13.78;-79.85;-0.21;-102.17;2
-1.37;-13.52;-12.26;-100.44;20.27;-100.04;2
-0.97;-14.4;-10.48;-109.44;45.98;-97.14;2
-1.25;-16.15;-9.31;-102.02;77.45;-97.47;2
-2.9;-16.6;-8.57;-89.66;94.89;-95.99;2
-6.4;-15.16;-7.2;-73.37;98.9;-90.7;2
-9.67;-12.76;-4.91;-51.63;101.65;-78.81;2
-11.77;-10.16;-2.59;-26.26;95.48;-61.88;2
-13.18;-7.86;-1.28;7.98;72.92;-42.09;2
-13.57;-5.74;-2.6;39.13;49.34;-22.47;2
-13.02;-3.33;-4.7;49.82;38.06;-4.59;2
-11.14;-1.67;-6.11;53.42;28.68;10.83;2
-9.65;-0.28;-7.36;55.14;16.33;35.09;2
-8.17;1;-7.56;57.65;-2.78;55.74;2
-6.13;0.24;-7.76;54.5;-14.34;75.83;2
-4.65;-1.57;-7.69;54.77;-30.93;91.48;2
-2.43;-4.81;-8.06;70.9;-48.78;92.36;2
-2.63;-5.53;-7.24;91.11;-68.98;83.21;2
-3.94;-7.12;-8.19;103.36;-79.47;84.85;2
-4.75;-8.71;-9.8;105.4;-102.75;96.36;2
-4.82;-11.49;-11.52;105.9;-144.13;110.92;2
-5.7;-18.63;-13.73;91.63;-190.7;120.85;2
-2.81;-19.55;-16.28;60.22;-169.5;132.1;2
0.9;-19.55;-9.87;67.07;-107.55;141.75;2
3.39;-16.83;-7.33;104.97;-79.97;152.7;2
6.5;-18.42;-9.93;119.16;-24.39;147.98;2
4.96;-17.43;-9.66;114.77;0.99;117.7;2
1.74;-15.24;-8.73;111.66;-3.67;112.34;2
-0.58;-15.57;-8.65;108.4;11.09;113.9;2
-1.31;-15.76;-8.7;98.56;33.11;112.41;2
-2.24;-16.46;-8.54;89.95;41.32;110.96;2
-1.94;-16.16;-8.88;85.94;36.09;108.15;2
-1.54;-14.6;-9.33;79.29;17.77;101;2
-1.42;-12.92;-9.43;68.51;-9.7;92.63;2
-1.04;-10.82;-9.74;59.91;-33.26;86.42;2
-0.79;-8.61;-10.84;45.92;-65.35;76.7;2
-0.39;-6.84;-11.86;26.4;-98.2;62.22;2
0.22;-5.27;-12.83;5.34;-121.6;43.63;2
1.01;-3.83;-13.23;-14.78;-125.06;22.59;2
1.12;-3.03;-13.18;-32.63;-120.08;0.64;2
1.07;-2.43;-12.43;-49.59;-105.14;-19.37;2
1.07;-1.58;-11.29;-65.15;-85.04;-38.82;2
1.35;-1.4;-10.77;-79.63;-62.94;-57.95;2
1.64;-1.79;-10.26;-91.34;-32.29;-73.09;2
2.29;-2.26;-10.36;-99.05;2.92;-82.7;2
2.91;-3.07;-10.43;-105.16;33.49;-88.28;2
2.56;-4.89;-9.58;-108.7;51.77;-89.84;2
1.36;-7;-7.62;-103.55;50.39;-87.36;2
-0.81;-9.05;-5.49;-85.63;35.67;-74.42;2
-3.7;-10.36;-5.61;-59.72;37.98;-52.3;2
-5.78;-9.32;-7.37;-40.16;62.25;-25.91;2
-5.09;-7.27;-9.87;-30.79;102.8;-9.66;2
-5.58;-4.89;-10.3;-40.85;161.86;8.54;2
-2.27;-3.18;-8.98;-58.88;187.73;21.12;2
3.31;-1.8;-6.75;-72.57;116.38;20.99;2
6.55;-3.26;-6.62;-58.82;14.68;0.73;2
6.24;-6.35;-8.44;-35.39;-3.23;-17.32;2
4.88;-11.1;-10.95;-24.34;-9;-21.75;2
3.57;-17.61;-15.56;-13.81;-5.53;-40;2
2.76;-19.55;-17.33;-19.44;16.55;-67.88;2
2.09;-19.3;-15.83;-19.34;63.03;-61.83;2
0.49;-11.58;-13.66;-11.82;47.25;-47.07;2
0.86;-8.44;-13.38;-24.4;29.13;-48.84;2
1.89;-10.03;-13.94;-55.2;41.48;-63.21;2
