acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z;label
1.01;-10.03;-11.67;-12.87;-23.05;-70.11;1
3.05;-10.26;-11.27;-5.49;-12.24;-87.57;1
2.77;-10.27;-12.4;-5.48;1.81;-109.92;1
-0.25;-11.23;-12.31;-9.34;4.89;-122.53;1
-2.98;-12.01;-11.96;-12.5;2.12;-127.55;1
-4;-11.88;-10.79;-9.76;-7.78;-121.4;1
-3.24;-11.26;-10.48;-6.43;-16.7;-114.59;1
-2.4;-11.48;-11.09;-6.32;-20.77;-112.33;1
-1.64;-11.97;-11.15;-9.41;-18.88;-113.75;1
-1.54;-12.62;-10.58;-10.83;-17.3;-115.57;1
-1.66;-12.34;-10.25;-9.52;-16.89;-116.59;1
-2.25;-11.87;-10.01;-10.95;-16.92;-116.21;1
-2.99;-11.84;-10.11;-8.55;-19.01;-113.5;1
-3.72;-11.25;-10.46;-6.26;-26.53;-109.52;1
-4.51;-10.82;-10.8;-7.56;-30.77;-104.93;1
-4.94;-10.99;-10.75;-10.12;-26.02;-97.33;1
-4.23;-10.78;-10.82;-10.64;-18.86;-89.17;1
-2.92;-10.4;-10.78;-11.34;-1.88;-84.09;1
-3.21;-9.58;-10.12;-8.89;20.55;-85.46;1
-4.93;-8.53;-8.67;-1.02;44.94;-84.55;1
-6.56;-6.77;-9.14;8.21;63.44;-74.55;1
-7.58;-5.28;-9.34;17.56;69.57;-56.79;1
-7.57;-4.39;-8.72;29.89;66.83;-34.72;1
-7.16;-4.51;-9.11;43.4;56.76;-12.4;1
-6.95;-5.18;-10.33;52.85;46.02;8.5;1
-8.35;-7.86;-11.86;55.07;47.33;30.67;1
-10.54;-9.73;-12.63;54.76;29.01;55.91;1
-10.98;-9.27;-13.11;53.34;-15.7;84.94;1
-9.17;-8.71;-13.68;37.48;-49.13;113.75;1
-6.64;-9.11;-13.39;17.28;-71.69;134;1
-3.76;-10.15;-12.34;4.05;-85.75;148.9;1
-1.69;-10.75;-12.01;1;-79.42;156.9;1
-0.81;-12.18;-11.94;-3.21;-48.33;165.18;1
-0.52;-13.99;-10.91;-2.73;-9.6;171.18;1
0.2;-15.56;-9.81;4.13;16.79;173.58;1
0.46;-15.57;-9.77;9.46;17.11;175.6;1
0.56;-14.09;-10.39;7.34;3.67;177.04;1
0.19;-13.32;-10.48;0.37;-5.56;179.26;1
-0.51;-12.63;-10.02;-5.57;-10.94;179.52;1
-1.22;-12.31;-9.34;-7.05;-14.65;178.25;1
-1.77;-12.35;-8.97;-4.33;-18.64;176.98;1
-2.16;-12.6;-9.19;0.25;-21.63;175.51;1
-1.86;-12.78;-9.3;6.24;-23.35;171.61;1
-1.08;-12.76;-9.76;9.44;-19.44;163.63;1
0.03;-12.08;-10.03;9.43;-14.22;152.34;1
0.24;-11.29;-9.69;8.41;-12.59;139.44;1
0.58;-10.82;-9.41;8.68;-15.49;125.6;1
0.92;-10.34;-9.5;9.88;-11.37;110.6;1
1.54;-9.73;-9.04;12.4;-8.2;91.67;1
1.52;-9.07;-8.31;16.66;-9.42;71.28;1
1.49;-8.22;-8.44;19.08;-6.75;51.52;1
1.37;-7.15;-8.68;18.3;-4;32.73;1
1.17;-6.32;-9.02;16.57;1.32;14.02;1
0.99;-5.21;-9.81;12.24;13.58;-5.72;1
0.52;-4.97;-9.34;7.8;24.32;-28.3;1
-1;-4.89;-8.36;8.33;21.91;-45;1
-1.31;-5.25;-9.55;8.13;26.21;-60.86;1
-1.8;-5.61;-10.73;4.72;50.52;-74.04;1
-2.64;-6.11;-10.47;4.53;75.96;-92.09;1
-4.56;-6;-10.88;9.3;90.26;-107.18;1
-7.04;-6.22;-12.06;11.86;111.72;-118.19;1
-9.4;-7.44;-13.22;12.75;133.26;-122.34;1
-11.83;-8.31;-15.24;3.74;131.73;-113.3;1
-12.42;-7.17;-15.86;-18.99;98.19;-86.91;1
-10.76;-5.22;-15.66;-44.75;40.22;-57.75;1
-7.84;-2.86;-14.59;-72.53;-32.98;-43.4;1
-3.4;-1.91;-11.02;-101.71;-138.52;-45.72;1
-0.6;-8.1;-4.32;-103.31;-199.86;-59.31;1
-2.81;-19.55;4.71;-32.17;-90.04;-73.33;1
-7.23;-19.55;-4.95;56.56;-24.57;-32;1
-6.2;-4.86;-26.17;-5.99;-53.6;16.7;1
-0.73;-3.47;-16.29;-80.01;-16.15;36.7;1
9.65;-8.05;-3.02;-35.59;-8.78;14.44;1
15.68;-9.5;-6.85;2.3;30.06;-38.03;1
10.91;-9.17;-12;0.24;66.19;-86.98;1
1.25;-10.55;-13.2;-10.45;84;-110.08;1
-6.81;-12.82;-11.9;-13.15;62.79;-110.14;1
-9.31;-12.61;-9.02;3.18;21.39;-92.65;1
-7.76;-10.3;-11.06;13.59;-20.5;-75.07;1
-5.08;-9.39;-13.37;4.47;-46.49;-65.66;1
-1.04;-9.57;-11.73;-0.8;-47.07;-65.15;1
2.73;-9.62;-10.76;3.55;-28.02;-76.36;1
4.12;-9.89;-11.79;6.86;3.78;-94.04;1
3.02;-10.81;-12.81;5.46;23.15;-110.93;1
0.55;-11.1;-13.44;1.41;25.1;-120.75;1
-1.76;-10.85;-13.18;-4.15;19.7;-122.56;1
-3.35;-10.26;-12.34;-12.02;5.67;-120.73;1
-3.93;-10.44;-11.11;-16.39;-14.39;-116.18;1
-3.18;-10.62;-11.06;-14.21;-32.01;-112.92;1
-1.2;-10.5;-11.55;-17.39;-37.24;-112.9;1
0.5;-11.31;-11.44;-22.67;-36.71;-116.72;1
1.02;-12.29;-10.52;-24.64;-28.68;-121.68;1
0.41;-12.71;-9.92;-20.1;-18.06;-122.59;1
-0.51;-12.44;-9.65;-15.81;-13.57;-121.17;1
-1.84;-12.01;-9.82;-10.53;-7.75;-117.62;1
-2.68;-11.95;-10.93;-3.94;-2.43;-111.1;1
-2.88;-11.52;-11.65;-3.73;3.96;-102.52;1
-2.36;-10.61;-12.05;-3.71;19.67;-98.39;1
-2.63;-10.41;-11.65;-2.92;52.35;-98.73;1
-4.18;-10.11;-11.13;-3.95;79.64;-99.67;1
-6.36;-8.36;-10.18;-1.43;96.03;-90.83;1
-9.37;-6.38;-9.4;16.1;99.77;-71.14;1
-11.32;-4.47;-10.44;32.78;86.53;-39.61;1
-10.84;-3.53;-10.52;43.12;64.87;-3.67;1
-9.54;-4.59;-9.77;49.51;44.43;29.42;1
-8.13;-6.51;-8.38;61.06;40.48;55.1;1
-7.89;-8.8;-8.99;72.96;47.35;78.39;1
-7.76;-10.16;-11.26;70.5;51.56;99.16;1
-7.79;-10.36;-13.46;62.35;34.24;113.09;1
-7.36;-9.96;-14.22;48.34;1.77;136.45;1
-5.69;-9.62;-13.51;29.06;-27.33;161.35;1
-4.33;-10.89;-12.25;12.7;-45.62;177.74;1
-2.29;-11.98;-12.63;-2.25;-49.55;180.22;1
-0.94;-13.06;-12.22;-18.82;-57.01;177.25;1
-0.6;-14.23;-10.32;-25.3;-55.51;175.88;1
-0.71;-16.04;-7.47;-14.34;-15.28;180.06;1
-0.04;-16.57;-7.79;5.84;-0.97;190.06;1
0.24;-15.4;-8.92;12.11;-12.16;196.37;1
-0.12;-14.2;-10.04;9.17;-12.33;202.53;1
-0.53;-13.72;-10.28;2.33;-14.92;207.1;1
-1.1;-13.38;-9.83;-0.28;-19.36;207.62;1
-1.43;-13.69;-9.22;2.69;-24.94;207.5;1
-1.47;-14.07;-8.94;8.44;-26.65;207.04;1
-1;-14.14;-8.88;15.42;-23.01;201.95;1
-0.02;-13.88;-9.32;21.1;-10.54;195.32;1
0.19;-12.67;-10.18;22.77;3.71;186.05;1
-0.13;-11.6;-11.14;16.72;16.84;176.83;1
0.13;-10.9;-11.47;8.76;26.87;165.39;1
0.59;-10.16;-11.64;1.84;29.65;149.89;1
0.12;-9.21;-11.14;-5.02;23.6;129.12;1
0.83;-8.45;-9.88;-9.99;14.4;105.77;1
-0.08;-7.44;-8.19;-9.28;3.25;83.12;1
-0.42;-7.06;-7.78;-6.6;-4.13;62.24;1
-1.02;-6.32;-7.69;-4.73;-10.56;43.69;1
-1.48;-5.93;-7.71;-0.88;-25.87;25.65;1
-2.05;-4.93;-8.07;4.66;-48.26;7.12;1
-2.65;-3.89;-8.89;8.89;-67.66;-7.33;1
-2.01;-3.23;-9.79;8.22;-66.91;-25.04;1
-1.7;-2.96;-10.21;4.53;-47.8;-46.2;1
-1.73;-3.31;-11;4.58;-13.15;-65.63;1
-1.79;-3.73;-11.94;0.97;27.81;-87.3;1
-3.22;-3.85;-12.22;-6.96;59.08;-107.4;1
-5.98;-4.2;-12.13;-14.8;82.25;-118.27;1
-8.57;-5.36;-12.5;-23.4;100.38;-113.51;1
-9.1;-6.48;-13.32;-35.96;120.51;-99.56;1
-7.12;-6.11;-13.94;-51.31;125.03;-87.46;1
-3.82;-3.52;-13.41;-65.91;67.42;-78.42;1
0.91;-1.3;-8.98;-84.44;-26.48;-81.82;1
2.11;-5.02;3.24;-62.17;-62.52;-98.02;1
-8.44;-14.75;0.11;23.58;13.76;-117.47;1
-19.7;-19.55;-29.68;-23.5;-24.87;-76.15;1
-19.23;-19.55;-11.42;-119;-49.68;69.62;1
5.81;-14.97;5.07;-14.66;-129.52;60.57;1
14.07;-7.72;-10.05;33.86;-105.15;24.65;1
16.57;-2.2;-16.39;-5.22;-34.33;-17.69;1
13.18;-3.49;-13.66;-42.3;40.55;-81.46;1
4.33;-9.16;-9.58;-33.97;83.98;-131.72;1
-7.49;-15.32;-11.07;-34.75;49.67;-147.57;1
-12.19;-19.55;-7.46;-10.66;-8.71;-128.06;1
-9.16;-14.16;-10.29;20.64;-63.1;-86.98;1
-3.71;-10.69;-15.17;1.26;-65.62;-69.07;1
0.38;-11.17;-13.18;-21.19;-43.9;-76.39;1
3.93;-12.1;-10.02;-14.89;-28.58;-93.37;1
4.01;-12.21;-10.73;-3.42;-16.72;-110.98;1
2.27;-12.4;-13.29;-6.16;3.72;-126.36;1
-0.19;-12.74;-13.64;-17.06;12.59;-139.9;1
-1.89;-12.97;-12.2;-21.3;14.04;-143.59;1
-2.19;-12.62;-11.06;-17.5;8.15;-140;1
-2.23;-12.04;-11.04;-14.51;-5.16;-138.69;1
-2.13;-11.93;-11.35;-15.6;-11.7;-139.94;1
-1.62;-11.76;-10.94;-15.95;-16.23;-138.14;1
-0.98;-12;-10.84;-17.32;-14.97;-135.46;1
-0.46;-12.39;-10.71;-16.14;-8.06;-135.37;1
-0.83;-11.87;-11.39;-17.97;0.71;-137.38;1
-1.97;-11.68;-11.42;-20.42;3.67;-136.98;1
-3.08;-11.76;-10.96;-20.54;7.5;-132.46;1
-3.52;-10.87;-10.47;-17.22;12.73;-127.05;1
-3.23;-10.48;-11.21;-15.19;36.63;-123.66;1
-3.34;-10.37;-10.95;-14.18;61.82;-121.93;1
-3.07;-9.79;-10.16;-9.96;97.28;-122.98;1
-4.21;-7.7;-9.89;-0.81;136.11;-121.86;1
-8.16;-5.47;-9.96;15.85;162.44;-102.37;1
-11.97;-3.76;-10.88;33.41;152.09;-62.47;1
-13.25;-2.84;-10.44;42.08;107.83;-19.12;1
-12.18;-4.21;-8.68;54.73;48.8;13.7;1
-10.44;-5.91;-8.89;66.15;7.37;39.04;1
-8.62;-7.8;-10.19;71.05;6.69;64.38;1
-7.7;-9.7;-11.25;68.97;25.64;89.24;1
-6.91;-10.36;-12.74;63.79;35;109.46;1
-6.09;-10.39;-14.34;57.79;24.08;123.71;1
-4.63;-10;-14.76;42.98;6.88;144.2;1
-3.01;-10.64;-14.31;18.11;-12.65;163.05;1
-2.35;-12.65;-13.24;-4.48;-31.21;174.28;1
-1.43;-14.85;-12.6;-22.12;-42.45;177.22;1
-0.87;-16.91;-11.1;-33.31;-38.55;175.75;1
-0.1;-17.48;-8.91;-30.8;-23.11;172.19;1
0.58;-17.1;-8.26;-18.82;-3.07;169.37;1
0.72;-16.14;-8.83;-8.6;3.26;168.55;1
0.41;-14.74;-9.48;-4.05;-0.46;167.79;1
-0.11;-13.33;-10.13;-5.36;-12.67;168.56;1
-0.33;-12.38;-10.17;-9.92;-30.24;170.91;1
-1.1;-11.6;-9.55;-9.55;-51.05;170.73;1
-0.69;-11.19;-9.08;-4.15;-58.74;173.36;1
-0.18;-10.95;-8.89;-1.39;-50.19;172.94;1
-0.68;-10.99;-8.69;3.62;-49.87;170.18;1
-0.16;-10.72;-9.01;10.12;-43.65;165.15;1
0.36;-10.11;-9.52;14.98;-33.47;157.31;1
1.09;-9.42;-9.72;19.18;-21.65;147.09;1
2.04;-8.56;-10.32;20.29;-7.07;134.91;1
2.68;-7.64;-10.56;18.27;4.06;118.42;1
3.28;-6.88;-10.34;14.73;10.74;96.38;1
3.19;-6.22;-9.91;11.63;12.22;73.7;1
2.45;-5.57;-9.69;6.89;8.29;50.02;1
1.72;-5.01;-9.6;1.62;1.72;25.84;1
0.92;-4.53;-9.84;-1.55;-5.35;2.02;1
0.47;-4.34;-10.29;-4.29;-6.98;-21.6;1
0.11;-4.24;-10.7;-8.64;-1.78;-39.63;1
0.21;-4.52;-10.36;-12.46;4.57;-58.08;1
-0.32;-5.09;-9.49;-13.1;14.07;-74.9;1
-0.49;-5.94;-9.08;-9.18;32.67;-95.63;1
-1.75;-6.19;-8.63;-3.27;44.12;-119.06;1
-4.56;-6.02;-7.96;5.11;37.16;-138.84;1
-7.4;-6.59;-8.5;20.23;27.9;-152.37;1
-10.27;-7.67;-11.01;33.38;25.57;-157.63;1
-13.2;-8.73;-15.33;20.23;21.41;-150.19;1
-16.15;-8.92;-17.5;-24.65;4.51;-113.17;1
-17.04;-9;-13.79;-58.7;6.88;-54.19;1
-14.07;-6.7;-10.47;-59.66;10.3;-3.65;1
-8.79;-4.34;-9.75;-67.53;-27.73;18.34;1
-1.22;-6.48;-6.86;-90.45;-110.35;15.4;1
3.53;-19.55;-4.51;-79.57;-133.3;-7.73;1
3.1;-19.55;5.37;15.6;-25.33;-1.78;1
-1.41;-10.37;-14.8;66.05;12.55;28.62;1
-7.7;-0.49;-29.68;-77.99;40.38;67.08;1
5.59;-5.71;-0.74;-79.53;73.25;79.67;1
18.36;-10.03;-0.43;14.06;30.54;24.97;1
16.71;-8.53;-11.95;25.43;60.95;-49.8;1
4.98;-9.61;-16.34;3.42;92.39;-101.88;1
-6.75;-11.8;-15.66;-25.47;55.75;-117.43;1
-12.16;-14.61;-9.26;-17.45;14.16;-100.7;1
-10.75;-12.56;-9.2;18.4;-36.17;-74.37;1
-7.44;-9.19;-14.8;9.89;-95.55;-59.73;1
-3.51;-8.71;-14.16;-13.53;-108.65;-54.69;1
2.35;-9.61;-10.05;-11.99;-85.32;-66.7;1
5.73;-9.79;-10.16;-1.57;-46.46;-88.86;1
5.91;-10.75;-13.3;-5.92;-19.29;-104.69;1
4.21;-12.24;-13.93;-17.22;-0.09;-116.96;1
0.82;-12.68;-12.49;-24.84;11.09;-126.26;1
-2.59;-11.96;-11.6;-27.84;11.17;-130.3;1
-4.58;-10.97;-10.77;-28.24;-1.55;-126.95;1
-5.03;-11.05;-10.48;-26.1;-22.3;-120.29;1
-2.83;-11.9;-9.97;-21.49;-32.64;-117.77;1
-0.78;-12.53;-10.21;-17.6;-32.57;-118.2;1
0.76;-13.57;-10.57;-17.65;-24.28;-121.85;1
-0.15;-14.25;-10.7;-16.49;-17.02;-127.35;1
-1.68;-13.84;-10.19;-16.57;-9.88;-128.12;1
-4.21;-13.54;-9.84;-12.85;-6.15;-120.64;1
-5.95;-13.06;-10.61;-9.5;-8.12;-108.69;1
-6.6;-12.68;-10.44;-8.1;-6.55;-92.96;1
-5.44;-11.18;-10.65;-5.2;2.9;-84.37;1
-4.73;-8.97;-10.36;-2.83;33.07;-79.19;1
-6.32;-7.08;-9.53;5.58;73.99;-71.75;1
-10.23;-5.03;-8.97;18.54;99.49;-52.36;1
-13.55;-3.53;-8.27;35.16;98.19;-21.83;1
-13.78;-2.66;-8.65;46.82;66.17;13.75;1
-12.74;-3.38;-7.89;55.34;34.77;44.12;1
-10.46;-4.43;-8.8;69.4;7.26;70.12;1
-8.21;-5.29;-12.37;73.36;-22.52;94.71;1
-6.34;-8.61;-14.76;60.37;-20.7;122.5;1
-6.31;-11.34;-13.38;45.61;-16;144.98;1
-6.79;-12.15;-12.37;39.6;-31.35;165.71;1
-5.26;-11.93;-12.96;31.59;-50.72;182.58;1
-2.91;-12.64;-13.75;16.01;-56.18;193.08;1
-0.7;-13.61;-12.37;-0.2;-38.63;198.27;1
0.4;-15.41;-8.91;1.46;7.83;197.66;1
1.33;-17.62;-9.09;17.18;31.14;199.49;1
2.04;-17.45;-10.45;21.39;27.82;201.34;1
2.14;-15.74;-10.85;16.91;33.8;202.88;1
1.94;-14.54;-11.11;4.53;44.55;200.16;1
1.18;-13.4;-10.33;-5.17;44.24;194.21;1
0.04;-12.42;-9.41;-7.88;41.29;181.8;1
-1.62;-11.95;-8.91;-5.56;36.14;169.39;1
-2.72;-11.78;-8.77;-2.26;31.51;162.29;1
-3.45;-11.63;-8.8;-0.3;20.88;156.08;1
-3.43;-11.42;-9.28;0.8;-2.12;149.78;1
-2.03;-11.22;-9.62;1.3;-24.31;141.19;1
-0.11;-11.03;-9.56;3.66;-38.43;126.99;1
1.09;-10.81;-9.56;8.77;-45.51;109.3;1
2.13;-9.92;-9.84;12.66;-41.26;88.36;1
3.05;-8.83;-9.92;13.22;-33.16;66.83;1
3.96;-7.65;-9.18;14.88;-23.35;41.52;1
4.6;-6.52;-9.24;16.01;-8.85;11.97;1
4.44;-4.81;-9.71;11.57;10.23;-20.48;1
3.42;-3.53;-9.66;0.11;22.03;-51.29;1
1.88;-3.15;-8.97;-11.34;19.82;-75.52;1
0.51;-4.27;-8.57;-14.44;27.36;-103.43;1
-0.24;-5.04;-8.95;-9.23;65.57;-126.75;1
-1.4;-6.12;-8.45;3.03;109.65;-146.38;1
-4.08;-7.68;-7.71;16.31;135.75;-157.13;1
-7.14;-10.56;-7.98;40.56;156.73;-155.78;1
-8.22;-12.49;-13.43;74.96;178.93;-142.24;1
-9.59;-9.02;-22.9;61.34;175.7;-118.13;1
-11.6;-3.14;-26.46;-23.71;127.95;-80.34;1
-13.32;0.21;-22.3;-110.08;79.46;-44.8;1
-10.26;0.78;-12.33;-154.56;-32.78;-30.26;1
-3.99;-3.92;2.55;-130.16;-191.91;-52.11;1
-2.37;-18.89;6.31;-35.53;-169.95;-85.24;1
-5.22;-19.55;3.9;64.45;-34.41;-78.92;1
-10.68;-11.81;-21.5;73.23;-116.03;-30.76;1
-19.7;-4.38;-29.68;-122.43;-119.46;74.53;1
-1.25;-13.54;3.21;-85.21;-83.16;116.85;1
19.02;-11.45;-0.12;24.78;-46.07;41.7;1
19.52;-6.89;-11.6;35.7;48.9;-31.21;1
14.36;-6.18;-15.35;17.75;116.74;-75.64;1
2.88;-9.18;-15;-6.75;112.7;-102.19;1
-7.82;-15.17;-11.98;-9.64;67.47;-120.13;1
-12.98;-14.89;-9.59;14.97;12.74;-110.04;1
-11.82;-10.43;-12.45;20.25;-59.87;-79.83;1
-6.83;-8.75;-14.14;-0.38;-100.6;-57.36;1
0.38;-9.47;-11.16;-0.4;-90.12;-59.46;1
4.89;-9.54;-11.48;6.9;-66.74;-76.34;1
6.3;-10.6;-13;2.16;-34.22;-97.37;1
5.66;-11.74;-13.68;-4.82;-7.84;-117.56;1
2.94;-11.56;-13.73;-14.53;8.61;-134.17;1
-1;-11.04;-12.83;-21.75;14.8;-139.16;1
-3.62;-10.48;-11.02;-22.13;8.12;-132.29;1
-3.57;-10.25;-10.07;-17.84;0.68;-122.2;1
-1.73;-10.86;-9.98;-15.11;-6.08;-117.44;1
-0.35;-12.32;-10.02;-14.05;-6.42;-119.49;1
0.19;-12.83;-10.2;-12.03;-5.07;-124.85;1
-1.05;-12.99;-10.54;-10.49;-1.68;-127.24;1
-2.79;-12.04;-11.14;-10.18;0.79;-125.06;1
-3.48;-11.02;-10.88;-9.16;9.99;-122.96;1
-4.14;-10.32;-10.77;-3.71;25.2;-125.53;1
-5.46;-10.17;-11.29;-4.43;38.65;-122.53;1
-7.33;-9.26;-10.72;-8.99;48.27;-107.8;1
-10.16;-8.2;-9.49;-2.68;52.87;-84.09;1
-12.25;-7.01;-8.94;17.21;44.87;-53.61;1
-12.41;-5.83;-9.27;36.34;20.12;-17.81;1
-11.44;-6.01;-9.56;47.96;-16.18;16.28;1
-10.33;-7.84;-8.82;57.82;-38.03;46.95;1
-8.64;-9.63;-8.39;65.34;-34.54;75.26;1
-7.7;-9.85;-9.35;67.03;-31.02;97.37;1
-7.47;-9.45;-12.64;61.03;-31.88;115.39;1
-6.07;-7.77;-13.91;50.9;-28.43;137.7;1
-5.31;-8.15;-12.35;39.08;-29.39;157;1
-5.1;-10.11;-11.93;31.8;-27.33;175.65;1
-3.7;-12.68;-12.18;26.56;-18.74;189.12;1
-1.91;-15.25;-12.96;20.09;-9.68;195.07;1
-0.46;-16.03;-12.19;15.3;13.09;194.57;1
1.05;-15.13;-10.78;15.7;25.37;193.44;1
1.88;-14.83;-10.06;14.3;28.17;193.99;1
2.01;-14.91;-10.17;12.59;12.06;196.72;1
1.7;-14.51;-10.63;9.17;-8.65;199.83;1
0.54;-13.65;-10.4;4.43;-8.06;198.59;1
-0.89;-13.29;-9.72;0.24;3.73;192.26;1
-1.56;-12.78;-8.98;-0.04;13.07;187.01;1
-1.74;-12.33;-8.73;5.34;11.97;179.83;1
-1.74;-11.59;-8.73;13.08;5.13;171.46;1
-1.6;-10.63;-8.9;18.83;-4.33;162.83;1
-0.76;-9.58;-9.34;20.7;-9.43;152.71;1
-0.34;-8.52;-9.62;18.09;-13.2;139.75;1
0.4;-7.85;-9.94;12.73;-17.91;125.86;1
1.2;-7.73;-9.98;8.21;-15.1;110.02;1
1.75;-7.67;-10.12;6.6;-10.47;92;1
1.92;-7.32;-10.19;4.88;-2.74;70.53;1
2.14;-6.86;-10.56;0.17;2.12;45.63;1
2.25;-5.93;-10.45;-9.21;-1.38;16.59;1
1.84;-5.33;-9.97;-18.53;-12.4;-14.48;1
1.06;-5.04;-7.98;-21.87;-36;-44.27;1
-0.14;-5.16;-7.43;-13.34;-51.78;-67.69;1
-0.5;-4.64;-8.9;-7.13;-37.17;-88.1;1
-0.37;-4.48;-10.02;-13.8;-2.91;-107.68;1
-1.07;-4.99;-10;-22.18;31.22;-129.25;1
-2.76;-5.99;-9.15;-21.99;61.62;-148.05;1
-4.59;-6.67;-8.89;-11.97;94.05;-157.72;1
-5.94;-8.41;-10.44;-2.47;121.33;-157.54;1
-8.61;-10.15;-15.2;-6.91;121.82;-140.63;1
-10.94;-9;-19.87;-43.66;112.6;-92.15;1
-9.59;-5.26;-16.97;-83.76;101.49;-38.21;1
-4.93;-3.91;-5.93;-88.23;49.91;-25.19;1
-4.62;-10.94;2.17;-38.86;23.45;-52.87;1
-11.47;-19.55;-11.96;-13.73;-11.59;-60.93;1
-12.22;-19.07;-15.01;-36.02;-60.7;-6.16;1
-2.57;-11.01;-7.47;-29.95;-68.94;22.28;1
5.91;-7.86;-8.34;-9.05;-47.8;-0.26;1
12.01;-7.21;-9.62;1.04;-34.68;-40.13;1
10.41;-8.69;-11.97;-2.89;-0.09;-85.82;1
2.63;-12.74;-13.53;-10.11;29.02;-112.79;1
-4.38;-17.06;-13.09;-11.32;13.95;-110.98;1
-5.01;-14.17;-10.76;-1.99;-25.91;-94.02;1
-2.84;-11;-10.9;1.05;-42.53;-82.37;1
-0.69;-10.7;-11.68;-2.54;-32.88;-83.45;1
0.79;-11.4;-11.31;-3.21;-22.14;-94.35;1
1.92;-11.28;-10.81;2.23;-9.3;-105.18;1
2.66;-11.18;-11.88;5.04;6.35;-114.39;1
1.26;-11.54;-13.14;2.69;9.67;-124.3;1
-0.74;-11.73;-12.86;-0.92;4.02;-126.64;1
-1.72;-11.15;-11.91;-4.59;-0.75;-121.65;1
-1.62;-10.84;-11.67;-5.53;-0.44;-117.06;1
-1.3;-10.87;-11.65;-7.52;2.22;-118.76;1
-1.22;-11.44;-11.31;-10.16;3.89;-121.37;1
-1.14;-11.91;-11.14;-9.5;3.86;-123.35;1
-1.24;-11.52;-10.77;-9.19;2.44;-125.56;1
-1.9;-11.65;-10.76;-10.57;0.51;-127.11;1
-2.58;-11.72;-10.52;-9.39;-7.04;-125.33;1
-3.22;-11.92;-10.79;-7.75;-11.43;-121.77;1
-3.63;-11.26;-10.83;-5.47;-10.75;-115.56;1
-3.62;-10.01;-10.77;-4.46;4.82;-110.89;1
-4.1;-9.09;-11.37;-2.53;31.54;-111.51;1
-5.18;-8.69;-11.08;-2.95;55.01;-112.52;1
-7.15;-7.92;-9.84;-0.28;71.26;-100.94;1
-11.7;-6.76;-8.86;10.43;74.93;-72.89;1
-15.6;-4.99;-8.94;29.21;61.54;-34.31;1
-15.72;-3.27;-9.47;47.37;25.53;8.12;1
-11.83;-3.66;-10;55.52;-13.21;45.83;1
-8.68;-6.14;-9.43;62.62;-23.43;74.48;1
-7.17;-9.34;-9.3;68.63;-7.81;101.69;1
-6.85;-11.09;-13.21;64.97;-6.02;120.85;1
-7.01;-10.73;-15.5;51.56;-21.61;136.7;1
-5.8;-9.79;-14.31;29.43;-39.75;155.21;1
-5.24;-11.24;-12.47;17.79;-62.13;172.65;1
-3.91;-12.29;-12.78;8.89;-70.36;186.29;1
-2.3;-13.94;-13.06;-2.44;-61.97;196.16;1
-0.55;-15.96;-12.58;-12.21;-43.02;198.01;1
0.56;-17.42;-9.85;-11.65;-7.97;196.02;1
1.81;-18.36;-8.21;3.95;15.45;197.05;1
2.82;-17.45;-8.28;17.27;9.54;199.9;1
3.25;-15.7;-9.26;19.65;-0.23;200.37;1
2.57;-14.92;-9.97;14.1;-1.31;200.27;1
1.38;-13.77;-9.77;7.03;8.64;194.01;1
0.41;-13.06;-9.12;4.19;17.76;183.57;1
-1.02;-12.46;-8.6;5.45;18.02;176.17;1
-1.06;-12.17;-8.54;8.82;20.58;170.7;1
-1.19;-11.81;-8.74;13.9;17.71;164.69;1
-0.54;-11.57;-9.27;18.74;13.09;156.27;1
0.04;-11.03;-9.86;21.21;10.62;144.45;1
0.46;-10.27;-10.41;21.84;7.37;130.36;1
1.19;-9.1;-10.74;18.85;6.04;115.3;1
1.88;-8.12;-10.89;11.64;1.75;96.67;1
2.85;-7.16;-10.71;4.91;0.37;75.08;1
3.27;-6.39;-10.35;2.19;2.82;49.84;1
3.2;-5.33;-10.43;-1.96;5.57;20.88;1
3.18;-3.89;-10.92;-10.18;11.32;-9.51;1
2.67;-2.99;-10.32;-19.89;9.86;-38.47;1
1.92;-3;-8.86;-23.22;-2.52;-63.62;1
0.39;-3.41;-6.96;-17.44;-9.31;-85.75;1
-1.03;-4.01;-7.91;-10.5;14.62;-105.84;1
-3.45;-4.43;-7.85;0.84;46.89;-125.98;1
-6.01;-5.39;-7.81;18.82;61.41;-146.17;1
-8.47;-6.92;-9.72;30.79;69.11;-158.61;1
-10.18;-8.84;-12.56;41.6;81.68;-162.25;1
-12.04;-10.47;-17.78;37.91;81.45;-141.48;1
-13.53;-8.93;-22.12;-11.67;74.1;-90.2;1
-12.07;-4.23;-18.8;-77.02;73.39;-35.08;1
-8.04;-2.16;-11.11;-117.46;32.97;-14.29;1
-2.01;-5.03;-3.56;-124.47;-104.35;-33.46;1
-2.02;-19.55;-2.04;-78.15;-190.46;-57.52;1
-5.01;-19.55;1.13;18;-100.04;-42.75;1
-5.58;-11.07;-11.8;47.61;-46.04;9.44;1
-6.67;-1.76;-26.19;-89.19;-47.45;45.77;1
5.26;-10.9;0.44;-48.86;4.46;55.48;1
16.98;-10.78;-6.31;24.33;19.92;-1.69;1
