acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z;label
-7.8;-8.63;-11.58;53.44;61.66;23.19;0
-6.82;-8.09;-12.38;55.34;64.38;41.85;0
-7.33;-7.4;-13.74;47.89;67.28;63.78;0
-8.47;-8.61;-11.58;39.3;72.98;95.3;0
-8.4;-10.44;-8.73;49.47;72.48;123.9;0
-9.38;-10.89;-11.03;52.79;42.46;149.5;0
-9.75;-11.16;-13.69;37.5;14.28;178.5;0
-5.66;-11.01;-10.67;16.13;27.39;199.47;0
-2.43;-13.46;-10.61;8.17;2.38;203.72;0
-0.81;-15.04;-13.41;-8.6;-62.58;197.55;0
-0.65;-15.16;-15.93;-40.02;-105.5;184.5;0
-1.1;-14.89;-15.74;-74.97;-123.64;168.24;0
-1.22;-14.7;-13.4;-93.3;-135.68;161.84;0
-0.09;-14.93;-10.01;-92.58;-131.75;165.44;0
0.94;-15.51;-7.48;-71.25;-88.61;170.6;0
2.12;-15.1;-7.39;-46.21;-34.89;174.04;0
2.88;-13.66;-8.75;-36.28;-22.44;172.47;0
2.88;-12.25;-9.14;-37.19;-31.48;169.48;0
2.31;-11.36;-9.08;-38.13;-43.9;166.49;0
0.74;-10.37;-9.34;-38.38;-65.95;160.42;0
-0.27;-9.78;-9.38;-37.31;-86.06;154.03;0
-0.53;-9.47;-9.95;-35.14;-95.13;150.99;0
0;-9.51;-10.52;-29.8;-97.88;142.15;0
0.95;-9.25;-11.14;-25.11;-89.3;128.79;0
2.45;-8.44;-11.36;-22.1;-77.71;111.35;0
3.59;-7.64;-11.13;-19.44;-60.16;90.28;0
4.84;-7.1;-11.12;-17.02;-33.3;67.33;0
6.42;-7;-10.84;-15.19;-6.27;39.58;0
7.84;-7.18;-9.88;-13.15;9.25;6.11;0
8.11;-7.04;-8.95;-12.19;8.98;-31.23;0
7.03;-6.64;-7.95;-17.99;-4.3;-66.92;0
4.87;-6.91;-6.32;-24.31;-28.97;-97.36;0
2.22;-7.72;-3.61;-16.92;-55.46;-129.5;0
-1.13;-10.12;-1;13.96;-61.47;-155.95;0
-5.6;-11.27;-1.32;63.04;-40.86;-171.84;0
-10.69;-10.73;-4.85;106.34;-16.2;-168.57;0
-16.4;-10.01;-13.98;113.99;21.87;-148.92;0
-19.7;-7.82;-29.68;24.27;77.74;-71.46;0
-19.43;-8.59;-23.41;-97.22;166.56;24.28;0
-14.2;-8.02;-11.51;-133.57;153.31;76.83;0
-8.63;-7.51;-3.11;-95.31;96.17;71.44;0
-2.85;-6.11;-0.7;-49.32;35.58;37.29;0
2.03;-5.96;0.56;-13.11;-37.4;6.9;0
8.4;-14.46;-6.32;4.22;-13.83;-28.68;0
9.5;-19.55;-7.19;19.08;30.71;-66.44;0
0.59;-19.55;-16.26;22.91;-31.02;-76.3;0
-19.7;-12.82;-29.68;-79.97;-79.07;-0.57;0
-15.99;-10.74;-10.54;-117.39;-79.99;75.65;0
4.57;-11.53;0.87;-18.38;-134.37;63.6;0
14.84;-6.86;-10.76;8.77;-114.16;16.53;0
17.99;-5.91;-17.45;-20.11;-32.05;-35.05;0
15.69;-9.62;-14.56;-28.22;33.33;-77.53;0
9.44;-13.33;-13.6;-27.88;60.9;-104.72;0
1.71;-15.93;-12.07;-27.33;88.54;-122.26;0
-4.59;-13.71;-10.27;-9.95;61.69;-123.56;0
-8.4;-9.25;-11.03;-4.32;-2.49;-107.85;0
-7.93;-7.67;-10.97;-9.6;-32.07;-83.57;0
-3.56;-9.08;-9.9;-3.74;-34.71;-68.9;0
0.37;-9.37;-9.82;8.08;-29.04;-70.11;0
1.87;-9.06;-11.31;12.54;-20.07;-82.82;0
1.96;-9.16;-12.91;7.43;-4.13;-91.48;0
1.67;-9.43;-13.82;-0.92;14.35;-96.92;0
1.07;-9.35;-13.62;-9.69;24.95;-98.98;0
0.36;-9.39;-12.98;-18.11;28.38;-101.37;0
-0.76;-9.63;-11.99;-21.78;26.26;-103.26;0
-1.73;-9.64;-11.23;-20.28;24.19;-101.37;0
-1.4;-9.74;-10.69;-18.42;22.64;-99.33;0
-0.39;-10.54;-10.52;-16.35;29.48;-99.85;0
1.1;-11.36;-10.18;-13.53;45.62;-104.17;0
2.11;-12.17;-9.74;-7.14;63.78;-110.68;0
2.08;-12.48;-10.1;0.36;73.63;-118.8;0
1.3;-12.48;-9.89;5.31;72.45;-127.32;0
-0.03;-11.76;-9.75;8.01;68.2;-131.43;0
-2.04;-10.53;-10;9.16;58.96;-129.37;0
-4.61;-9.33;-10.36;7.7;53.45;-119.37;0
-6.79;-9.84;-10.31;12.05;53.67;-100.31;0
-7.37;-10.69;-10.91;26.45;71.56;-82.21;0
-9.37;-9.91;-12.34;39.1;71.2;-59.51;0
-9.78;-8.23;-12.28;43.24;61.15;-36.09;0
-8.8;-7.38;-11.56;53.05;77.63;-10.41;0
-7.14;-6.35;-12.49;57.79;87.89;15.77;0
-6.17;-5.57;-12.46;52.87;80.12;39;0
-6.07;-6.91;-10.74;56.23;68.45;57;0
-6.3;-8.32;-10.2;64.56;59.94;74.83;0
-6.9;-9.91;-9.71;67.85;67.06;94.89;0
-7.47;-11.16;-9;68.15;76.06;115.8;0
-7.24;-10.96;-12.51;60.5;50.34;133.22;0
-5.3;-9.78;-13.89;39.22;18.93;148.46;0
-4.8;-11.86;-14.49;14.99;-26.36;162.9;0
-3.92;-12.96;-15.1;-4.7;-86.55;171.41;0
-2.14;-13.9;-15.87;-30.25;-131.49;176.28;0
-0.79;-15.4;-14.65;-55.26;-141.24;176.71;0
0.59;-16.23;-12.71;-70.86;-128.08;170.92;0
2.02;-16.49;-10.08;-71.42;-103.58;163.24;0
2.95;-16.35;-8.11;-59.5;-64.9;158.87;0
3.13;-15.76;-7.55;-39.37;-19.39;157.51;0
3.22;-14.37;-8.43;-26.47;6.7;155.96;0
2.85;-12.67;-8.54;-25.51;18.99;151.46;0
1.55;-11.08;-7.82;-24.84;14.01;146.73;0
1.87;-9.72;-7.7;-22.44;2.37;144.38;0
0.51;-8.81;-7.86;-21.33;-16.2;138.57;0
-0.08;-8.21;-8.15;-20.66;-30.54;132.95;0
-0.45;-8.29;-8.77;-20.75;-40.52;126.25;0
-0.09;-8.36;-9.33;-20.88;-45.1;118.08;0
0.63;-8.53;-9.51;-19.4;-46.3;103.74;0
1.62;-8.45;-9.21;-14.11;-44.88;88.63;0
2.65;-8.11;-9.2;-6.16;-40.2;71.15;0
3.14;-7.41;-9.36;1.45;-34.13;52.66;0
3.1;-6.73;-9.55;7.59;-25.18;32.96;0
2.86;-6.12;-9.7;12.3;-14.46;12.89;0
2.41;-5.83;-9.66;16.24;-7.52;-6.08;0
1.83;-5.72;-9.6;18.69;-5.1;-24.05;0
1.69;-5.85;-9.62;17.33;1.01;-44.87;0
0.62;-6.24;-8.62;10.63;5.77;-67.47;0
-0.93;-7.36;-6.57;11.69;1.85;-87.72;0
-2.94;-9.37;-6.32;24.56;-0.82;-103.03;0
-4.79;-11.15;-7.71;47.18;-7.59;-112.43;0
-7.62;-11.22;-9.5;58.85;-33.36;-114.89;0
-12.31;-10.55;-14.63;42.7;-25.54;-102.94;0
-16.45;-9.9;-19.61;-6.5;42.61;-67.41;0
-16.08;-9.33;-15.5;-53.76;108.76;-26.04;0
-14.13;-9.28;-8.45;-68.67;118.45;1.21;0
-13.31;-10.33;-3.82;-52.08;53.49;13.67;0
-11.35;-9.42;-5.42;-25.49;0.9;17.5;0
-6.77;-6.39;-9.4;-23.2;-23.75;12.05;0
0.01;-6.66;-10.46;-43.16;-60.75;-4.85;0
5.68;-15.91;-10.34;-55.11;-70.07;-26.03;0
10.36;-19.55;-3.97;-33.34;-32.28;-46.84;0
9.81;-17.18;-1.78;26.77;-10.47;-56.8;0
0.61;-9.84;-18.99;-1.1;-35.86;-41.43;0
-7.12;-6.71;-21.05;-68.73;-1.57;-14.67;0
-1.41;-8.36;-8.99;-57.71;-4.75;-6.24;0
8.62;-9.42;-8.27;-14.34;-48.94;-26.13;0
11.48;-8.43;-12.49;-6.75;-25.5;-59.41;0
9;-8.77;-13.8;-17.13;29.08;-87.24;0
5.11;-10.01;-13.06;-24.17;55.12;-102.75;0
0.9;-11.87;-11.58;-24.18;53.59;-109.79;0
-2.68;-12.19;-9.94;-15.68;38.99;-108.86;0
-3.64;-10.51;-9.16;-2.12;7.92;-104.45;0
-2.76;-9.11;-10.07;5.78;-13.49;-99.24;0
-1.59;-9.28;-11.1;8.38;-11.23;-98.54;0
-0.37;-9.17;-12.17;8.4;2.54;-98.41;0
0.87;-9.03;-12.89;6.05;13.73;-101.61;0
1.69;-9.26;-13.64;1.37;21.64;-105.75;0
1.69;-9.7;-14.12;-6.45;24.82;-109.5;0
0.88;-10.14;-13.27;-15.25;21.77;-113.13;0
0.3;-10.46;-11.66;-19.44;18.61;-113.45;0
0.24;-10.4;-10.29;-16.86;21.11;-113.98;0
0.32;-10.62;-9.62;-13.6;28.64;-118.41;0
0.63;-11.44;-9.42;-9.95;41.48;-123.15;0
1.14;-11.8;-9.18;-4.41;58.85;-125.08;0
0.4;-11.54;-9.9;1.64;77.53;-125.19;0
-1.37;-10.66;-10.37;6.16;85.7;-121.12;0
-3.15;-9.71;-12.25;9.58;61.88;-112.85;0
-4.29;-9.02;-12.42;4.08;30.75;-103.65;0
-5.25;-8.83;-10.02;-2.27;24.22;-90.81;0
-5.29;-9.03;-7.86;3.58;40.25;-76.27;0
-5.11;-9.78;-9.71;20.69;56.81;-58.15;0
-5.6;-8.95;-13.63;36.48;76.87;-38.92;0
-6.48;-8.44;-14.51;38.17;93.74;-19.26;0
-7.01;-8.17;-12.07;42.69;106.21;-3.95;0
-8.18;-7.31;-10.11;57.99;101.12;17.02;0
-7.74;-5.44;-11.62;60.5;72.12;41.38;0
-6.42;-4.93;-12.62;49.74;34.03;59.21;0
-5.8;-7.25;-11.95;47.11;10.24;76.38;0
-6.83;-11.38;-11.69;46.1;1.78;98.72;0
-8.12;-14.28;-10.19;45.54;13.67;119;0
-6.46;-14.59;-10.79;50.43;18.3;135.83;0
-3.05;-11.67;-11.67;38.73;0.87;144.24;0
-3.32;-11.92;-14.47;8.16;-48.48;152.64;0
-2.88;-12.55;-14.25;-21.22;-93.95;159.52;0
-1.2;-13.31;-13.34;-40.82;-118.94;161.83;0
0.13;-14.59;-11.94;-53.92;-124.19;166.19;0
1.44;-15.69;-10.57;-54.98;-113.24;166.98;0
2.36;-16.63;-9.33;-50.99;-91.47;166.64;0
3.19;-16.82;-8.26;-41.34;-53.82;165.64;0
3.56;-15.68;-8.03;-29.27;-13.75;161.31;0
3.56;-13.82;-8.48;-22.4;7.9;156.47;0
2.91;-12.67;-8.89;-22.9;6.73;152.05;0
1.69;-11.86;-8.84;-25.37;-5.23;149.15;0
0.3;-10.89;-8.86;-26.63;-27.69;148.49;0
0.29;-10.59;-9.12;-27.59;-39.64;147.27;0
-0.49;-10.08;-9.11;-28.89;-52.75;143.83;0
-0.19;-9.94;-8.93;-26.37;-61.98;137.99;0
0.41;-9.58;-8.96;-20.15;-67.42;130.61;0
1.55;-9.14;-9.46;-12.44;-64.26;119.12;0
2.75;-8.43;-9.59;-5.02;-52.88;105.32;0
3.7;-7.7;-9.39;2.68;-38.26;88.08;0
4.31;-7.06;-9.39;8.06;-25.17;69.13;0
4.74;-6.52;-9.46;11.85;-10.34;47.29;0
4.47;-5.9;-9.8;15.37;8.29;24.03;0
3.98;-5.24;-10.75;13.37;28.12;-2.35;0
3.67;-4.98;-11.26;2.49;46.78;-31.46;0
2.53;-5.12;-8.8;-5.4;44.6;-56.36;0
1.74;-5.83;-5.39;9.92;30.18;-75.24;0
-1;-7.43;-5.4;29.99;36.36;-92.36;0
-4.64;-9.77;-7.44;49.57;50.05;-113.5;0
-8.89;-10.67;-10.44;66.37;48.66;-125.8;0
-13.84;-9.36;-18.14;64.01;44.6;-118.38;0
-17.34;-6.87;-23.71;-0.17;43.08;-80.31;0
-17.84;-8.27;-18.25;-78.78;60.41;-38.79;0
-19.24;-10.94;-7.61;-99.47;54.75;-0.82;0
-17.35;-10.54;-1.49;-54.02;18.86;26.03;0
-11.35;-6.71;-4.76;-14.71;-44.13;34.62;0
-1.52;-3.93;-8.44;-19.25;-117.59;18.41;0
5.37;-8.97;-10.19;-45.65;-139.46;-4.66;0
11.89;-19.55;-7.3;-43.11;-71.39;-31.67;0
14;-19.55;-4.64;10.13;-53.71;-53.82;0
1.72;-11.23;-18.61;-11.08;-25.49;-35.52;0
-8;-7.81;-20.11;-87;27.32;4.36;0
-3.81;-8.95;-6;-62.19;4.24;21;0
6.86;-8.47;-5.17;-0.03;-54.82;5.88;0
12.26;-7.71;-12.38;11.22;-21.92;-29.53;0
11.64;-9.28;-15.1;-2.95;38.16;-67.87;0
7.08;-11.12;-14.95;-17.5;51.7;-95.42;0
1.38;-12.64;-13.54;-25.5;47.23;-110.4;0
-3.93;-12.77;-10.98;-21.15;42.45;-109.2;0
-6.16;-10.44;-10.49;-12.85;-2.36;-101.16;0
-5.43;-8.34;-11.35;-13.94;-48.9;-91.25;0
-2.09;-8.7;-10.86;-12.27;-57.78;-85.87;0
0.47;-9.39;-11.03;-5.73;-46.97;-86.5;0
2.62;-9.11;-12.11;-2.56;-31.02;-90.49;0
3.28;-9.13;-13.18;-5.7;-16.67;-97.9;0
2.6;-9.43;-13.91;-14.24;-0.85;-104.9;0
1.66;-9.65;-13.62;-24.89;15.92;-107.69;0
0.78;-10.02;-12.33;-31.05;25.73;-106.4;0
0.26;-10.39;-10.48;-28.03;29.86;-105.64;0
0.21;-10.33;-9.8;-19.48;34.56;-105.58;0
0.25;-10.64;-10.35;-14.18;45.37;-105.18;0
1.33;-11.07;-10.39;-11.9;59.19;-107.07;0
2.17;-11.76;-10.24;-6.29;75.58;-110.59;0
2.81;-12.32;-9.56;1.57;92.08;-119.08;0
2.16;-13.04;-10.09;10.43;98.51;-126.29;0
1.34;-12.26;-10.47;18.35;94.99;-131.81;0
-1.64;-10.97;-11.65;19.36;76.21;-134.73;0
-4.93;-9.21;-11.85;10.08;64.96;-130.48;0
-7.72;-8.52;-10.66;8.32;77.98;-112.98;0
-8.2;-9.34;-10.9;19.9;84.97;-91.64;0
-8.78;-9.82;-12.13;30.81;81.77;-71.47;0
-9.8;-8.91;-13.01;33.24;66.09;-44.24;0
-8.8;-8.23;-12.2;36.01;66.96;-17.63;0
-7.78;-7.83;-10.82;49.24;84.07;7.47;0
-6.84;-6.78;-11.65;58.91;85.19;32.37;0
-5.47;-6.34;-12.78;55.11;64.22;51.85;0
-4.99;-7.44;-12.26;51.56;47.86;66.05;0
-6.02;-9.5;-11.57;50.67;42.6;83.21;0
-8.08;-11.73;-10.36;48.8;42.3;103.91;0
-8.63;-12.8;-10.57;51.94;42.83;127.47;0
-4.56;-9.77;-10.61;42.66;37.73;143.77;0
-3.62;-10.46;-12.41;16.57;10.01;157.23;0
-3.82;-12.23;-13.97;-12.68;-40.06;168.08;0
-2.69;-13.31;-13.63;-32.82;-87.71;173.41;0
-1.01;-14.59;-14.22;-51.17;-126.26;176.22;0
0.89;-15.98;-12.71;-62.79;-135.19;172.69;0
2.23;-16.44;-10.71;-66.21;-120.07;167.54;0
3.01;-17.12;-8.81;-59.73;-86.22;164.89;0
3.42;-16.45;-7.67;-44.1;-33.38;162.05;0
3.47;-14.93;-7.71;-29.6;4.35;157.45;0
3.34;-12.91;-8.2;-24.33;11.4;151.67;0
2.51;-11.6;-8.25;-24.7;3.54;147.79;0
1.08;-10.67;-8.3;-24.56;-15.57;145.79;0
-0.12;-10.16;-8.6;-22.89;-38.77;144.08;0
-0.62;-9.67;-8.9;-22.03;-49.3;138.51;0
-0.84;-9.45;-9.39;-21.76;-60.07;133.88;0
-0.33;-9.19;-9.8;-22.03;-62.68;126.7;0
0.51;-8.89;-10.06;-20.85;-62.37;116.28;0
1.74;-8.52;-9.95;-15.6;-55.14;103.33;0
2.94;-7.95;-9.56;-8.28;-41.36;88.44;0
3.94;-7.53;-9.29;-0.39;-28.01;70.82;0
4.37;-7.21;-9.18;7.62;-15;50.59;0
4.38;-6.66;-9.41;15.86;-0.13;29.34;0
3.78;-6.14;-9.84;22.71;14.35;7.85;0
2.89;-5.44;-10.57;24.08;27.77;-14.33;0
2.38;-4.94;-10.85;19.67;41.86;-37.4;0
1.18;-5.17;-9.48;13.25;44;-57.5;0
0.29;-6.48;-7;13.86;33.79;-77.3;0
-2.17;-9.11;-6.62;26.56;31.52;-96.12;0
-5.35;-11.07;-8.09;47.96;33.86;-110.81;0
-9.4;-10.98;-10.27;69.59;28.2;-116.27;0
-14.94;-8.95;-18.41;54.1;25.71;-101.98;0
-18.14;-8.07;-22.24;-12.37;30.27;-64.33;0
-18.12;-8.38;-16.16;-70.41;40.46;-24.55;0
-17.45;-9.79;-7.22;-83.33;19.12;6.89;0
-14.4;-11.42;-3.11;-53.07;-24.2;19.89;0
-8.97;-9.71;-6.71;-26.74;-64.31;19.73;0
-0.96;-11.26;-9.68;-30.3;-122.65;8.37;0
4.76;-19.05;-10.61;-42.02;-146.97;-9.73;0
10.79;-19.55;-4.65;-28.37;-94.79;-22.95;0
12.13;-13.76;-3.78;11.48;-27.32;-30.15;0
5.66;-7.07;-18.91;-19.49;-28.24;-26.21;0
0.52;-5.36;-15.84;-54.56;36.18;-22.65;0
3.64;-7.49;-9.06;-36.52;34.87;-28.97;0
8.31;-9.89;-10.01;-17.85;13.03;-45.62;0
8.62;-11.59;-11.64;-9;21.78;-72.33;0
5.14;-10.88;-13.31;-8.53;45.75;-96.86;0
0.97;-10.16;-13.32;-18.75;47.92;-110.98;0
-2.85;-11.38;-11.66;-24.73;24.42;-109.5;0
-4.27;-11.96;-9.92;-15.61;-6.49;-103.63;0
-2.89;-9.94;-10.09;-2.63;-35.04;-100.75;0
-0.45;-8.79;-10.96;0.04;-43.53;-100.5;0
1;-9.21;-11.3;-1.14;-29.75;-101.66;0
2.05;-9.54;-11.63;-0.71;-6.96;-104.5;0
2.28;-9.46;-12.55;-0.13;11.9;-109.33;0
1.99;-9.21;-13.38;-4.89;23.76;-112.53;0
1.62;-9.38;-13.24;-12.96;30.77;-113.98;0
0.97;-9.85;-12.09;-16.88;33.64;-114.28;0
0.68;-9.85;-10.95;-14.56;33.41;-115.17;0
0.38;-9.91;-10.64;-9.47;32.12;-117.49;0
0.25;-10.36;-10.66;-7.47;32.93;-119.24;0
0.51;-11.14;-10.16;-5.86;37.02;-120.72;0
0.58;-10.29;-9.33;-5.46;48.27;-124.6;0
-0.05;-10.57;-9.65;-6.07;66.49;-123.44;0
-1.06;-11.69;-11.27;0.64;73.29;-113.31;0
-0.69;-10.76;-12.14;7.25;54.06;-112.88;0
-1.52;-10.07;-12.87;2.21;25.96;-115.59;0
-2.52;-9.75;-11.25;-7.07;19.89;-113.54;0
-2.6;-9.37;-8.44;-2.27;52.77;-104.43;0
-3.98;-10.38;-8.95;14.66;78.94;-86.53;0
-5.68;-11.06;-12.39;29.08;97.89;-67.66;0
-7.19;-10.14;-14.41;37.88;106.39;-45.63;0
-8.58;-8.3;-13.6;41.14;93.98;-19.56;0
-10.11;-8.2;-10.94;51.83;98.79;8.25;0
-9.49;-7.74;-10.87;69.23;103.06;35.04;0
-7.01;-6.33;-12.54;65.56;86.26;58.15;0
-5.76;-6.95;-12.65;55.15;65.61;80.37;0
-6.64;-9.33;-12.24;46.64;55.61;106.21;0
-8.48;-11.99;-12.28;40.01;36.5;131.95;0
-9.24;-12.79;-13.12;30.37;9.48;152.34;0
-6.73;-11.52;-10.61;16.3;6.69;165.28;0
-4.32;-12.69;-9.73;2.3;-7.36;176.09;0
-2.29;-13.11;-12.31;-15.17;-58.81;180.78;0
-0.54;-13.04;-13.85;-42.88;-99.78;176.99;0
0.45;-14.29;-14.26;-70.16;-125.04;172.72;0
1.36;-15.98;-11.88;-79.24;-134.84;169.65;0
2.21;-16.61;-9.18;-72.44;-128.02;166.81;0
3.11;-16.35;-7.37;-55.37;-99.02;165.86;0
3.39;-15.42;-7.51;-35.62;-51.51;166.34;0
4.06;-14.16;-8.58;-25.64;-14.84;166.42;0
3.98;-13.25;-9.06;-25.92;-9.36;163.2;0
2.73;-12.98;-8.66;-25.28;-23.39;158.64;0
0.84;-12.24;-8.86;-22.13;-46.89;155.96;0
0.88;-11.5;-9.18;-19.95;-60.79;155.14;0
0.19;-10.32;-9.57;-17.51;-67.43;151.61;0
0.33;-9.87;-10.07;-15.08;-72.68;148.16;0
1.35;-9.29;-10.44;-11.82;-64.98;140.18;0
2.32;-8.7;-10.85;-8.08;-49.84;126.54;0
3.17;-7.92;-10.95;-4.8;-30.18;109.49;0
3.87;-6.92;-10.91;-1.22;-10.7;91.54;0
4.68;-6.08;-10.94;1.35;9.9;71.06;0
5.68;-5.69;-10.84;1.87;29.48;46.96;0
6.02;-5.42;-10.48;0.11;43.06;16.16;0
5.46;-5.14;-10.27;-4.6;50.83;-16.69;0
4.83;-5.11;-9.17;-12.88;47.84;-47.32;0
3.7;-5.84;-5.75;-9.53;30.7;-77.13;0
0.52;-7.54;-2.09;20.24;15.32;-103.15;0
-3.83;-10.06;-4.53;53.65;31.58;-131.92;0
-9.6;-10.7;-7.87;85.93;41.61;-149.41;0
-15.87;-9.32;-13.89;105.62;17.13;-145.37;0
-19.7;-5.78;-26.11;49.33;-4.6;-106.96;0
-19.7;-6.67;-26.9;-66.86;22.99;-30.3;0
-19.11;-9.12;-13.9;-134.21;38.53;30.21;0
-14.36;-11.63;-1.78;-107.68;11.41;52.32;0
-7.52;-9.38;-0.91;-40.12;-29.46;39.47;0
-2.16;-6.62;-4.9;-17.52;-101.25;20.34;0
4.76;-12.91;-9.19;-26.64;-152.74;-3.33;0
10.01;-19.55;-9.43;-33.92;-93.87;-28.29;0
11.72;-19.55;-7;6.2;-59.91;-40.27;0
-0.99;-9.23;-23.63;-54.91;-66.5;-9.65;0
-4.27;-9.73;-12.38;-94.55;-4.47;18.29;0
5.41;-9.79;-5.52;-23.28;-22.43;5.81;0
11.85;-7.02;-11.04;-7.73;-26.64;-26.94;0
12;-9.02;-13.95;-23.92;17.96;-60.64;0
8.22;-12.15;-13.4;-27.47;44.19;-92.21;0
3.7;-12.67;-12.9;-27.24;39.57;-107.66;0
-0.82;-12.49;-11.31;-26.44;34.75;-113.71;0
-3.51;-12.06;-10.04;-16.47;9.32;-106.24;0
-3.41;-10.03;-10.05;-7.87;-27.25;-97.63;0
-1.24;-9.25;-10.29;-3.35;-38.94;-90.88;0
0.78;-9.26;-10.4;2.12;-24.91;-90.46;0
1.9;-9.34;-10.93;8.49;-6.1;-93.35;0
2.2;-9.84;-12.48;12.03;9.29;-99.35;0
1.79;-9.5;-14.08;7.11;20.61;-101.53;0
1.12;-9.02;-14.68;-5.02;29.54;-104.06;0
0.48;-9.05;-13.8;-18.32;34.74;-103.07;0
-0.19;-9.64;-11.85;-21.38;38.4;-103.01;0
-0.7;-10.1;-11.15;-18.11;44.41;-101.92;0
-0.18;-10.11;-11.08;-16.37;55.68;-103.27;0
0.3;-10.59;-10.95;-14.34;66.96;-105.63;0
1.2;-11.4;-10.48;-9.86;80.47;-109.53;0
1.76;-12.24;-9.56;-2.04;93.04;-116.31;0
1.26;-12.6;-9.69;7.75;99.35;-122.49;0
0.37;-12.04;-10.37;15.52;90.8;-125.75;0
-1.08;-11.29;-11.05;17.45;67.66;-122.75;0
-3.38;-9.93;-11.34;12.91;59.39;-115.47;0
-5.53;-8.37;-10.38;10.92;76.14;-107.7;0
-7.31;-8.71;-9.69;17.46;95.15;-93.87;0
-7.16;-10.41;-11.12;31.47;110.26;-76.88;0
-8.82;-10.2;-14.03;47.47;95.71;-54.13;0
-9.56;-7.88;-14.39;50.45;75.63;-27.51;0
-10.25;-7.16;-12.68;49.94;94.01;-2.97;0
-9.49;-6.79;-11.51;61.38;107.51;23.9;0
-6.46;-5.03;-12.42;59.34;82.66;46.71;0
-4.99;-5.8;-12.59;48.97;58.38;63.96;0
-5.43;-9.01;-11.67;47.1;46.89;83.95;0
-7.57;-11.96;-11.18;43.5;37.52;103.6;0
-10.07;-14.07;-11.08;42.7;37.26;122.74;0
-7.28;-12.26;-10.93;41.69;33.45;138.73;0
-4.7;-11.37;-11.57;26.47;12.98;151.12;0
-4.63;-12.49;-14.84;-0.78;-52.81;164.56;0
-3.15;-13.05;-15.54;-32.79;-113.73;169.47;0
-1.46;-14.06;-15.6;-62.01;-153.63;168.18;0
-0.23;-15.4;-13.4;-80.99;-163.43;164.88;0
1.21;-15.84;-10.5;-82.74;-154.57;162.21;0
2.5;-16;-7.99;-73.24;-127.62;163.37;0
3.18;-16.29;-6.92;-53.86;-83.23;169.11;0
3.85;-15.33;-7.47;-36.03;-39.68;170.87;0
4;-13.57;-7.97;-29.08;-14.69;170.5;0
3.51;-12.51;-8.15;-27.38;-11.94;167.16;0
1.83;-11.82;-8.11;-23.92;-23.41;163.25;0
0.75;-11.08;-8.54;-19.72;-41.26;161.44;0
0.49;-10.64;-8.89;-17.31;-46.81;155.96;0
0.11;-10.13;-9.29;-14.12;-59.94;148.89;0
0.64;-9.84;-9.58;-10.14;-68.37;140.09;0
1.2;-9.58;-10.07;-5.37;-64.33;128.57;0
2.07;-9.22;-10.51;0;-53.39;114.98;0
2.84;-8.59;-10.64;5.56;-40.6;99.92;0
3.6;-7.82;-10.43;10.79;-28.55;83.14;0
4.44;-7.05;-10.53;13.81;-13.69;63.91;0
5.01;-6.38;-10.61;15.15;4.09;41.74;0
5.3;-5.73;-11.18;13.57;23.06;16.58;0
4.96;-5.27;-11.81;4.59;39.06;-12.53;0
4.76;-4.99;-12.15;-13.11;47.83;-42.08;0
5.21;-5.55;-9.34;-32.43;41.87;-73.71;0
4.49;-6.59;-4.91;-34.23;16.45;-107.72;0
1.04;-10.26;3.55;19;-14.68;-136.08;0
-4.6;-13.2;-0.53;83.15;-15.2;-161.49;0
-13.29;-12.17;-7.22;130.93;25.73;-173.66;0
-19.7;-7.25;-25.51;119.47;49.78;-155.45;0
-19.7;-4.25;-29.68;-15.15;49.08;-81.09;0
-19.7;-8.33;-21.9;-137.64;116.82;11.52;0
-15.03;-11.17;-6.14;-151.42;85.77;55.3;0
-8.5;-11.22;1.45;-89.34;17.16;48.79;0
-3.53;-8.11;1.38;-31.75;-34.86;16.59;0
2.51;-10.7;-3.96;-11.26;-97.85;-15.27;0
5.29;-19.55;-9.87;-9.76;-113;-43.38;0
7.38;-19.55;-6.54;6.55;-72.53;-56.89;0
-0.26;-12.85;-19.86;-17.1;-105.25;-35.46;0
-6.91;-8.24;-20.25;-103.65;-75.04;16.67;0
6.19;-10.91;-2.48;-44.41;-49.98;22.52;0
15.21;-8.3;-10.99;8.3;-17.14;-16.27;0
13.79;-7.48;-16.24;-9.92;47.32;-51.06;0
7.83;-9.15;-14.9;-27.57;85.18;-73.9;0
2.19;-10.78;-13.24;-25.23;88.51;-89.24;0
-2.3;-10.83;-11.76;-26.23;59.02;-92.81;0
-4.51;-11.67;-9.55;-23.16;21.36;-84.59;0
-3.37;-10.92;-9.37;-5.71;-10.82;-78.62;0
0.24;-9.72;-10.83;1.02;-23.13;-80.43;0
3.02;-10.09;-11.3;1.66;-9.26;-89.98;0
3.54;-10.8;-11.37;5.96;9.87;-101.86;0
2.65;-10.51;-11.85;9.89;20.15;-111.07;0
2.03;-10.2;-12.69;7.12;28.85;-113.5;0
1.23;-10.38;-12.71;2.17;32.32;-114.4;0
0.54;-10.17;-12.08;-0.37;30.45;-115.66;0
0.65;-10.06;-11.51;-1.48;32.58;-115.11;0
1.02;-10.04;-11.7;-3.24;43.96;-116.01;0
1.6;-10.12;-11.65;-6.11;57.8;-118.69;0
