label;acc_x_avg;acc_y_avg;acc_z_avg;gyro_x_avg;gyro_y_avg;gyro_z_avg;acc_x_max;acc_y_max;acc_z_max;gyro_x_max;gyro_y_max;gyro_z_max;acc_x_min;acc_y_min;acc_z_min;gyro_x_min;gyro_y_min;gyro_z_min;acc_x_stdev;acc_y_stdev;acc_z_stdev;gyro_x_stdev;gyro_y_stdev;gyro_z_stdev
1;1.62;-11.87;-0.93;-9.51;37.44;-126.35;33.75;15.74;5.83;66.63;158.69;-40.3;-16.73;-22.21;-6.96;-52.94;-224.56;-238.17;11.75;8.13;2.67;21.39;97.06;63.29
1;6.48;-9.16;-0.27;-17.91;-27.4;111.1;17.3;0.25;4.45;33.08;97.59;409.65;-8.56;-25.76;-8.76;-87.13;-121.61;-339.48;5.92;6.5;3.72;32.96;59.95;232.22
1;2.68;-11.78;-1.02;5.63;13.83;-121.76;29.38;4.75;2.52;36.1;114.9;-51.16;-10.88;-20.49;-7.94;-22.21;-164.04;-255.53;10.04;6.21;2.14;21.91;61.81;74.56
1;6.8;-9.22;0.2;-29.08;-13.92;115.26;15.4;-0.24;7.67;41.86;79.96;434.25;-10.35;-36.04;-15.6;-90.71;-230.99;-268.53;5.6;9.06;4.73;38.81;77.47;236.71
1;2.69;-10.93;-0.93;7.52;14.88;-117.52;30.36;11.61;2.44;61.34;107.09;-60.45;-17.14;-22.31;-7.07;-24.41;-192.1;-269.21;10.69;7.19;2.57;25.52;82.78;59.54
1;6.45;-10.13;0.2;-25.31;-12.18;101.25;14.35;-0.43;9.25;53.99;159.51;428.57;-9.21;-36.33;-12.78;-99.9;-175.25;-312.75;6.25;8.08;4.77;43.4;83.63;232.86
1;2.06;-10.96;-0.74;3.23;14.72;-114.39;29.6;17.59;3.85;68.25;86.26;-29.66;-17.66;-20.03;-7.32;-50.13;-185.9;-240.25;11.12;7.71;2.9;25.58;68.56;65.16
1;6.45;-9.42;0.31;-35.19;-8.16;106.36;17.31;-0.79;9.61;53.49;185.4;420.63;-7.23;-35.33;-8.18;-135.19;-210.99;-307.65;6.6;8.02;4.28;53.36;92.86;229.83
1;2.63;-11.13;-1.02;9.56;9.27;-108.07;35.84;15.01;8.18;66.24;124.91;-30.52;-25.08;-26.63;-10.26;-43.04;-190.98;-247.5;13.1;7.8;3.15;26.7;87.51;67.17
1;6.25;-9.35;-0.5;-29.43;-20.7;93.83;19.21;-0.35;7;42.17;182.8;404.27;-11.08;-20.38;-8.52;-142.95;-140.06;-288.64;7.7;6.56;4.33;50.39;97.49;227.87
1;2.03;-12.02;-0.64;5.08;11.93;-115.37;23.25;-2.13;3.38;52.79;99.65;-33.92;-22.58;-25.03;-3.89;-25.6;-155.67;-249.89;10.69;5.16;1.82;24.69;74.15;75.94
1;7.26;-9.11;0.6;-42.86;-11.78;100.76;18.19;-2.05;6.49;20.8;105.04;401.35;-1.61;-32.95;-12.79;-117.13;-173.29;-329.74;5.14;7.33;4.38;48.48;67.18;228.92
1;2.35;-12.12;-0.66;11.21;14.5;-115.47;23.54;2.18;5.79;50.94;105.54;-32.97;-18.15;-27.42;-4.39;-22.29;-115.96;-264.07;11.26;6.33;2.25;23.13;60.17;74.42
1;6.6;-9.53;0.41;-31.04;-13.65;102.79;15.41;0.99;7.79;32.84;116.47;411.3;-9.34;-33.03;-9.28;-123.04;-205.44;-312.39;6.33;8.09;4.2;49.19;83.18;236.39
1;1.83;-11.61;-1.41;8.99;41.23;-116.84;32.85;10.47;3.99;56.8;157.54;-38.57;-17.59;-20.63;-5.68;-28.79;-156.38;-243.56;11.49;6.17;2.47;26.14;77.43;64.83
1;6.85;-8.95;0.01;-19.37;-27.93;113.44;15.71;-0.35;7.21;35.28;71.44;431.73;-11.55;-34.14;-8.4;-84.72;-138.27;-273.88;6.07;7.48;4.24;37.28;59.26;236.98
1;2.26;-11.6;-1.4;3.16;13.84;-127.01;37.45;16.91;5.36;54.21;105.78;-57.37;-17.35;-29.79;-9.39;-44.91;-275.09;-248.86;12.36;7.63;2.78;24.48;91.14;70.59
1;7.29;-9.34;0.43;-23.73;-14.69;114.11;19.22;-2.92;9.03;50.53;83.76;384.51;-12.33;-36.55;-10.06;-87.17;-130.58;-299.07;5.55;7.53;4.03;40.08;62.24;224.94
1;1.58;-11.49;-1.59;3.2;14.86;-117.15;31.89;15.2;6.77;60.44;123.87;-31.12;-18.27;-25.47;-9.35;-44.86;-222.18;-237.68;11.41;8.19;3.05;25.18;74.47;70.86
1;6.77;-9.68;0.67;-30.5;-15.71;118.38;19.33;-1.95;9.58;37.57;104.96;403.07;-11.13;-33.24;-5.88;-98.3;-162.01;-319.04;5.92;6.18;3.66;42.22;65.51;226.36
1;1.94;-11.75;-1.1;3.67;19.46;-124.17;36.55;14.4;6.42;50.59;114.99;-20.74;-15.44;-23.87;-10.11;-66.2;-197.35;-228.85;12.38;8.37;3.22;25.08;79.16;72
1;6.8;-8.95;0.16;-26;-24.38;95.76;15.68;-1.89;12.88;57.13;100.74;380.78;-8.25;-36.33;-17.8;-105.47;-243.86;-272.68;5.27;7.14;5.01;52.69;89.25;209.92
1;1.37;-11.68;-1.68;1.58;10.09;-124.19;29.55;20.47;5.88;82.95;115.72;-33.68;-22.25;-21.03;-8.19;-62.05;-216.73;-241.81;11.1;8.69;2.98;28.88;75.21;66.42
1;7.31;-8.78;0.9;-24.79;-11.67;139.9;22.47;0.05;9.38;71.22;109.83;439.53;-9.62;-37.07;-12.42;-100.71;-158.57;-259.67;7.22;7.99;4.46;41.94;78.09;234.49
1;2.69;-10.12;-1.03;5.21;5.11;-105.86;29;22.89;3.68;71.14;95.36;-35.9;-23.68;-22.3;-8.36;-51.15;-202.33;-245.46;11.74;9.45;2.63;31.04;79.61;66.63
1;5.51;-9.67;-0.07;-37.96;6.68;90.16;14.14;0.33;8.14;54.55;178.64;408.7;-10.02;-32.14;-12.66;-143.69;-192.6;-319.9;5.82;7.44;4.8;52.87;86.79;229.64
1;1.79;-11.8;-0.83;14.81;10.77;-117.49;36.55;14.3;5.1;69.72;174.9;-42.91;-19.11;-29.6;-6.59;-31.95;-263.29;-238.93;12.04;7.42;3.09;25.6;94.97;65.58
1;7.05;-8.82;0.37;-33.54;-8.78;111.87;18.38;2.64;6.34;48.08;129.03;408.47;-9.97;-30.02;-8.73;-112.37;-176.23;-267.91;6.28;6.68;4.25;53.52;90.79;227.14
1;2.13;-11.6;-0.79;12.16;3.6;-106.62;32.02;8.68;7.15;58.39;93.38;-44.18;-20.41;-27.21;-3.46;-26.11;-236.24;-224.12;12.12;6.22;1.81;26.23;83.55;59.48
1;6.13;-9.76;-0.56;-19.26;-24.32;78.64;19.89;-0.87;6.8;59.54;204.61;415.89;-9.59;-30.19;-13.45;-91.83;-151.49;-320.3;6.44;6.66;5.08;45.64;84.72;225.53
1;1.66;-12.08;-1.2;-6.87;27.36;-115.68;29.72;10.05;6.19;47.6;150.38;-47.03;-20.31;-19.28;-6.83;-56.46;-234.06;-233.34;11.57;6.18;2.59;25.62;84.12;61.68
1;6.93;-8.85;0.89;-34.05;-7.84;127.94;16.17;0.46;9.88;43.53;89.61;421.86;-14.96;-36.28;-8.43;-100.43;-126.87;-274.41;5.49;7.72;4.58;43.21;56.81;227.13
1;1.96;-11.75;-1.53;4.93;23.72;-122.01;38.06;13.79;5.29;49.89;111.8;-35.33;-16.7;-26.91;-9.49;-45.85;-243.48;-250.43;12.87;7.87;2.55;24.03;81.83;76.81
1;6.66;-8.69;-0.23;-10.48;-20.97;96.22;21.11;-0.01;6.55;52.48;155.72;381.58;-13.38;-27.35;-5.4;-83.54;-212.66;-329.16;7.5;6.41;3.46;36.84;101.17;221.18
1;3.09;-11.32;-0.91;2.65;9.08;-115.03;33.07;7.39;3.29;40.86;114;-40.63;-17.51;-19.33;-7.77;-24.83;-198.83;-247.47;11.17;5.82;1.95;18.55;79.49;73.81
1;6.61;-10.02;0.19;-26.11;-5.51;113.66;15.5;-1.97;7.33;30.04;108.89;453.34;-12.88;-35.07;-11.74;-89.82;-133.58;-285.56;5.84;7.85;4.83;40.91;65.45;244.78
1;1.96;-11.23;-1.49;7.35;21.88;-117.26;35.18;15.14;2.67;53.59;124.71;-26.7;-23.24;-19.61;-5.79;-33.29;-200.2;-272.04;13.23;7.66;1.94;24.37;81.99;76.5
1;5.94;-9.48;0.27;-26.16;-16.48;106.54;24.21;0.69;7.75;51.92;167.57;430.21;-16.64;-35.41;-6.86;-126.11;-153.69;-281.83;9.07;7.88;4.41;49.77;92.04;237.66
1;2.19;-11.51;-1.47;2.43;29.34;-114.53;35.75;15.27;4.65;45.98;150.93;-29.9;-18.67;-28.21;-13.12;-44.55;-252.65;-234.66;12.79;8.65;3.94;24.34;99.56;70.69
1;6.2;-9.19;0.29;-37.24;-44.03;102.31;18.46;0.48;8.34;40.7;199.13;421.6;-9.46;-30.13;-11.2;-156.33;-207.44;-249.7;7.51;6;5.2;55.52;109.07;228.51
1;1.76;-11.93;-1.15;-3.27;25.88;-116.18;31.15;17.39;6.43;41.15;145.03;-32.4;-19.69;-31.53;-8.36;-51.76;-196.58;-239.95;11.34;8.56;3.23;25.39;80.92;71.22
1;6.56;-9.7;0.01;-26.28;-31.74;115.71;19.28;-0.86;7.62;37.83;100.93;440.82;-8.41;-33.12;-14.52;-108.86;-175.98;-317.01;7.02;7.32;5.25;44.78;72.17;238.81
1;2.78;-11.05;-1.08;-1.3;39.58;-115.24;32.19;17.08;3.11;62.23;231.5;-10.36;-13.68;-21.14;-7.01;-30.98;-152.51;-247.39;11.34;8.13;3.23;21.72;86.88;77.95
1;5.56;-9.4;0.08;-30.13;-25.67;94.88;18.12;0.82;8.87;39.45;219.49;396.9;-12.84;-35.03;-9;-139.34;-249.99;-301.41;7.47;6.74;4.3;51.79;111.78;225.93
1;0.91;-11.17;-1.48;13.71;19.12;-108.96;33.55;14.71;10;68.72;140.42;39.06;-22.75;-30.47;-8.45;-38.06;-186.73;-241.25;13.55;8.46;3.45;26.13;85.25;91.03
1;5.66;-9.66;0.59;-36.41;-22.77;96.18;16.45;-1.38;11.17;49.34;154.69;439.52;-12.47;-34.7;-9.46;-132.96;-209.56;-293.26;6.64;8.03;4.25;52.32;91.36;243.46
1;2;-11.2;-1.47;4.54;23.51;-120.62;38;21.85;4.14;70.14;166.24;-21.58;-19.9;-21.56;-12.3;-59.83;-245.84;-246.02;13.12;8.33;3.22;25.36;93.92;76.74
1;5.48;-9.5;0.16;-31.11;-15.1;98.5;14.78;1.37;6.89;42.67;134.23;409.83;-19.02;-35.02;-13.8;-110.01;-161.97;-333.42;6.11;7.92;4.51;47.78;75.49;235.88
1;2.38;-10.74;-1.37;6.81;11.58;-111.77;40.18;25.67;3.98;78.53;195.5;-16.19;-16.59;-20.12;-10.3;-58.46;-335.81;-275.49;13.8;9.19;2.76;26.92;107.39;73.35
1;6.26;-9.43;-0.59;-21.86;-25.14;100.55;18.27;0.76;7.07;56.26;177.15;423.32;-11.09;-36.15;-15.55;-115.72;-203.05;-284.31;8.44;8.07;5.25;47.78;97.96;229.68
1;1.62;-11.41;-1.05;-4.53;25.82;-111.47;36.2;19.61;5.16;56.56;173.5;-18.16;-20.67;-25;-9.02;-60.82;-242.56;-236.56;12.52;8.83;3.93;29.59;87.83;72.9
1;6.2;-9.95;0.17;-29.24;-11.19;105.87;19.16;2.3;9.36;48.4;155.39;430.57;-13.62;-32.64;-11.8;-147.64;-180.32;-330.45;8.04;8.55;5.02;53.89;94.01;240.81
1;1.73;-10.63;-1.42;10.23;16.59;-108.94;37.06;21.72;2.45;86.61;188.57;-27.35;-16.2;-20.24;-11.68;-52.32;-255.37;-225.34;12.45;9.09;2.93;26.46;90.68;72.03
1;6.81;-9.63;-0.03;-30.27;-18;108.41;19.55;1.84;8.98;48.08;148.15;423.81;-14.44;-36.24;-12.48;-120.77;-116.99;-302.92;7.27;8.53;5.22;50.31;70.87;233.75
1;1.64;-11.11;-1.41;3.96;31.47;-115.92;41.17;23.7;6.75;66.67;161.83;-25.94;-19.55;-27.41;-12.57;-64.77;-298.17;-266.07;13.2;10.52;3.9;26.66;103.63;71.98
1;5.81;-9.64;-0.01;-37.34;-30.51;103.15;14.76;-0.92;5.64;38.41;96.47;399.52;-13.74;-33.99;-14.62;-111.92;-164.04;-293.91;6.7;7.52;4.47;49.66;67.16;223.8
1;1.55;-10.83;-0.97;5.43;14.29;-118.17;41.47;20.31;5.31;67.11;131.84;-31.27;-17.88;-23.98;-7.95;-39.36;-301.15;-269.3;13.48;8.79;3.44;27.62;98.6;78.12
1;6.07;-9.79;0.04;-30.22;-7.72;109.13;20.98;2.43;7.71;35.62;155.35;422.58;-20.32;-33.21;-9.27;-119.88;-223.91;-306.11;7.5;8.26;4.37;43.29;106.22;236.73
1;1.35;-11.67;-1.62;1.99;-2.22;-122.96;41.84;17.44;3.18;51.19;139.58;-44.19;-20.68;-22.72;-10.68;-59.99;-306.76;-251.26;13.42;7.98;2.85;26.69;102.07;75.31
1;8.41;-8.14;-0.39;-21.37;-2.54;137.94;18.29;2.61;4.68;45.14;114.86;460.09;-1.37;-33.78;-16.52;-94.68;-163.77;-297.66;5.29;8.86;5.14;38.7;74.98;251.98
1;1.51;-11.51;-1.2;-0.19;30.23;-115.56;37.5;18.41;5.31;64.32;130.14;-30.13;-19.29;-33.44;-7.12;-58.43;-311.97;-252.1;12.68;8.53;2.91;24.56;95.99;71.08
1;5.56;-9.06;0.72;-39.46;-10.3;106.97;13.95;0.67;7.8;47.2;124.4;432.1;-8.99;-27.69;-7.66;-152.45;-214.15;-302.28;5.88;6.62;3.56;53.99;92.36;234.28
1;1.44;-11.77;-1.34;21.01;3.08;-116.12;37.38;14.13;7.03;67.31;93.74;-32.62;-15.24;-33.75;-6.8;-25.66;-216.48;-265.1;12.08;8.58;3;24.82;83.91;79.76
1;7.39;-9.56;0.06;-34.25;-21.82;113.82;15.13;0.12;8.33;29.51;83.03;447.31;-9.27;-36.21;-15.99;-115.89;-166.99;-311.26;5.4;7.63;5.32;47.92;65.82;238.87
1;1.66;-11.36;-0.68;7.15;23.06;-110.18;34.17;12.28;5.95;52.8;164.84;-25.28;-16.17;-25.68;-3.64;-34.83;-253.1;-246.84;12.15;7.55;1.92;28.1;84.6;78.16
1;7.44;-9.57;-0.51;-24.04;-24.22;98.23;29.72;0.05;7.19;51;174.1;419.31;-10.36;-22.67;-8.38;-134.63;-222.4;-341.71;9.33;6.88;4.49;49.69;109.89;235.9
1;1.31;-11.56;-0.66;1.65;10.37;-106.16;34.35;0.34;4.95;40.6;135.6;-13.14;-17.47;-21.96;-5.96;-31.86;-224.97;-247.35;12.21;5.61;2.2;21.66;82.85;79.27
1;6.44;-9.71;0.43;-36.43;-13.4;101.81;14.84;-1.24;7.71;37.59;158.14;431.24;-11.58;-33.88;-11.13;-118.38;-144.05;-279.02;5.7;8.26;4.67;46.86;83.12;235.26
1;1.84;-11;-1.34;2.07;27.44;-106.67;36.57;14.43;1.74;39.14;119.87;-11.07;-16.09;-20.63;-8.13;-36.13;-226.12;-254.67;12.55;8.35;2.39;20.17;76.35;79.43
1;6.69;-9.42;0.35;-25;-18.35;107.75;14.47;-0.47;10.08;53.93;52.63;409.54;-12.51;-34.17;-10.12;-90.52;-134.96;-329.1;5.99;7.96;4.2;44.17;45.31;229.59
1;2.68;-11.54;-1.33;5.11;16.68;-120.96;35.74;18.87;4.47;62.5;202.25;-39.64;-16.83;-21.29;-10.99;-50.8;-239.97;-242.2;12.08;7.84;3;28.45;86.9;71.6
1;5.95;-9.55;0.62;-33.12;-26.91;102.25;16.26;1;9;47.92;182.39;435.54;-13.21;-36.27;-14.92;-124.27;-172.27;-261.56;6.21;8.1;5.02;48.04;93.47;238.74
1;1.57;-10.95;-1.74;1.21;29.49;-109.45;35.73;17.77;4.81;56.88;132.16;-9.71;-20.61;-21.76;-9.14;-55.59;-224.47;-242.29;12.91;8.1;3.46;28.99;86.54;78.47
1;6.94;-9.4;0.4;-34.32;-18.7;111.29;16.54;-0.07;12.59;33.55;102.55;436.9;-10.17;-36.49;-12.22;-104.67;-219.11;-312.23;5.67;7.55;5.41;44.58;76.23;237.52
1;1.27;-11.13;-1.3;12.95;15.41;-111.28;41.03;22.51;9.75;92.49;134.03;-25.74;-20.12;-24.58;-8.79;-68.17;-275.78;-241.59;13.65;10;3.18;33.61;90.29;75.91
1;6.16;-9.35;0.16;-35.95;-13.43;96.85;19.61;1.04;7.82;35.34;138.2;428.18;-8.51;-33.62;-12.17;-141.21;-233.62;-275.07;7.33;7.3;4.5;52.61;100.17;234.01
1;1.55;-11.78;-1.03;8.28;16.4;-118.02;36.69;22.38;10.12;82.55;154.65;-17.26;-21.32;-32.25;-6.66;-58.5;-265.99;-245.77;13.39;9.71;3.51;29.04;101.08;71.6
1;5.81;-9.76;0.09;-33.77;-27.54;99.28;17.92;1.62;7.96;38.3;165.61;417.75;-9.18;-33.63;-11.01;-134.16;-201.56;-300.26;7.79;7.8;4.87;56.6;100.44;233.37
1;2.18;-11.14;-0.99;0.48;18.04;-119.32;34.59;17.55;4.1;43.91;169.37;-19.22;-20.08;-20.46;-7.28;-43.29;-198.6;-238.83;12.43;7.88;2.48;23.6;80.95;75.57
1;6.66;-8.73;0.68;-40.65;-12.11;105.74;17.15;1.3;7.9;37.52;142.87;418.05;-8.02;-30.64;-10.24;-146.1;-159.35;-251.2;5.85;6.92;4.42;55.63;82.33;225.83
1;1.03;-11.47;-1.07;6.79;4.9;-106.6;31.8;14.26;6.78;66.78;123.68;8.73;-24.69;-32.29;-5.09;-42.25;-187.76;-232.51;13.86;8.44;2.72;28.93;86.58;82.55
1;6.44;-9.49;-0.25;-32.65;-5.28;92.27;17.97;1.61;8.43;24.57;118.13;453;-6.92;-35.54;-16.93;-122.8;-168.49;-311.04;6.49;8.21;5.58;48.85;86.45;251
1;2.14;-10.32;-0.65;8.96;5.04;-102.34;39.33;17.32;6.18;57.04;83.13;-3.16;-16.11;-31.4;-6.48;-40.1;-266.57;-255.58;12.47;8.41;2.7;28.96;78.81;85.08
1;6.64;-10.7;-0.23;-24.05;-5.51;96.58;16.13;-2.03;8.46;30.81;114.73;450.88;-8.49;-37.02;-15.54;-84.32;-192.59;-328.82;6.31;8.24;5.44;36.74;83.02;251.21
1;1.15;-11.29;-1.11;7.85;24.66;-117.89;38.59;19.01;7.01;82.04;169.3;-9.19;-20.3;-25.84;-7.78;-57.24;-283.62;-246.91;13.26;9.01;3.83;31.68;95.41;79.03
1;7.09;-9.29;0.5;-33.61;-33.32;105.05;16.98;-0.83;7.75;47.53;158.99;399.96;-10.53;-35.62;-12.2;-134.92;-164.12;-293.47;6.84;7.78;5.24;59.38;85.51;227.6
1;1.41;-11.31;-1.04;3.09;22.32;-111.35;33.71;16.22;7.07;63.94;147.78;-3.05;-21.09;-27.39;-9.91;-56.66;-242.19;-223.75;12.41;9.08;3.53;29.36;85.34;78.16
1;7.15;-9.14;0.95;-32.52;-23.02;99.89;19.28;-1.84;9.18;36.97;92.67;407.26;-12.6;-33.16;-8.43;-132.81;-143.74;-289.11;6.83;7.9;4.69;55.58;62.73;229.04
1;1.82;-11.53;-1.01;2.89;14.79;-110.72;32.18;12.3;4.11;54.1;181.71;-22.09;-20.97;-20.19;-6.77;-39.27;-205.91;-229.78;12.03;6.64;2.52;21.86;78.51;73.32
1;5.82;-9.31;0.77;-34.2;-12.38;100.02;16.02;1.91;9.01;38.82;162.4;426.97;-12.05;-31.84;-7.26;-142.08;-161.53;-286.86;7.14;7.16;4.59;57.21;95.4;233.25
1;2.15;-11.8;-1.07;7.15;16.14;-120.16;36.91;11.65;4.39;43.78;148.81;-42.89;-20.03;-27.73;-9.19;-37.53;-222.59;-240.63;12.55;6.57;2.41;22.37;83.99;67.45
1;6.96;-9.3;0.06;-17.27;-18.81;109.14;24.29;-0.13;7.57;43.45;136.99;415.79;-16.68;-33.39;-8.36;-98.13;-111.05;-322.02;8.49;7.84;4.67;42.88;84.03;232.59
1;2.32;-10.7;-1.49;-1.11;25.5;-105.13;37.34;20.24;3.82;34.14;138.13;-26.25;-15.74;-21.53;-14.58;-63.39;-226.4;-238.39;12.89;8.7;3.65;26.43;90.02;75.65
1;6.09;-9.68;0.55;-34.99;-6.52;100.9;14.96;-1.7;11.07;32.27;118.9;412.61;-16.2;-35.55;-10.13;-112.75;-164.96;-325.68;6.32;7.45;4.29;43.52;94.39;227.92
1;2.02;-10.96;-1.1;14.52;5.74;-118.72;38.65;26.88;7.98;87.01;137.28;-27.38;-20.92;-23.57;-12.14;-43.95;-272.68;-271.77;13.16;10.16;3.15;28.87;94.79;85.25
1;7.18;-8.93;0.28;-38.34;-13.23;116.69;21.12;-0.62;7.15;19.95;129.13;403.56;-7.79;-35.71;-11.14;-101.62;-170.86;-301.08;6.14;7.67;4.24;41.42;84.71;228.3
1;0.92;-11.65;-1.08;6.97;18.57;-121.66;40.9;19.85;9.7;61.45;146.6;-36.54;-22.08;-32.33;-11.05;-66.31;-318.43;-241.66;13.54;9.35;3.57;27.18;98.55;73.44
1;6.15;-9.69;0.15;-22.85;-17.14;103.47;20.27;0.8;8.77;47.45;137.63;443.87;-14.4;-36.8;-10.36;-110.73;-185.3;-267.46;7.63;8.7;4.69;44.21;99.94;243.77
1;2.07;-11.49;-1.87;1.01;14.74;-114.85;39.27;19.68;3.44;43.6;131.83;-29.88;-18.29;-24.24;-9.48;-51.18;-260.44;-254.16;13.42;9.28;3.11;22.03;85.75;74.7
1;7.21;-9.09;1.06;-33.98;2.86;124.44;18.89;2.73;12.15;30.25;172.62;446.21;-12.36;-34.35;-8.14;-124.99;-134;-334.44;6.96;8.51;4.7;48.58;84.84;245.1
1;1.82;-11.31;-1.37;12.56;14.31;-115.35;38.55;23.91;4.99;71.19;184.32;-4.93;-23.84;-21.16;-16.16;-72.91;-265.25;-246.12;14.1;9.66;4.35;26.85;92.13;86.81
1;5.73;-9.18;0;-33.42;-19.75;96.3;20.67;3.96;7.51;59.12;246.66;408.85;-11.92;-33.47;-9.45;-156.93;-191.37;-306;7.31;7.56;4.44;62.09;110.64;232.13
1;2.15;-11.63;-1;3.49;14.9;-124.71;38.37;19.56;7.34;58.15;149.19;-13.71;-17.04;-21.47;-10.87;-54.28;-251.69;-238.48;12.73;8.42;3.96;23.94;93.02;76.04
1;5.45;-8.56;0.94;-36.64;-14.03;97.43;14.48;9.65;8.23;53.3;131.91;418.49;-16.98;-33.9;-9.08;-117.78;-256.47;-254.83;6.44;7.99;3.71;52.41;106.79;233.71
1;2.41;-11.48;-1.19;13.69;35.03;-107.78;39.6;14.87;2.57;47.87;173.92;-42.35;-18.26;-18.93;-4.84;-29.21;-211.73;-232.13;12.67;6.14;2.01;21.38;72.78;60.36
1;5.96;-9.69;0.44;-28.08;-16.06;100.92;14.37;0.5;10.65;45.98;139.23;411.41;-18.78;-34.26;-8.74;-108.08;-199.38;-290.44;7.85;7.66;4.05;44.98;95.59;224.22
1;1.65;-11.63;-1.76;12.64;15.59;-125.02;39.35;20.03;4.74;53.54;140.68;-25.39;-17.78;-22.13;-12.99;-50.32;-225.71;-240.58;13.63;7.79;3.32;24.26;88.52;77.75
1;6.62;-8.79;0.25;-34.2;-23.17;123.2;18.42;2.41;9.28;26.31;137.08;439.95;-12.4;-34.63;-11.69;-129.58;-189.35;-323.17;6.92;7.89;4.78;46.1;96.54;242.35
1;2.16;-10.89;-1.24;8.01;21.79;-117.72;38.66;19.6;8.08;44.66;124.98;-35.78;-16.15;-25.98;-8.6;-51.66;-240.97;-273.14;12.83;8.35;2.97;26.49;88.34;80.43
1;7.52;-9.49;0.41;-28.22;-17.87;107.14;19.82;-1.98;7.63;34.93;83.77;420.39;-11.86;-35.76;-9.23;-108.34;-149.79;-315.84;7.55;8.23;4.64;46.15;62.51;235.41
1;1.65;-11.82;-1.48;4.42;22.3;-117.6;38.67;20.25;5.44;53.01;191.06;-27.63;-22.74;-26.34;-11.71;-52.12;-227.08;-242.93;13.63;9.7;3.78;25.01;86.36;74.99
1;5.92;-9.28;1.59;-39.59;-25.86;94.82;18.98;-0.33;9.63;76.82;178.74;413.43;-12.41;-35.78;-10.87;-149.9;-174.99;-275.6;6.91;8.32;4.73;66.87;79.71;237.5
1;1.69;-11.75;-1.8;0.64;40.05;-121.49;38.23;25.97;4.17;41.97;206.85;-20.71;-18.25;-22.48;-9.83;-64.61;-231.11;-225.59;13.59;10.09;2.86;22.69;91.53;69.43
1;6.65;-9.43;0.75;-25.65;-39.2;123.03;26.49;1.39;10.1;37.22;126.71;444.96;-19.35;-34.29;-9.39;-118.99;-205.57;-287.77;9.95;8.47;5.15;48.36;84.15;243.82
1;2.56;-10.74;-1.34;-1.63;16.99;-112.14;40.09;26.51;5.16;50.56;121.18;-11.09;-24.65;-23.89;-12.95;-72.59;-244.82;-265.87;15.13;10.24;3.69;29.53;92.12;79.99
1;5.8;-9.75;0.34;-34.14;-10.45;82.14;15.4;0.3;9.6;54.95;129.65;433.24;-13.81;-32.37;-10.37;-124.63;-256.5;-297.64;6.46;7.98;4.77;56.48;85.84;241.22
1;0.77;-11.97;-2.04;11.67;32.41;-126.91;39.92;22.52;6.48;71.12;132.84;-32.66;-20.91;-23.86;-10.1;-60.61;-247.87;-223.63;13.57;8.84;3.75;31.59;97.49;66.91
1;8.61;-8.31;0.27;-22.14;-29.77;150.89;17.55;-0.48;7.16;48.33;68.56;441.99;-13.35;-33.26;-6.85;-91.46;-147.75;-292.38;6.03;6.66;3.16;40.88;46.53;229.99
1;2.2;-11.66;-0.97;0.2;12.1;-113.57;37.32;19.53;7.59;48.23;126.87;-25.64;-24.35;-30.96;-9.37;-53.71;-229.4;-251.28;14.29;9.72;3.16;24.73;84.97;78.23
1;5.84;-9.94;0.14;-25.11;-7.32;77.62;16.16;0.1;9.21;45.68;178.36;433.79;-12.3;-34.47;-9.59;-97.74;-178.24;-348.08;6.46;7.77;4.52;42.41;84.32;245.64
1;2.32;-11.8;-1.51;5.97;24.89;-128.05;38.06;19.65;3.97;69.23;200.99;-31.23;-21.53;-22.93;-10.39;-56.62;-227.99;-247.78;12.87;8.32;3.04;25.97;100.7;78.93
1;7.27;-8.09;0.61;-40.38;-23.35;144.04;20.58;1.69;8.86;17.17;114.95;442.85;-9.22;-35.18;-8.12;-115.08;-218.06;-277.09;6.54;7.08;3.51;40.23;101.25;228.14
1;1.89;-11.78;-1.26;7.99;23.22;-123.36;38.51;14.37;6.74;43.2;145.75;-38.04;-20.4;-26.22;-7.5;-38.51;-207.06;-251.75;13.67;7.82;2.81;25.73;83.7;77.38
1;6.24;-9.57;0.92;-28.84;3.52;93.69;28.79;-1;9.46;74.69;187.3;413.85;-20.07;-36.12;-7.28;-112.49;-221.01;-338.58;9.02;8.72;4.32;59.25;102.94;242.46
1;2.28;-11.09;-1.81;17.93;17.36;-115.16;41.1;18.97;2.31;62.11;159.39;-23.34;-20.4;-21.11;-10.45;-33.42;-241.98;-246.62;13.81;8.23;2.6;22.82;88;77.96
1;6.79;-9.23;0.69;-37.8;-34.35;111.32;18.84;0.91;9.41;23.31;64.59;437.56;-12.02;-36.46;-11.61;-135.01;-192.73;-272.22;7.11;8.73;4.89;50.34;56.68;244.51
1;1.64;-11.7;-1.51;6.43;26.33;-121.18;37.2;23.56;6.21;73.94;204.05;-14.62;-28.01;-22.85;-7.52;-57.13;-249.13;-253.53;14.7;9.37;3;26.67;103.13;80.09
1;6.55;-9.41;0.15;-29.96;-34.03;109.25;16.88;0.27;10.37;19.4;86.17;434.02;-12.19;-34.97;-8.21;-114.99;-121.9;-316.28;7.51;8.44;4.56;43.06;51.32;249.82
