label;acc_x_avg;acc_y_avg;acc_z_avg;gyro_x_avg;gyro_y_avg;gyro_z_avg;acc_x_max;acc_y_max;acc_z_max;gyro_x_max;gyro_y_max;gyro_z_max;acc_x_min;acc_y_min;acc_z_min;gyro_x_min;gyro_y_min;gyro_z_min;acc_x_stdev;acc_y_stdev;acc_z_stdev;gyro_x_stdev;gyro_y_stdev;gyro_z_stdev
2;1.14;-10.51;-1.66;11.83;30.62;-105.92;36.26;0.5;3.87;55.39;192.15;6.06;-15.28;-20.62;-5.32;-26.91;-335.17;-243.91;11.77;5.19;2.59;24.47;106.18;76.69
2;5.21;-9.18;0.29;-21.56;-16.57;134.4;16.09;-1.63;3.21;43.84;128.08;322.75;-4.4;-15.72;-8.59;-75.02;-217.23;-139.37;5.2;3.59;3.95;38.79;85.03;162.86
2;0.26;-12.17;-1.82;3.03;14.28;-111.87;36.56;3.56;11.09;43.74;253.44;5.68;-18.15;-31.93;-16.02;-57.15;-316.45;-230.64;12.78;7.83;4.48;25.49;127.46;73.91
2;4.57;-8.9;-0.16;-11.45;-9.3;108.77;12.17;-1.66;4.86;44.58;151.68;346.07;-7.94;-16.48;-7.14;-78.5;-246.51;-207.04;5.62;5.19;3;40.59;100.55;195.18
2;0.65;-11.74;-1.83;5.24;24.79;-115.25;38.74;2.66;13.21;51.27;200.38;-1.64;-17.28;-33.56;-16.73;-50.51;-312.14;-235.68;11.55;6.78;4.98;25.38;116.77;71.27
2;5.45;-8.57;0.18;-30.15;-41.74;123.21;14.29;-1.06;4.6;50.04;158.28;345.76;-4.91;-18.87;-15.08;-104.86;-240.03;-193.71;5.82;4.24;3.96;50.46;105.02;191.71
2;1.58;-11.5;-0.9;6.38;13.38;-115.07;39.43;3.84;12.2;69.92;180.13;-6.3;-24.36;-34.75;-20.79;-50.79;-328.39;-247.25;12.39;8.08;4.83;23.9;103.44;72.14
2;4.3;-10;-0.07;-27.87;-11.72;90.27;17.77;-2.07;8.32;40.73;172.63;352.2;-23.63;-31.22;-18.98;-95.72;-251.58;-223.42;8.85;5.91;5.48;44.5;116.36;204.11
2;2.48;-10.01;-0.96;11.5;21.84;-91.79;37.16;-2;1.85;38.45;142.18;8.51;-12.02;-15.88;-5.35;-21.54;-316.47;-212.25;10.76;3.93;2.43;19.78;101.84;78.52
2;4.05;-10.36;-0.42;-21.37;-29.49;72.63;14.98;-1.57;6.05;40.95;176.78;372.95;-13.45;-32.34;-13.91;-84.71;-254.84;-233.99;6.62;5.89;4.56;43.5;108.47;222.9
2;1.67;-10.83;-1.75;3.82;29.94;-96.3;29.46;1.18;1.1;41.89;126.09;36.24;-14.6;-18.55;-7.58;-20.45;-267.82;-272.08;10.69;4.89;2.14;17.3;86.73;99.92
2;4.67;-9.44;0.51;-25.54;-11.98;130.83;15.51;-2.76;5.18;48.5;189.37;434.5;-9.04;-18.57;-12.85;-100.66;-225.43;-220.22;5.7;4.88;3.62;47.85;113.89;231.52
2;0.3;-11.83;-1.33;17.53;10.89;-113.66;37.04;3.05;14.33;69.8;215.1;13.71;-18.5;-35.47;-17.44;-41.87;-266.26;-257.32;11.85;7.24;4.92;24.86;99.07;83.25
2;5.25;-8.78;0.47;-25.18;-6.46;128.55;13.73;-2.23;4.49;40;131.68;351.99;-6.33;-17.04;-7.85;-83.81;-212.54;-218.24;5.22;3.66;2.94;45.45;86.13;200.21
2;1.03;-11.36;-1.54;13.33;11.07;-109.73;39.07;3.16;12.05;66.79;191.73;-2.15;-24.89;-35.42;-16.03;-49.97;-335.7;-256.68;12.07;7.35;4.72;27.1;113.85;74.72
2;4.77;-9.75;-0.41;-18.67;-24.03;77.64;16.06;-2.2;9.41;51.01;231.59;387.02;-12.26;-33.23;-16.81;-100.02;-198.65;-262.28;6.58;6.69;5.69;50.11;118.4;220.67
2;2.68;-10.16;-1.43;6.08;24.15;-96.61;34.41;5.95;2.98;42.4;114.07;26.85;-11.87;-20.74;-5.51;-25.89;-253.76;-242.64;10.89;6.44;1.91;20.93;89.62;87.39
2;4.91;-8.7;0.23;-38.05;-14.8;114.13;12.03;-3.16;4.65;40.48;122.52;362.91;-9.46;-16.25;-17.79;-113.21;-268.12;-224.92;4.85;4.8;4.04;48.42;103.44;199.57
2;1.29;-11.51;-1.45;13.97;13.41;-103.04;31.95;4.56;11.39;54.87;142.07;29.86;-10.45;-34.99;-15.6;-43.6;-240.73;-254.79;9.72;7.61;3.86;24.02;84.96;90.12
2;5.59;-8.69;-0.31;-21.44;-32.79;130.46;17.25;-2.6;7.37;68.48;161.56;419.94;-12.04;-20.52;-15.97;-105.55;-322.79;-209.97;6.84;3.98;4.42;49.8;123.36;230.16
2;0.31;-11.56;-1.56;8.43;23.28;-109.49;38.31;4.03;12.8;52.69;206.58;37.97;-22.95;-38.07;-21.62;-70.31;-321.91;-259.94;12.36;7.49;4.9;29.62;108.79;96.51
2;4.83;-9.29;0;-23.57;-17.77;80.75;14.4;-1.59;8.14;47.93;164.01;413.17;-7.47;-34.16;-11.9;-95.03;-196.91;-246.03;6.08;6.98;4.28;46.05;94.25;235.81
2;1.56;-10.74;-2.03;15.85;33.66;-109.37;30.39;4.58;3.72;41.19;117.52;22.93;-13.4;-20.37;-5.63;-26.46;-168.68;-250.04;10.5;5.79;1.67;19.45;68.55;92.4
2;6.29;-7.95;0.46;-37.27;-28.04;129.27;18.24;-3.28;5.53;52.14;170.19;357.69;-9.8;-17.82;-13.04;-111.29;-280.47;-199.86;5.62;4.06;4.09;51.61;108.57;197.94
2;0.8;-11.91;-1.35;7.62;17;-106.08;24.82;-0.38;3.92;42.75;121.2;17.79;-14.84;-26.09;-6.8;-27.78;-257.65;-231.55;10.23;5.48;2.49;20.66;90.12;88
2;5.11;-8.62;-0.17;-32.19;-15.72;115.25;12.87;-1.77;4.92;44.53;235.97;418.14;-6.66;-17.29;-12.03;-109.5;-223.25;-238;5.24;4;3.81;46.96;116.07;233.37
2;1.1;-12.5;-1.12;8.36;24.15;-117.01;29.77;3.53;8.14;60.14;209.6;12.87;-14.26;-31.98;-6.48;-14.04;-219.45;-260.11;10.74;6.39;3.07;17.26;88.88;87.38
2;4.94;-8.43;-0.16;-23.03;-9.7;120.46;15.59;0.28;6.65;40.2;189.29;431.55;-11.24;-18.45;-7;-87.73;-203.98;-212.11;6.59;4.8;3.28;40.98;101.1;224.47
