label;acc_x_avg;acc_y_avg;acc_z_avg;gyro_x_avg;gyro_y_avg;gyro_z_avg;acc_x_max;acc_y_max;acc_z_max;gyro_x_max;gyro_y_max;gyro_z_max;acc_x_min;acc_y_min;acc_z_min;gyro_x_min;gyro_y_min;gyro_z_min;acc_x_stdev;acc_y_stdev;acc_z_stdev;gyro_x_stdev;gyro_y_stdev;gyro_z_stdev
2;-0.28;-13.02;-2.54;-1.73;59.71;-135.9;39.74;22.34;4.55;59.41;142.89;-13.62;-30.35;-30.24;-7.23;-55.67;-218.87;-276.45;18.19;11.5;3.22;31.38;84.01;87.46
2;7.4;-9.73;0.95;-41.83;-31.18;123.59;18.83;-0.08;5;59.74;119.99;471.96;-11.02;-35.47;-7.85;-127.63;-169.44;-335.95;7.96;8.51;3.12;43.41;77.73;267.98
2;0;-12.8;-1.79;15.98;18.68;-144.54;40.93;21.11;2.94;60.51;144.63;-32.67;-31.66;-29.78;-5.57;-28.82;-246.22;-287.88;18.38;11.36;2.31;23.96;100.86;87.94
2;7.71;-9.64;-0.15;-29.01;-32.1;123.62;20.15;4;4.31;38.03;167.19;494.43;-10.03;-33.38;-9.99;-120.35;-133.06;-362.28;8;8.49;4.05;44.19;75.95;278.79
2;-0.04;-12.57;-1.9;-2.36;40.62;-141.54;40.05;19.16;6.88;46.27;221.7;-23.88;-35.74;-31.84;-10.23;-63.76;-237.71;-272.73;18.35;11.01;3.75;26.31;105.4;89.47
2;8.32;-9.99;0.35;-39.17;-29.66;129.46;22.56;1.9;6.53;34.41;207.82;495.16;-11.04;-35.38;-15.11;-142.86;-173.86;-378.7;9.16;7.78;4.95;49.69;91.45;276.89
2;0.19;-12.03;-1.41;10.3;11.63;-141.4;40.71;20.6;5.75;63.44;183.15;-15.9;-31.16;-30.96;-6.34;-39.17;-235.32;-302.48;17.73;11.5;4.07;31.36;111.64;100.23
2;8.42;-10.16;-0.24;-30.77;-21.12;120.26;19.95;2.15;7.01;39.19;230.34;487.15;-8.48;-32.31;-11.04;-123.99;-136.49;-374.73;8.04;8.59;4.26;46.28;94.23;280.42
2;0.48;-12.87;-1.58;-0.5;26.85;-142.21;39.59;17.76;3.99;49.87;170.53;-24.7;-31.01;-32.19;-7.09;-32.94;-203.21;-273.91;17.79;10.62;2.78;23.7;94.07;88.1
2;7.75;-10.09;-0.48;-20.48;-24.82;115.48;18.26;2.56;4.27;25.63;198.28;502.4;-6.66;-34.73;-10.15;-92.73;-180.77;-328.59;7.31;8.25;3.9;33.57;100.89;287.66
2;0.26;-12.88;-1.7;0.36;40.89;-143.64;42.68;18.47;6.44;42.53;178.78;-27.52;-29;-33.25;-7.48;-46.31;-224.41;-280.37;18.38;10.91;3.22;23.82;97.33;90.11
2;7.57;-9.84;-0.12;-37.91;-30.22;117.61;22.6;3.01;5.98;41.29;133.21;494.35;-8.43;-34.26;-14.93;-172.56;-159.5;-325.87;8.11;8.2;4.6;60.83;83.91;277.47
2;0.6;-13.16;-1.58;0.56;47.69;-141.66;42.38;21.33;7.04;48.01;224.41;-28.27;-33.58;-30.79;-8.21;-35.55;-228.12;-278.39;19.3;11.22;3.8;24.6;111.17;86.79
2;7.18;-9.17;-0.55;-29.14;-38.38;115.73;23.07;1.78;4.75;58.23;182.16;494.71;-15.07;-30.78;-8.98;-119.28;-227.63;-305.13;9.46;7.46;3.46;46.13;84.9;276.13
2;-0.46;-12.49;-1.9;0.31;37.25;-139.38;41.01;17.75;9.2;49.1;287.45;-7.03;-38;-30.95;-9.19;-42.28;-263.12;-279.6;19.88;10.97;4.08;23.06;126.24;91.12
2;8.41;-9.1;-0.38;-15.76;-25.37;103.92;23.52;6.57;6.33;71.15;193.19;501.64;-8.73;-35.58;-16.43;-114.05;-167.92;-310.48;8.22;9.64;4.97;47.39;91.9;284.03
2;-1.1;-13.3;-2.49;2.83;57.3;-140.66;32.75;17.76;3.02;48.92;248.33;-13.54;-41.19;-32.54;-7.01;-54.26;-153.77;-264.8;18.96;11.39;3.03;28.59;105.21;85.67
2;9.33;-9.93;-0.13;-11.49;-32.05;150.24;22.11;3.9;7.59;43.53;121.53;502.69;-11.24;-33.85;-10.19;-77.72;-184.4;-375.22;7.28;8.96;3.93;33.47;79.83;288.88
2;0.73;-13.31;-1.81;1.89;6.96;-152.95;40.28;23.13;6.15;73.14;116.42;-26.74;-36.33;-32.93;-13.25;-59.01;-248.48;-327.49;19.43;13;4.41;32.21;92.63;109.44
2;6.65;-9.39;0.61;-38.01;-8.75;108.82;19.16;5.08;6.11;57.78;180.76;502.28;-9.91;-32.32;-11.66;-145.34;-195.73;-346.79;7.09;9.26;3.84;50.41;97.64;302.12
2;-0.17;-12.32;-1.98;9.28;24.57;-152.5;41.97;24.45;3.9;52.01;123.52;-20.91;-30.29;-32.61;-6.26;-33.15;-242.91;-314.45;18.29;12.09;2.72;22.38;92.67;98.01
2;8.77;-9.23;0.42;-41.21;-26.8;134.77;25.78;4.73;5.8;35.03;177.27;501.9;-4.55;-33.13;-11.1;-168.88;-191.22;-332.52;8.54;8.61;3.82;61.11;92.16;283.73
2;-0.05;-13.69;-1.63;4.09;35.2;-147.95;37.67;16.09;2.84;48.57;175.53;-41.27;-29.15;-32.14;-7.14;-29.94;-193.33;-286.43;18.55;10.57;2.9;21.1;91.27;83.95
2;6.87;-9.47;0.14;-38.19;-20.72;122.13;20.2;2.16;4.6;50.62;191.13;492.99;-7.96;-31.96;-8.42;-147.67;-160.58;-349.9;7.61;8.27;3.28;51.44;88.6;280.29
2;0.78;-12.82;-1.26;2.9;21.22;-145.71;39.42;17.95;2.92;52.89;206.32;-41.48;-25.38;-31.36;-6.05;-31.94;-210.41;-316.91;17.16;10.97;2.53;24;103.02;90.22
2;7.6;-9.55;0.34;-28.72;-4.55;124.3;23.01;4.6;7.18;38.96;221.85;500.61;-8.9;-33.11;-7.15;-108.75;-169.33;-328.78;8.57;9.11;3.91;38.14;99.58;279.08
2;0.39;-12.55;-1.92;7.43;11.21;-144.36;39.52;16.72;3.12;53.74;131.78;-5.14;-35.27;-31.37;-7.09;-25.92;-187.51;-307.72;18.23;10.96;2.87;22.23;93.24;103.36
2;7.69;-10.49;-0.22;-23.68;-16.48;124.71;31.24;3.17;9.52;33.47;126.83;500.73;-15.86;-35.69;-11.63;-104.53;-221.49;-407.37;9.73;9.45;5.62;42.96;98.11;287.79
2;-0.07;-12.79;-1.82;-5.14;35.47;-153.32;45.46;24.66;6.42;51.88;192.88;-27.38;-33.21;-29.45;-13.88;-76.82;-277.11;-294.61;18.14;11.94;4.14;29.3;111.9;95.66
2;8.14;-9.45;-0.31;-21.68;-26.63;126.97;23.87;4.45;5.36;47.64;173.27;501.66;-8.65;-33.55;-12.48;-111.68;-186.4;-327.43;8.59;9.15;4.15;43.22;81.98;285.48
2;0.85;-12.46;-1.28;1.22;30.74;-135.65;37.43;24.95;3.11;40.34;172.24;-24.55;-30.91;-29.73;-5.64;-47.18;-207.96;-278.62;18.08;12.57;2.34;23.37;98.86;88.37
2;8.18;-9.61;-0.51;-21.35;-21.42;110.32;20.05;2.41;6.2;45.14;220.32;471.52;-8.24;-31.01;-11.74;-106.94;-135.49;-373.81;8.07;8.3;4.29;40.37;84.21;271.76
2;-0.27;-13.3;-1.85;-1.86;35.27;-147.5;37.59;18.75;3.58;47.97;135.66;-27.34;-29.25;-32.15;-7.75;-47.01;-190.07;-293.69;17.08;11.42;3.3;24.16;88.36;90.31
2;8.8;-8.83;0.3;-34.99;-30.27;144.68;20.43;2.93;6.72;47.05;103.7;498.96;-7.68;-33.83;-15.59;-130.22;-161.36;-388.71;5.97;8.4;5.15;50.88;65.88;284.4
2;1.09;-12.36;-0.85;4.39;8.05;-143.02;41.83;24.84;5.59;53.64;176.68;-30.58;-26.03;-32.71;-6.26;-46.45;-221.13;-322.43;17.81;12.18;3.31;31.53;110.64;97.36
2;8.09;-10.16;-1.12;-18.35;2.28;112.22;22.36;1.54;5.49;33.88;218.32;501.31;-7.64;-35.02;-18.69;-98.3;-115.41;-396.83;7.23;8.2;5.26;40.2;95.78;294.17
2;0.19;-12.07;-1.29;4.2;22.12;-138.38;38.25;16.97;7.74;52.85;171.03;-20.57;-25.77;-30.31;-8.61;-44.07;-234.24;-285.18;17.05;10.6;3.71;26.92;103.51;92.42
2;7.9;-10.23;0.37;-31.24;-22.75;130.81;20.94;3.26;6.56;36.65;171.23;488.69;-11.68;-35.3;-12.48;-115.38;-137.19;-362.38;7.38;9.31;5.43;48.83;88.16;287.66
2;0.88;-12.28;-1.79;-3.31;30.56;-142.37;42.98;26.32;5.26;45.71;151.41;-21.62;-30.13;-32.76;-6.51;-45.38;-213.06;-307.09;18.73;12.57;3.32;25.01;92.47;94.85
2;7.64;-9.6;0.15;-37.82;-21.06;124.29;23.3;3.04;5.98;26.35;135.79;490.42;-10.05;-35.23;-16.46;-171.96;-138.42;-323.22;8.85;9.03;5.21;59.89;68.91;279.35
2;0.59;-12.41;-1.33;7.38;32.17;-135.19;36.25;17.38;5.07;44.86;208.26;-14.41;-34.16;-30.45;-6.82;-33.59;-184.01;-293.77;17.55;11.17;4;23.06;103.61;90
2;7.68;-10.41;-0.08;-17.38;-34.47;104.31;18.42;0.01;6.66;59.59;184.74;485.69;-8.68;-33.38;-10.85;-100.73;-211.89;-373.36;7.74;7.41;4.91;41.17;93.9;279.72
2;-0.17;-12.53;-1.85;-0.26;22.11;-148.2;38.14;26.51;3.4;38.7;134.54;-20.84;-32.39;-32.28;-6.27;-51.85;-149.67;-296.61;18;12.93;2.87;25.3;80.07;94.36
2;8.3;-9.11;0.89;-50.26;-13.29;130.75;21.19;1.63;7.37;25.89;165.4;476.89;-2.85;-31.69;-14.58;-157.56;-190.42;-355.39;5.67;8.88;4.79;61.13;91.34;274.43
2;0.56;-12.93;-1.3;7.52;12.86;-147.65;35.05;18.42;5.77;60.11;153.38;-19.15;-35.2;-30.33;-5.87;-34.44;-205.18;-303.09;18.78;11.45;3.16;29.19;111.75;98.62
2;8.27;-9.23;-0.52;-33.29;-8.32;128.17;19.46;1.36;5.91;22.46;256.25;475.72;-4.95;-30.26;-17.17;-95.84;-177.54;-409.4;5.9;8.54;5.21;38.29;129.55;283.1
2;0.05;-13.3;-1.42;11.98;40.48;-155.02;39.13;18.91;7.03;61.43;241.89;-17.6;-30.1;-31.13;-5.67;-26.3;-231.55;-317.92;17.62;10.92;3.77;27.31;110.18;100.03
2;7.8;-8.39;-0.42;-33.08;-27.87;133.59;23.88;5.6;10.5;40.69;207.94;497.94;-7.52;-35.07;-13.65;-105.49;-231.65;-364.14;8.29;9.21;4.6;37.82;118.66;287.38
2;0.1;-13.04;-1.22;12.9;25.88;-150.39;40.75;20.6;11.21;76.84;144.19;-31.87;-29.55;-31.44;-5.26;-43.53;-223.72;-313.25;18.75;11.36;3.09;23.44;90.85;94.18
2;7.28;-9.31;0.07;-33.48;-13.83;125.16;27.45;8.91;5.96;62.5;141.85;498.16;-14.46;-35.35;-10.08;-157.06;-185.36;-333.02;9.95;9.89;3.92;56.77;104.96;287.76
2;0.02;-12.91;-1.71;13.44;22.96;-154.75;41.31;24.4;5.3;62.74;179.46;-22.39;-38.47;-28.79;-7.16;-42.96;-228.07;-292.77;19.04;11.46;3.6;25.74;104.94;96.04
2;8.33;-8.83;0.15;-37.19;-20.78;130.87;24.7;4.82;7.17;39.21;112.21;490.22;-7.12;-34.35;-10.54;-143.99;-197.37;-327.3;7.89;8.75;3.67;52.78;92.2;275.53
2;0.36;-13.51;-1.29;5.21;32.44;-149.31;40.94;18;4.53;43.48;158.46;-34.79;-35.71;-32.47;-7.4;-39.15;-192.04;-289.79;19.39;11.28;3.14;22.09;89.74;86.64
2;7.8;-9.13;-0.17;-23.49;-18.28;127.82;17.87;3.09;9.21;38.5;179.82;487.65;-8.22;-29.75;-6.11;-105.51;-233.07;-363.61;7.71;8.26;3.51;39.88;104.15;273.74
2;-0.12;-13.78;-2.04;-2.78;17.78;-166.45;39.6;21.48;6.89;46.19;144.47;-38.67;-35.96;-32.95;-11.01;-47.94;-247.19;-314.18;19.34;11.82;4.02;23.64;97.99;94.95
2;9.22;-6.56;0.35;-25.02;-0.21;166.67;19.15;4.92;5.4;39.54;236.47;501.4;-2.07;-21.26;-8.59;-89.47;-156.92;-243.78;6.27;7.77;3.39;38.53;106.17;274.68
2;-0.96;-14.7;-2.26;-2.77;32.84;-156.71;37.06;20.71;10.68;46.27;282.18;-8.69;-40.12;-33.52;-18.96;-99.03;-198.96;-329.02;19.8;11.99;5.73;39.02;119.92;98.8
2;7.36;-8.61;-1.03;-7.49;-19.92;101.42;25.12;8.24;5.7;62.13;245.37;494.42;-16.92;-35.94;-9.38;-104.98;-230.42;-319.43;10.41;10.06;4.07;49.51;111.5;285.2
2;-0.37;-12.81;-2.5;7;41.34;-129.32;40.77;27.56;5.25;52.13;165.02;0.47;-33.95;-26.63;-7.16;-48.99;-230.48;-267.19;18.68;11.91;3.33;24.67;95.31;90.91
2;7.89;-8.79;0.73;-32.44;-28.49;104.7;24.95;4.21;7.4;48.07;108.58;458.59;-13.67;-32.23;-9.63;-168.93;-165.82;-282.47;9.04;8.58;3.8;63.35;79.6;262.78
2;0.26;-12.97;-1.99;12;34.37;-129.43;35.65;16.5;2.78;64.98;203.42;-20.28;-37.35;-28.58;-7.66;-42.45;-187.19;-246.09;18.1;10.65;3.01;27.08;109.79;80.4
2;7.61;-9.1;-0.22;-28.36;-9.93;124.26;18.98;0.97;4.21;42.58;140.18;472.32;-11.6;-32.66;-10.36;-123.36;-143.74;-342.41;7.5;7.43;3.79;44.8;75.43;263.69
2;0.65;-12.18;-1.25;12.84;19.32;-134.08;40.41;17.65;6.28;51.66;119.19;-12.05;-23.72;-25.67;-7.5;-27.72;-229.37;-288.78;16.03;9.52;3.11;23.38;88.41;90.66
2;7.71;-9.63;-0.4;-29.76;-30.84;119.53;18.05;0.06;6.78;28.52;57.52;478.28;-9.13;-34.07;-16.41;-122;-115.71;-358.67;7.26;8.41;5.57;46.71;51.09;275.98
2;1.47;-11.74;-0.69;3.32;15.36;-130.33;34.99;22.68;6.28;58.92;156.93;-15.29;-30.52;-27.83;-4.38;-45.37;-224.37;-289.48;17.19;11.71;3.76;28.59;100.77;97.06
2;7.21;-9.94;0.57;-46.48;-7.55;112.59;18.5;-1.04;8.74;29.2;181.77;450.33;-7.79;-33.82;-10.51;-146;-157.1;-342.44;6.55;7.06;3.89;53.79;96.03;257.42
2;0.94;-11.76;-1.3;14.15;16.69;-130.42;36.13;18.45;7.95;59.09;141.9;-11.65;-28.75;-24.46;-5.26;-34.87;-192.64;-293.62;15.83;9.74;2.84;23.76;91.09;93.01
2;7.11;-9.73;-0.12;-36.08;-14.76;114.55;21.74;2.58;6.27;26.25;120.91;468.6;-13.42;-32.76;-11.67;-128.84;-185.54;-333.88;8.43;8.75;4.43;44.15;94.54;265.61
2;0.91;-11.98;-1.5;11.09;13.31;-130.55;41.52;24.03;4.23;68.97;175.38;-8.48;-30.2;-26.94;-8.21;-43.5;-258.88;-282.41;17.16;11.39;3.7;30.11;110.32;91.68
2;7.87;-9.28;0.35;-34.55;-12.49;121.58;18.49;1.1;7.56;53.57;129.44;455.23;-8.03;-34;-12.02;-131.14;-159.77;-377.24;7.42;8.6;4.66;52.58;75.99;262.89
2;0.65;-12.43;-0.85;12.18;19.05;-135.85;39.67;20.75;9.05;68.12;110.83;-27.35;-22.74;-26.82;-6.02;-50.29;-212.51;-294.17;16.14;10.68;3.53;31.89;87.47;94.05
2;7.86;-9.32;-0.04;-35.95;-10.18;109.75;18.87;1.95;8.77;29.52;151.13;472.56;-3.59;-35.16;-12.28;-134.42;-204.76;-311.59;6.44;8.27;4.37;49.51;99.34;264.55
2;0.21;-13.08;-1.21;16.83;21.64;-140.97;31.82;14.7;11.11;55.3;117.84;-30.94;-27.27;-27.1;-6.76;-39.15;-188.02;-272.58;15.66;9.72;3.42;22.17;86.47;83.91
2;8.21;-8.7;0.03;-34.41;-18.81;127.97;17.12;2.82;9.5;31.4;127.71;475.36;-3.43;-34.16;-11.91;-109.23;-243.94;-316.14;5.68;9.18;3.89;40.65;97.28;261.09
2;0.24;-13.22;-1.39;10.8;46.77;-138.13;29.84;17.94;8.46;71.02;165.17;-20.49;-29.41;-27.67;-7.13;-47.61;-142.69;-277.05;16.06;10.58;3.33;26.95;88.37;86.45
2;6.95;-8.57;-0.75;-17.52;-22.81;119.36;20.04;7.35;3.64;37.62;171.86;493.91;-13.57;-31.82;-8.12;-89.57;-160.07;-289.94;8.34;9;3.4;39.67;86.63;275.99
2;0.81;-12.1;-2.06;13.12;31.55;-129.07;39.01;16.86;4.3;61.65;215.14;-10.59;-32.53;-25.64;-11.75;-36.61;-233.34;-276.77;17.17;10.14;3.63;29.55;115.64;87.89
2;7.34;-9.3;0.12;-22.06;-20.02;113.82;20.38;4.67;6.89;85.61;95.65;463.1;-11.31;-33.82;-11.85;-135.46;-164.29;-337.75;8.43;8.97;4.3;53.61;76;265.95
2;0.91;-12.2;-1.43;9.14;22.94;-136.08;40.04;28.28;4.16;66.73;129.64;-33.73;-28.16;-27.91;-6.08;-52.19;-216.75;-275.6;16.93;12.63;2.68;25.34;86.29;84.69
2;7.02;-9.18;0.31;-33.76;-11.55;123.8;23.66;4.96;11.18;34.69;116.84;470.9;-15.92;-34.57;-7.43;-164.05;-200.15;-333.15;10.02;8.47;4.35;61.78;85.37;267.48
2;1.29;-12.67;-1.54;9.14;27.39;-140.09;41.12;28;6.87;86.9;172.26;-18.28;-29.75;-27.31;-7.28;-49.31;-237.96;-301.89;17.26;11.6;3.63;29.46;102.08;97.6
2;7.88;-7.48;0.82;-52.25;-9.6;144.65;23.99;2.76;6.01;17.88;130.62;485.5;-11.01;-15.39;-7.96;-186.53;-237.25;-228.02;9.9;6.97;3.89;63.6;96.26;252.52
2;-0.07;-13.7;-1.27;15.61;5.56;-151.55;38.85;23.27;9.96;83.2;108.28;-5.71;-35.75;-35.82;-7.18;-55.72;-214.8;-338.85;18.75;12.55;3.82;32.45;105.2;103.46
2;6.95;-8.26;-0.21;-29.48;-25.87;97.72;25.79;17.98;10.29;90.54;103.43;480.5;-14.03;-34.93;-11.24;-159.57;-239.2;-301.55;9.15;10.05;4.35;59.82;97.9;280.82
2;0.75;-12.86;-2.19;7.29;45.5;-128.78;38.44;21.13;3.34;55.1;216.54;-7.73;-34.27;-23.76;-9.24;-31.36;-162.08;-266.95;17.03;9.41;2.49;23.46;95.24;88.74
2;6.8;-8.94;-0.24;-20.54;-29.03;120.4;21.78;4.61;6.91;43.43;162.89;460.01;-10.97;-35.25;-9.65;-92.2;-224.08;-318;8.21;8.93;3.98;42.89;99.54;265.6
2;1.24;-12.28;-1.69;3.04;32.08;-126.46;38.53;20.73;4;61.94;211.13;10.17;-34.76;-29.63;-6.96;-43.1;-199.24;-265.84;17.57;10.64;3.24;25.51;99.4;94.85
2;7.11;-8.53;-0.17;-29.94;-23.9;111.19;21.49;5.39;5.42;35.77;186.12;452.89;-11.08;-28.45;-12.1;-138.65;-147.77;-311.16;7.76;7.95;4.55;53.97;75.05;258.47
2;0.43;-12.41;-0.99;8.75;28.74;-125.07;28.11;12.37;5.99;58.43;167.1;2.71;-28.42;-25.88;-7.27;-45.91;-192.07;-260.96;15.61;9.36;3.94;26.57;97.17;93.21
2;7.38;-8.71;-0.21;-30.32;-20.35;112.54;19.24;2.51;6.07;38.89;118.71;443.87;-4.03;-34.03;-11.85;-126.7;-178.15;-327.48;6.9;8.11;4.03;46.36;86.64;247.66
2;1.01;-12.23;-0.55;14.55;15.3;-127.42;34.2;7.89;7.53;58.04;153.21;-14.31;-25.26;-26.25;-5.45;-27.27;-162.15;-278.09;15.06;8.37;3.05;22.91;93;86.21
2;7.27;-9.08;-0.33;-22.95;1.27;106.68;18.43;2.2;4.53;42.53;156.43;455.05;-15.25;-26.4;-8.16;-110.39;-130.32;-326.77;7.65;8.41;3.9;43.83;77.21;261.28
2;0.86;-12.63;-1.08;9.37;4.49;-126.12;40.13;11.03;4.4;44.49;209.7;-21.95;-28.01;-23.45;-7.68;-26.8;-281.86;-261.38;16.33;8.01;2.9;21.15;111.01;86.3
2;6.91;-8.8;0.32;-37.33;-0.1;114.86;17.15;2.86;8.02;27.23;188.4;444.16;-7.64;-32.83;-15.65;-125.82;-203.37;-335.7;6.68;8.73;5.14;45.98;99.76;254.87
2;0.87;-11.29;-0.75;23.3;16.64;-118.54;28.51;17.11;13.19;93.48;136.72;1.75;-25.82;-24.06;-5.67;-25.93;-188.41;-256.77;15.14;9.5;4.16;28.01;88.52;95.8
2;6.44;-9.5;0.07;-35.26;-13.31;93.44;20.95;3.49;14.11;51.62;134.6;452.72;-10.2;-35.53;-9.31;-120.59;-204.7;-317.14;7.47;8.51;4.2;40.72;100.3;256.55
2;0.99;-11.57;-1.73;21.79;20.04;-130.06;35.18;17.96;12.22;76;153.34;0.04;-29.54;-24.11;-6.55;-32.39;-197;-273.71;16.39;10.08;3.56;26.57;97.92;95.12
2;7.03;-9.21;-0.17;-35.96;-33.12;98.14;24.54;6.85;5.7;54.66;153.83;476.85;-8.79;-34.59;-10.38;-136.19;-204.01;-310.59;8.06;8.69;3.71;43.49;100.99;269.52
2;0.25;-12.25;-1.42;7.35;34.72;-120.95;36.87;22.62;6.01;61.59;196.71;5.89;-36.43;-27.43;-5.98;-41.25;-149.33;-260.31;17.68;11.01;3.04;28.3;95.72;92.12
2;6.9;-9.64;0.04;-34.82;-3.47;112.09;20.7;3.04;9.11;34.16;100.43;450.1;-11;-35.48;-12.32;-157.56;-135.58;-337;7.47;8.15;4.55;57.94;69.75;261.11
2;0.66;-11.94;-1.57;13.61;11.95;-131.97;34.05;21.99;10.43;73.2;121.99;-12.72;-26.67;-23.69;-7.12;-45.19;-225.85;-294.48;15.32;10.44;3.75;27.39;88.89;96.28
2;6.98;-9.31;0.36;-26.66;-24.1;121.93;24.96;5.06;13.19;88.83;97.37;480.65;-14.6;-33.93;-10.62;-131.78;-176.82;-318.63;9.84;9.57;4.8;48.94;71.49;277.69
2;1.52;-11.41;-1.21;7.76;17.29;-131.58;39.58;28.71;3.82;66.95;157.05;-8.38;-34.67;-25.29;-5.02;-57.55;-231.47;-276.41;17.32;12.06;3.29;27.63;103.54;98.32
2;7.71;-9.05;-0.36;-23.82;-9.97;119.52;22.13;5.55;9.79;35.44;123.74;457.41;-8.99;-35.55;-12.2;-130.27;-148.09;-333.55;8.35;9.63;5.01;47.11;72.69;266.35
2;0.99;-12.05;-1.55;6.92;25.12;-124.49;31.68;21.15;5.46;75.98;173.12;9.81;-32.26;-24.87;-7.56;-45.88;-153.57;-267.74;15.96;11.03;3;30.44;88.14;102.05
2;7.28;-8.12;0.09;-32.89;-9.67;112.85;21.09;5.63;10.68;42.72;123.14;437.95;-6.58;-34.04;-13.4;-128.73;-182.29;-303.88;7.53;10.12;4.72;52.61;72.86;254.92
2;0.68;-11.98;-1.21;14.99;34.3;-118.16;27.08;18.11;13.85;93.32;209.8;15.98;-31.28;-25.87;-7.2;-52.73;-233.62;-240.1;15.36;10.39;3.88;29.79;106.16;90.73
2;7;-8.64;-0.65;-32.14;-40.88;116.28;20.5;1.52;4.93;41.88;88.59;424.61;-12.07;-33.76;-15.47;-127.59;-159.88;-306.26;8.06;8.15;4.8;46.85;64.05;243.33
2;1.05;-12.01;-0.78;5.32;27.27;-122.75;33.02;17.62;8.75;65.56;214.9;8.03;-31.39;-27.07;-7.47;-52.57;-243.08;-261.66;15.6;10.21;3.39;29.35;109.49;94.17
2;6.71;-8.93;0.42;-32.4;-16.05;112.6;20.11;1.23;6.38;53.84;145.04;417.44;-9.2;-30.78;-8.73;-138.37;-126.71;-387.42;7.12;7.96;4.31;52.78;76.92;248.31
2;1.37;-11.52;-1.25;4.39;25.05;-118.92;38.14;24.4;6.27;66.94;193.93;3.56;-25.08;-25.52;-6.46;-64.66;-201.02;-273.5;15.11;11.37;3.4;25.25;91.24;98.56
2;6.31;-9.33;0.39;-37.45;-32.32;102.46;16.61;0.29;8.12;39.76;166.6;435.4;-5.12;-34.39;-11.51;-131.43;-176.15;-333.61;6.15;7.34;3.98;51.73;92.06;244.22
2;1.39;-11.3;-0.91;9.25;37.48;-116.45;35.05;14.96;7.65;39.37;159.59;2.84;-23.86;-24.55;-5.41;-38.47;-186.92;-268.61;14.88;8.85;2.48;20.58;78.44;92.26
2;6.24;-9.16;0.34;-44.6;-13.46;96.02;19.12;3.44;7.08;21.27;147.02;427.47;-3.71;-33.09;-11.97;-152.85;-232.64;-319.39;6.63;7.55;4.03;53.04;110.06;240.02
2;0.96;-12.05;-0.64;18.45;12.87;-126.27;27.6;16.13;10.37;76.12;144.31;-12.8;-27.71;-24.29;-5.39;-27.51;-166.43;-273.97;14.54;9.04;3.18;22.83;87.22;90.26
2;7.16;-9.23;-0.5;-32.19;-4.13;112.4;19.52;3.31;8.63;43.12;135.24;458.55;-14.11;-36.5;-16.89;-112.79;-200.87;-319.61;7.37;9.42;5.3;46.1;106.12;256.31
2;0.65;-11.41;-0.78;19.36;12.76;-124.61;37.87;17.2;15.61;93.01;172.77;-7.5;-25.15;-25.47;-7.55;-36.6;-306.88;-266.98;15.13;9.41;4.7;31.35;105.44;92.12
2;7.35;-8.94;-0.17;-32.36;-19.45;115.74;15.14;0.23;9.13;36.63;107.94;423.09;-7.17;-32.59;-12.95;-98.88;-168.55;-339.85;5.88;8.59;4.39;41.69;69.3;242.94
2;1.12;-11.89;-1.11;10.25;33.07;-121.62;33.22;14.23;9.6;67.28;183.77;-10.09;-28.37;-23.16;-6.5;-37.49;-194.71;-254.85;14.8;8.8;3.5;27.48;96.83;91.4
2;6.99;-9.18;-0.02;-16.69;-34.83;108.44;20.94;5.69;8.6;47.24;92.73;430.67;-7.51;-36.03;-11.8;-111.91;-138.73;-354.38;7.88;10.18;5.3;44.37;59.4;256.45
2;0.95;-11.59;-1.18;-1.3;36.89;-120.18;33.8;21.54;5.14;75.57;207.3;7.49;-30.12;-25.92;-5.34;-59.14;-176.17;-257.71;15.93;10.68;3.31;25.22;91.12;92.93
2;6.84;-9.36;-0.29;-18.37;-38.77;103.21;26.63;5.68;7.73;34.88;170.23;461.53;-8.03;-33.16;-12.74;-150.69;-152.4;-310.2;9.73;9.16;5.36;54.6;88.07;259.35
2;1.62;-11.41;-0.83;-3.25;24.55;-121.87;26.11;19.29;4.78;51.14;196.39;3.54;-32.5;-25.63;-5.6;-51.74;-135.95;-280.27;14.84;10.14;3.05;27.3;90.53;96.82
2;6.77;-8.69;0.37;-29.5;-23.2;92.5;17.65;1.58;6.42;49.9;111.34;448.78;-8.58;-34.99;-15.28;-123.48;-181.26;-319.62;5.86;8.59;5.14;49.83;74.49;260.97
2;0.49;-12.51;-1.47;0.64;66.25;-121.83;29.99;18.86;6.49;41.2;273.96;20.28;-33.47;-27.14;-5.9;-46.92;-124.15;-250.79;16.26;10;3.29;19.33;99.97;93.39
2;6.96;-8.39;0.58;-34.42;-47.17;94.9;37.55;6.5;5.58;65.84;88.57;438.33;-18.45;-32.2;-12.73;-123.98;-196.05;-315.8;8.89;7.71;3.83;47.89;83.23;250.86
2;-0.72;-13.46;-1.22;11.87;41.87;-132.84;37.82;15.15;7.45;75.87;191.4;2.25;-36.02;-26.6;-7.86;-36.48;-81.4;-260.55;16.08;8.91;4.13;26.74;75.69;90.54
2;8.38;-6.03;0.22;-31.24;1.55;156.94;23.35;4.6;7.22;74.38;157.8;482.8;-8.92;-14.77;-8.33;-152.84;-225.79;-204.98;7.35;6.11;4.29;63.63;101.7;243.14
