=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.03.20 16:19:42 =~=~=~=~=~=~=~=~=~=~=~=;;;;;
-10.49;-18.4;-5;21.64;-37.82;-158.65
-6.41;-15.95;-3.97;18.88;-160.59;-166.77
-1.24;-13.59;-8.53;8.15;-253.47;-170.14
2.02;-12.98;-13.64;-0.69;-265.06;-137.72
3.89;-12.88;-12.13;5.07;-198.02;-68.43
7.58;-10.91;-5.68;23.11;-93.99;6.73
12.32;-7.78;-0.83;38.11;-3.89;62.93
14.1;-5.51;-0.02;41.13;52.31;99.22
11.55;-4.36;-1.23;34.49;90.86;125.7
6.97;-3.86;-1.87;25.56;124.81;150.01
3.13;-3.74;-0.74;22.13;147.35;174.44
0.98;-3.46;1.49;26.65;144.35;198.62
-0.25;-2.67;3.06;32.96;106.41;221.7
-1.23;-1.85;2.91;32.65;39.01;240.87
-1.36;-1.9;1.4;24.51;-36.73;251.24
-0.21;-3.36;-0.27;15.28;-97.97;252.21
1.77;-5.84;-1.06;11.96;-133.49;249.47
4.33;-8.28;-1.01;16.2;-144.27;248.07
7.4;-9.76;-0.97;24.64;-135.23;248.47
10.05;-10.04;-1.25;32.07;-110.49;249.13
11.44;-9.56;-1.5;35.26;-75.54;249.27
12.08;-9.17;-1.61;34.72;-38.04;249.09
12.7;-9.35;-1.73;32.68;-4.23;248.97
13.07;-9.62;-1.91;29.59;23.49;248.98
12.67;-9.44;-2.12;23.32;43.07;249.03
11.84;-9.34;-2.3;13.73;49.32;249.05
11.38;-10.04;-2.61;4.17;41.53;249.04
11.48;-11.31;-3.1;-2.64;29.41;248.2
11.98;-12.48;-3.43;-5.36;23.37;240.87
12.66;-13.28;-3.44;-4.3;26.9;216.49
13.19;-13.49;-3.22;-2.8;36.75;171.95
13.35;-12.58;-2.56;-4.21;43.61;117.35
13.39;-10.56;-1.61;-9.03;38.38;63.03
13.59;-8.5;-1.02;-15.99;19.69;9.7
13.78;-7.68;-1.04;-22.97;-5.18;-45.06
12.51;-9.28;-1.8;-28.64;-26.34;-95.68
6.27;-13.79;-1.85;-32.08;-23.05;-129.1
-5.65;-18.79;1.84;-29.14;-6.18;-140.34
-15.84;-20.27;6.01;-19.44;-58.36;-137.12
-15.72;-17.13;4.08;-12.06;-187.16;-128.12
-5.07;-12.35;-1.69;-11.15;-277.17;-124.87
9.08;-9.61;-5.14;-13.5;-273.02;-138.28
18.86;-8.68;-6.25;-21.78;-206.35;-159.43
21.44;-6.86;-6.73;-37.24;-96.92;-166.46
19.42;-4.44;-5.22;-48.92;35.74;-149.6
15.24;-4.35;-2.03;-48.69;139.58;-119.69
9.16;-8.12;0.14;-41.18;176.06;-96.09
2.11;-13.84;0.54;-30.98;151.6;-86.95
-3.75;-17.07;0.1;-18.18;87.64;-84.43
-6.47;-15.19;-0.59;-6.77;5.42;-79.51
-4.97;-10.81;-1.77;-2.62;-66.73;-71.76
0.11;-8.33;-3.43;-4.67;-97.9;-63.94
5.96;-8.69;-4.61;-7.47;-72.41;-57.74
8.99;-9.55;-4.7;-9.12;-5.95;-54.84
7.41;-9.58;-4.09;-10.84;60.8;-54.76
2.82;-9.65;-3.25;-12.65;92.48;-53.91
-1.47;-10.65;-2.2;-12.69;84.74;-51.22
-3.53;-11.78;-1.07;-10.33;58.29;-50.42
-3.57;-11.83;-0.54;-8.22;34.03;-54.3
-2.64;-10.93;-1.08;-9.16;22;-60.56
-1.42;-10.1;-2.26;-12.18;26.5;-66.36
-0.41;-9.88;-2.86;-13.74;45.48;-73.47
-0.41;-10.03;-2.38;-12.58;65.48;-83.38
-1.32;-10.18;-1.69;-11.03;70.66;-92.28
-1.54;-10.49;-1.41;-11.08;60.2;-96.4
0.17;-11.12;-1.02;-12.05;49.05;-97.18
2.93;-11.77;-0.19;-12.04;50.5;-97.8
4.6;-12.08;0.61;-9.99;64.51;-99.46
3.79;-12.02;0.94;-6.01;81.5;-102.62
0.77;-11.88;0.98;-1.02;90.42;-108.39
-3;-11.94;0.88;3.07;84.78;-117.52
-5.68;-12.39;0.37;4.49;67.46;-129.29
-6.05;-13.35;-0.62;3.49;49.87;-141.93
-4.5;-14.64;-1.42;1.83;43.07;-153.49
-2.75;-15.77;-1.28;0.7;49.69;-163.46
-2.35;-16.23;-0.5;-0.12;65.78;-173.42
-3.57;-16.01;0.09;-0.97;85.56;-184.76
-5.68;-15.7;0.54;-1.76;103.2;-196.61
-8.3;-15.96;1.29;-2.61;116.99;-205.64
-11.63;-16.99;1.37;-3.02;130.35;-207.88
-14.96;-18.38;-0.45;-2.63;140.88;-203.26
-16.39;-19.44;-3.86;-1.46;135.99;-196
-15.67;-19.74;-7.26;3.52;110.4;-187.02
-14.69;-19.57;-7.87;12.6;63.51;-175.6
-13.45;-19.15;-4.9;19.56;-24.94;-170.32
-9.66;-17.88;-3.41;20.93;-152.7;-178.56
-3.66;-15.58;-7.68;17.34;-253.57;-183.19
1.09;-13.4;-13.09;11.96;-275.49;-154.2
3.9;-11.83;-12.51;12.56;-234.46;-87.52
7.82;-9.99;-6.85;22.76;-162.14;-11.39
13.21;-7.81;-2.2;35.68;-78.75;47.93
16.25;-6.05;-1.17;42.52;0.01;87.6
14.48;-4.63;-1.94;40.52;70.14;117.68
9.66;-3.33;-2.09;32.82;130.16;145.89
5.17;-2.44;-0.74;25.47;167.28;173.36
2.62;-1.97;1.09;22.41;166.97;198.02
1.16;-1.69;1.91;21.86;128.62;219.73
-0.49;-1.86;1.64;19.4;67.64;238.56
-1.72;-2.83;1.14;14.26;4.51;250.33
-1.08;-4.44;0.83;10.37;-47.4;252.55
1.37;-6.03;0.56;11.02;-84.01;249.92
4.27;-7.13;0.07;15.55;-106.07;248.13
6.75;-7.87;-0.73;21.37;-114.71;248.33
8.69;-8.53;-1.48;26.71;-109.84;249.06
10.09;-8.93;-1.75;31.21;-92.32;249.29
11;-8.76;-1.64;34.67;-66.43;249.13
11.61;-8.4;-1.52;36.49;-39.42;248.98
12.18;-8.74;-1.49;36.75;-18.82;248.97
12.85;-10.1;-1.7;35.68;-7.44;249.02
13.29;-11.73;-2.11;32.71;-1.61;249.05
12.98;-12.85;-2.34;27.63;2.76;249.04
12.2;-13.44;-2.43;21.42;5.1;249.03
11.85;-13.74;-2.8;15.07;2.91;245.48
12.29;-13.71;-3.42;8.41;-2.99;226.59
13.12;-13.25;-3.93;1.2;-6.21;182.26
14.01;-12.3;-4;-5.69;-0.46;119.95
14.68;-10.9;-3.46;-11.58;9.77;57.02
14.72;-9.45;-2.6;-17.73;12.42;0.68
14.32;-8.64;-2.06;-25.32;3.77;-53.36
13.87;-9.21;-2.21;-33.53;-10.01;-105.82
10.53;-11.93;-2.37;-40.37;-6.8;-141.84
0.08;-16.26;0.53;-40.36;30.58;-144.53
-13.54;-19.44;7.05;-29.62;38.15;-122.72
-19.43;-18.88;10.26;-16.61;-62.27;-101.66
-12.68;-15.24;5.64;-11.17;-209.03;-98.5
1.86;-12.14;-2.51;-12.89;-283.42;-120.14
15.26;-11.52;-8.41;-20.76;-257;-156.77
21.11;-10.81;-9.1;-33.44;-155.44;-180.99
19.85;-7.62;-5.17;-42.6;-21.85;-170.87
16.07;-4.1;-0.6;-43.24;78.22;-132.52
12.1;-4.06;1.03;-40.64;119.13;-96.41
7.6;-8.28;0.01;-38.41;131.12;-85.51
2.43;-13.5;-0.86;-32.14;129.49;-91.64
-2.82;-15.67;-0.31;-19.2;95.88;-91.79
-6.38;-13.75;0.03;-7.13;25.45;-79.16
-5.93;-10.32;-1.59;-4.78;-50.08;-66.17
-1.51;-8.46;-4.31;-9.25;-86.65;-62.38
3.91;-8.51;-5.87;-12.31;-65.55;-64.33
6.82;-8.92;-5.46;-12.98;-6.27;-64.64
5.59;-9.13;-4.15;-14.2;52.69;-60.89
1.72;-9.75;-3.11;-15.56;80.63;-56.12
-1.55;-10.75;-2.36;-14.77;72.71;-55.29
-2.47;-11.3;-1.38;-11.89;48.27;-59.87
-1.71;-11.01;-0.33;-9.28;29.01;-66.4
-0.72;-10.39;0.12;-8.56;23.43;-71.75
-0.25;-10.17;-0.52;-9.61;29.72;-76.19
-0.31;-10.5;-1.81;-11.53;41.72;-80.62
-0.55;-11.09;-2.51;-12.76;52.63;-85.58
-0.46;-11.46;-2.03;-12.22;58.1;-91.51
0.47;-11.48;-1.17;-10.92;57.48;-96.2
2.09;-11.68;-0.74;-9.89;54.78;-96.98
3.22;-12.41;-0.49;-7.99;55.98;-95.9
2.68;-13.11;-0.04;-4.5;63.87;-97.96
0.34;-12.97;0.26;-1.24;76.37;-105.78
-2.84;-12.19;-0.1;-0.33;86.63;-117.81
-5.45;-11.81;-0.84;-2.14;86.77;-130.84
-6.21;-12.6;-1.17;-5.13;76.82;-143.22
-4.87;-14.29;-1.02;-7.03;67.24;-155.35
-2.85;-15.84;-0.86;-6.59;68.26;-167.73
-2.21;-16.57;-0.49;-3.96;79.95;-179.8
-3.68;-16.66;0.55;-0.61;94.49;-191.07
-6.31;-16.59;1.87;0.99;105.29;-201.77
-9.2;-16.79;2.51;-0.07;112.77;-210.73
-12.31;-17.56;1.87;-1.42;120.13;-214.68
-15.2;-18.7;-0.01;-1.36;124.21;-212.49
-16.41;-19.55;-2.74;-0.04;117.44;-206.84
-15.4;-19.73;-5.87;4.3;99.31;-197.94
-13.62;-19.53;-7.5;10.46;66.21;-183.65
-11.75;-19.24;-5.77;14.17;-7.13;-170.99
-8.25;-18.33;-3.84;15.31;-127.81;-171.9
-2.76;-16.38;-6.81;12.78;-237.53;-177.11
1.89;-14.14;-12.12;6.45;-271.28;-155.43
4.5;-12.04;-12.3;6.3;-226.1;-93.98
7.79;-9.21;-6.91;18.36;-138.35;-15.95
12.62;-5.88;-2.13;32.19;-47.36;50.73
15.59;-3.51;-1.04;35.63;25.88;98.39
14.02;-2.51;-1.85;27.98;86.46;132.92
9.23;-2.25;-1.94;16.37;139.94;161.05
4.51;-2.38;-0.44;8.36;173.67;185.7
1.57;-2.55;1.64;6.97;169.4;207.1
-0.25;-2.34;2.81;8.35;122.82;225.64
-1.82;-2.04;2.52;5.85;50.08;241.04
-2.58;-2.6;1.43;-1.5;-23.2;250.21
-1.5;-4.52;0.54;-6.85;-78.85;251.77
1.36;-7.15;0.15;-3.92;-112.25;249.66
4.9;-9.3;-0.14;5.68;-125.61;248.3
7.83;-10.18;-0.5;15.79;-121.26;248.5
9.42;-9.77;-0.87;22.74;-103.53;249.06
9.79;-8.84;-1.27;26.86;-81.1;249.23
9.75;-8.39;-1.64;30.26;-61.64;249.1
10.35;-8.81;-1.94;34.48;-45.52;248.99
11.89;-9.73;-2.18;38.46;-27.84;248.98
13.41;-10.42;-2.15;38.98;-5.54;249.02
13.9;-10.38;-1.79;33.6;17.72;249.04
13.5;-9.94;-1.46;23.1;34.62;249.04
12.97;-10.04;-1.54;11.09;41.75;249.03
12.65;-11.25;-1.96;1.58;41.7;246.25
12.47;-12.99;-2.6;-3.76;42.64;231.3
12.39;-13.82;-3.36;-7.41;50.56;194.13
12.41;-13.02;-3.7;-12.71;56.36;136.35
12.12;-11.63;-3.14;-17.8;44.55;71.78
11.11;-10.76;-2;-18.71;13.42;13.77
10.2;-10.1;-1.03;-17.32;-25.94;-36.15
10.78;-9.44;-0.81;-20.04;-64.62;-84.23
10.51;-10.58;-1.33;-28.93;-82.68;-125.23
3.74;-14.71;0.13;-34.94;-53.05;-141.96
-8.13;-19.03;5.44;-28.44;-21.25;-133.59
-14.91;-19.65;8.86;-16.13;-76.39;-118.23
-10.75;-16.36;5.23;-10.3;-195.45;-112.75
0.66;-12.71;-1.9;-12.42;-271.28;-127.76
12.3;-11.36;-6.62;-19.55;-256.12;-158.61
18.86;-10.19;-6.7;-29.6;-166.4;-181.74
19.48;-6.54;-4.17;-38.49;-45.13;-174.44
16.94;-2.59;-1.96;-42.94;51.71;-137.41
13.36;-2.65;-1.12;-43.23;100.91;-97.35
8.77;-7.4;-1.4;-40.38;119.74;-79.55
2.98;-13.25;-1.96;-33.36;119.65;-80.97
-3.53;-16.01;-1.8;-21.1;86.39;-80.77
-8.62;-14.29;-1.23;-8.69;9.39;-70.33
-8.78;-10.43;-1.81;-4.45;-81.49;-60.07
-3.21;-8.15;-3.42;-8.25;-130.74;-59.62
4.48;-8.55;-3.95;-12.41;-109.81;-64.96
9.28;-9.6;-2.63;-13.43;-39.79;-67.65
8.59;-9.78;-0.93;-13.86;32.34;-66.32
3.67;-9.8;-0.2;-14.92;70.79;-64.85
-1.68;-10.4;-0.32;-14.52;67.89;-65.96
-4.35;-10.92;-0.82;-12.15;37.7;-69.05
-3.69;-10.69;-1.59;-10.62;3.49;-71.87
-0.93;-10.13;-2.4;-11.54;-13.33;-73.87
2.01;-10.03;-2.74;-13.31;-3.3;-76.42
3.3;-10.52;-2.66;-15.01;26.66;-80.51
2.16;-11.14;-3.02;-17.87;59.35;-85.22
-0.49;-11.6;-4.02;-21.71;80.01;-88.92
-2.66;-11.91;-4.29;-23.57;84.42;-92.34
-3.04;-12.05;-2.68;-21.62;77.04;-97.31
-1.75;-11.98;-0.33;-18.2;66.9;-103.41
0.36;-12.04;0.96;-16.41;64.44;-109.98
2.01;-12.66;1.13;-15.55;74.9;-118.03
1.86;-13.66;1.11;-12.96;92.95;-127.91
-0.11;-14.58;1.13;-8.5;107.12;-138.73
-2.31;-15.2;0.97;-4.47;111.45;-150.03
-3.21;-15.58;0.77;-2.13;110.06;-161.87
-2.91;-15.79;1.14;-0.85;110.33;-174.26
-3.04;-16.01;2.04;0.1;116.43;-186.89
-5.22;-16.31;2.59;0.83;125.51;-198.69
-9.18;-16.66;2.28;1.07;127.24;-207.52
-13.05;-17.28;1.12;1.17;114.66;-210.4
-15.08;-18.38;-0.89;0.84;91.57;-207.07
-14.72;-19.41;-2.98;-1.18;67.24;-201.65
-13.12;-19.77;-4.98;-2.5;53.56;-196.41
-11.6;-19.6;-7.48;0.65;53.38;-188.84
-10.14;-19.16;-7.79;6.93;42.19;-177.58
-8.01;-17.94;-4.43;11.29;-17.06;-168.61
-4.59;-15.75;-3.21;8.4;-124.95;-166.52
-1.02;-13.76;-7.71;-1.27;-222.37;-155.46
0.89;-12.58;-11.39;-7.18;-238.35;-112.39
2.84;-10.9;-8.54;-1.78;-160.22;-42.63
7.39;-8.2;-2.99;7.68;-45.32;25.53
12.19;-5.99;-0.35;10.94;42.84;75.17
12.9;-4.97;-0.96;6.81;94.9;108.75
9.17;-4.35;-2.1;-1.28;133.01;134.5
4.17;-3.77;-1.7;-9.68;160.29;157.7
0.64;-3.53;0.09;-13.99;161.76;179.9
-1.13;-3.52;1.74;-13.02;129.77;201.46
-2.1;-3.51;2.22;-11.14;71.4;223.06
-2.51;-3.72;1.81;-12.15;3.72;241.83
-1.5;-4.53;1.29;-14.7;-55.16;251.71
1.22;-5.99;0.79;-14.84;-95.66;252.15
4.39;-7.71;0.2;-10;-115.9;249.3
6.66;-8.92;-0.06;-0.96;-117.23;248.02
7.83;-9.08;0.29;9.23;-105.92;248.51
8.37;-8.53;0.62;18.19;-91.74;249.17
8.78;-8.14;0.4;25.48;-81.2;249.27
9.61;-8.5;-0.13;32.04;-74.62;249.08
11.23;-9.68;-0.71;39.58;-66.96;248.96
13.26;-11.12;-1.24;47.95;-51.22;248.98
14.58;-11.79;-1.44;52.93;-25.74;249.03
14.42;-11.29;-1.33;49.58;0.33;249.05
13.25;-10.68;-1.35;38.1;13.03;249.03
12.05;-11.32;-1.56;24.43;8.84;247.56
11.33;-13.1;-1.5;15.29;-1.21;237.46
11.28;-14.47;-1.57;12.39;-5.47;207.54
11.87;-14.04;-2.28;10.66;-5.38;155.38
12.7;-12.29;-2.73;5.67;-11.33;91.97
13.55;-10.83;-2.36;-0.27;-26.15;29.58
14.35;-9.99;-2.11;-4.93;-40.48;-26.95
14.35;-9.83;-2.66;-10.82;-47.84;-76.17
11.4;-11.79;-3.23;-19.86;-44.92;-115.22
4.43;-16.02;-1.73;-28.44;-33.32;-143.81
-3.35;-19.54;1.28;-30.68;-43.94;-161.72
-7.64;-19.56;2.25;-26.71;-95.12;-159.14
-5.94;-16.03;1.49;-20.17;-152.58;-136.89
2.36;-11.28;0.79;-13.65;-189.97;-122.7
12.93;-8.1;-1.52;-14.01;-200.39;-133.62
19.34;-7.15;-5.09;-27.07;-155.58;-151.41
19.77;-7.04;-5.89;-44.18;-47.89;-151.46
16.7;-6.96;-2.73;-50.33;65.52;-129.52
12.02;-7.83;1.17;-43.47;119.64;-98.91
5.98;-10.34;2.61;-33.23;107.88;-76.41
-0.15;-13.05;1.25;-25.45;64.69;-69.65
-4.02;-13.95;-0.86;-18.52;19.37;-71.73
-4.29;-12.65;-2.07;-12.08;-17.72;-71.02
-1.63;-10.51;-2.72;-9.98;-43.59;-64.99
1.78;-9.2;-3.59;-12.41;-48.88;-58.71
3.98;-9.07;-4.24;-14.26;-26.46;-55.93
4.19;-9.31;-3.94;-13.17;10.57;-56.61
2.57;-9.49;-2.99;-11.73;39.05;-58.22
0.08;-10.01;-2.06;-11.73;48.47;-58.67
-1.83;-10.82;-1.36;-12.03;43.38;-59.39
-2.32;-11.16;-0.88;-11.79;33.09;-63.33
-1.8;-10.83;-0.62;-11.89;24.82;-70.59
-1.17;-10.5;-0.54;-13.22;22.51;-78.28
-0.89;-10.54;-0.9;-15.64;27.3;-84.35
-0.8;-10.7;-1.81;-17.65;36.32;-89.37
-0.7;-10.95;-2.43;-17.06;42.78;-94.68
-0.33;-11.34;-1.95;-13.79;41.06;-99.72
0.8;-11.68;-0.91;-10.6;33.82;-102.38
2.65;-12.03;-0.29;-9.37;31.29;-102.36
3.98;-12.52;-0.12;-8.74;40.97;-102.4
3.32;-12.96;0.11;-6.7;59.26;-105.35
0.68;-13.09;0.37;-3.65;74.39;-111.93
-2.26;-13.04;0.19;-1.58;77.71;-121.32
-3.77;-13.31;-0.49;-0.98;71.28;-132.2
-3.56;-14.27;-1.04;-0.61;64.49;-142.83
-2.8;-15.56;-0.93;0.33;65.29;-152.25
-2.88;-16.28;-0.55;1.34;75.23;-161.86
-4.34;-15.96;-0.6;1.43;89.33;-173.48
-6.73;-15.27;-0.79;0.4;98.98;-186.28
-9.25;-15.13;-0.29;-1.57;100.38;-197.83
-11.58;-15.68;0.38;-4.72;100.48;-205.89
-13.79;-16.57;-0.29;-8.44;108.76;-208.3
-15.31;-17.66;-2.54;-11.94;123.12;-205.27
-15.15;-18.78;-5.36;-14.58;128.59;-199.72
-13.72;-19.53;-7.46;-13.34;113.09;-192.36
-12.21;-19.69;-6.92;-7.87;68.44;-184.57
-9.76;-19.35;-3.96;-3.44;-20.83;-184.27
-5.22;-18.34;-3.24;-3.83;-144.37;-191
-0.64;-16.36;-7.09;-8.41;-238.55;-181.73
1.78;-13.51;-10.41;-12.99;-244.87;-135.84
3.81;-10.35;-8.52;-13.1;-172.88;-63.89
7.87;-8.03;-3.87;-8.69;-80.3;6.65
12.42;-7.28;-0.91;-2.15;-9.3;59.88
13.98;-7.02;-0.52;3.61;42.96;96.31
11.53;-5.95;-0.87;5.08;93.94;123.22
7.03;-4.37;-0.29;2.11;139.96;147.41
3.04;-3.04;1.37;-1.12;160.36;172.08
0.52;-1.99;2.97;-2.23;139.78;197.25
-1.05;-1.19;3.39;-4.01;80.32;221.68
-2.05;-1.08;2.56;-9.25;1.38;241.63
-1.97;-2.2;1.34;-15.39;-70.51;251.75
-0.41;-4.39;0.61;-16.6;-116.86;252.18
2.45;-6.74;0.67;-9.8;-133.77;249.28
5.99;-8.25;1.26;2.72;-128.04;248
9.25;-8.72;1.56;15.65;-111.3;248.5
11.24;-8.76;0.93;25.61;-92.34;249.17
11.59;-8.83;-0.15;32.89;-73.25;249.28
11.2;-8.79;-0.84;38.55;-54.47;249.08
11.35;-8.8;-1.1;42.96;-36.44;248.96
12.29;-9.29;-1.27;45.61;-17.88;248.98
13.3;-10.19;-1.46;44.52;-0.03;249.03
13.66;-11.32;-1.71;38.73;11.57;249.05
13.54;-12.73;-1.91;30.7;13.37;249.03
13.65;-14.02;-2.03;23.01;8.56;248.92
13.98;-14.36;-2.53;15.08;4.79;242.57
13.93;-13.53;-3.46;6.05;8.6;214.95
13.58;-12.2;-3.83;-2.62;17.36;160.25
13.65;-11.27;-3.28;-8.55;19.57;92.96
14.02;-10.91;-2.41;-10.96;10.86;29.49
13.88;-10.29;-1.51;-12.46;-2.77;-27.04
13;-9.2;-0.86;-16.88;-21.47;-80.3
10.46;-9.7;-1.65;-25.79;-44.46;-126.17
3.11;-13.69;-2.05;-34.16;-44.48;-150.74
-8.39;-18.65;2.57;-31.07;-26.95;-149.2
-15.49;-19.95;8.9;-16.92;-70.13;-134.39
-11.4;-16.44;7.97;-6.96;-181.9;-123.14
0.91;-11.38;-0.25;-8.49;-263.77;-127.51
13.37;-8.47;-7.76;-17.33;-257.06;-148.63
20.06;-7.52;-9.66;-30.67;-167.51;-171.11
20.31;-6.25;-7.06;-42.38;-35.21;-172.86
16.87;-4.97;-2.84;-43.63;70.67;-146.13
12.21;-5.9;0.33;-37.2;113.77;-108.86
7.2;-9.81;1.19;-31.67;116.06;-86.32
2.14;-14.3;0.78;-26.26;102.37;-83.88
-2.31;-15.69;0.37;-16.78;69.52;-86.96
-4.79;-13.23;-0.17;-7.12;13.19;-82.56
-3.85;-9.84;-1.42;-4.62;-48.4;-72.44
0.21;-8.52;-3.26;-8.73;-80.8;-64.65
4.86;-9.22;-4.71;-11.95;-60.7;-61.69
7.09;-9.86;-4.99;-10.88;-0.94;-60.99
5.58;-9.53;-4.29;-9.42;57.83;-59.54
1.78;-9.3;-3.32;-10.55;82.52;-55.98
-1.39;-10.04;-2.39;-11.94;71.65;-52.38
-2.16;-11.04;-1.45;-11;47.16;-52.86
-1.08;-11.15;-0.65;-9.09;30.04;-58.48
0.19;-10.42;-0.46;-9.42;26.89;-65.51
0.56;-9.85;-1.27;-12.63;35.4;-69.56
0.19;-10.16;-2.58;-15.55;51.47;-71.31
-0.33;-11.05;-3.1;-15.15;66.86;-75.67
-0.87;-11.66;-2.49;-12.32;71.88;-83.83
-1.16;-11.61;-1.59;-9.86;65.59;-91.33
-0.65;-11.43;-0.86;-8.5;56.4;-95.15
0.55;-11.65;-0.1;-7.39;52.02;-97.2
1.4;-12.13;0.56;-6.09;54.48;-100.71
1.04;-12.55;0.83;-4.27;62.41;-107.21
-0.64;-12.98;0.85;-1.38;70.82;-116.38
-2.9;-13.62;0.68;2.13;72.41;-127.13
-4.59;-14.41;0.14;4.85;65.57;-139.04
-4.99;-15.02;-0.57;5.84;57.72;-152.15
-4.39;-15.24;-0.85;5.34;56.7;-165.53
-3.93;-15.3;-0.36;4.47;62.93;-177.67
-4.4;-15.48;0.54;4.13;72.71;-188.58
-5.77;-15.8;1.13;3.78;83.55;-199.28
-7.8;-16.16;1.35;2.29;94.41;-208.92
-10.6;-16.64;1.24;-0.23;104.96;-213.27
-13.79;-17.4;-0.07;-3.04;115.39;-209.84
-15.51;-18.41;-2.83;-5.7;121.75;-202.76
-14.73;-19.26;-5.98;-5.65;114.05;-194.96
-13.16;-19.62;-7.78;-0.48;84.27;-184.09
-11.94;-19.47;-6.29;7.24;20.04;-173.96
-9.23;-18.49;-3.44;13.05;-89.25;-174.48
-4.14;-16.19;-4.83;13.54;-206.96;-179.88
0.48;-13.31;-10.19;8.73;-267.05;-162.94
2.89;-10.96;-12.59;6.64;-247.97;-106.89
5.49;-9;-9.11;15.11;-174.96;-27.9
10.05;-7.27;-3.99;29.65;-83.64;45.25
14.15;-6.14;-1.47;39.23;0.09;97.83
14.57;-5.21;-1.62;38.68;72.1;131.86
11.16;-3.94;-2.24;30.07;135.65;156.01
6.39;-2.88;-1.57;19.19;180.67;177.43
2.57;-2.66;0.34;12.23;189.33;198.7
-0.05;-2.86;2.03;9.89;154.75;219.71
-2.24;-2.99;2.49;6.54;88.7;238.54
-3.71;-3.33;1.98;-1.14;12.34;250.31
-3.19;-4.5;1.23;-9.03;-55.92;252.54
-0.33;-6.54;0.54;-11.06;-104.57;249.92
3.59;-8.63;0.02;-5.9;-128.49;248.14
6.85;-9.87;-0.08;3.25;-129.97;248.33
8.56;-10.04;0.2;12.89;-119.75;249.05
9.02;-9.62;0.26;21.62;-111.18;249.29
9.27;-9.34;-0.42;29.9;-109.61;249.13
10.14;-9.53;-1.75;38.52;-107.23;248.98
11.76;-9.95;-2.76;46.66;-91.31;248.97
13.74;-10.5;-2.8;52.31;-60.75;249.02
15.25;-11.37;-2.59;53.61;-27.04;249.05
15.21;-12.31;-2.86;48.47;1.15;249.04
13.62;-12.91;-3;36.89;20.16;249.03
11.83;-13.18;-2.7;23.93;25.47;247.82
10.91;-13.27;-2.69;13.74;17.37;238.25
10.98;-13.13;-3.2;4.14;3.94;206.11
12.21;-12.71;-3.69;-6.79;-7.1;144.85
14.11;-12.07;-3.82;-15.66;-12.59;68.66
15.21;-11.09;-3.38;-19.26;-10.8;-1.6
15.12;-9.79;-2.4;-20.48;-3.72;-59.82
14.8;-8.92;-1.7;-25.51;-1.02;-111.06
12.22;-10.3;-1.9;-35.46;1.68;-150.16
2.8;-14.65;-0.29;-40.89;25.8;-160.74
-10.92;-18.89;5.76;-31.7;34.71;-143.1
-18.33;-18.9;10.57;-14.94;-48.94;-118.74
-13.49;-14.65;7.32;-6.44;-192.05;-106.89
-0.29;-10.32;-1.25;-9;-278.27;-117.06
13.28;-9.12;-8.22;-17.92;-266.28;-145.69
20.79;-9.29;-10.44;-32.99;-178.97;-171.27
21.06;-7.83;-8.22;-48.91;-42.42;-170.99
17.22;-5.63;-3.41;-54.42;86.85;-143.51
12;-5.69;0.29;-49.22;149.79;-110.03
6.45;-9;0.58;-41.6;151.59;-92.34
1.02;-13.28;-0.53;-32.64;126.06;-91.19
-3.86;-15.02;-0.65;-19.91;76.48;-90.66
-6.62;-13.32;-0.32;-8.72;-0.75;-81.99
-5.25;-10.65;-1.2;-6.14;-77.6;-72
-0.07;-9.36;-3.4;-10.15;-109.09;-67.56
5.66;-9.25;-5;-13.27;-77.17;-66.61
8.28;-9.12;-4.63;-12.89;-9.83;-65.43
6.49;-8.98;-3.13;-11.8;47.07;-62.9
2.27;-9.67;-1.98;-11.85;68.9;-59.4
-1.09;-10.94;-1.45;-12.28;62.36;-57.58
-2.13;-11.5;-1.05;-12.38;48.1;-60.21
-1.7;-10.86;-0.64;-13.23;39.93;-66.33
-1.13;-9.94;-0.64;-16.3;39.91;-72.44
-0.85;-9.64;-1.5;-21.07;45.6;-76.81
-0.61;-9.99;-2.74;-24.2;53.79;-81.09
-0.49;-10.69;-3.02;-22.51;58.66;-87.12
-0.76;-11.35;-2.03;-17.53;54.63;-93.25
-0.95;-11.61;-0.96;-13.74;43.54;-96.6
-0.17;-11.54;-0.66;-13.12;34.33;-97.46
1.55;-11.56;-0.81;-13.85;35.02;-98.62
2.93;-11.9;-0.76;-13.26;46.23;-102.1
2.6;-12.49;-0.13;-10.85;61.74;-108.42
0.5;-12.97;0.61;-8.31;74.34;-117.2
-2.17;-13.24;0.51;-6.74;79.8;-127.74
-4.17;-13.77;-0.31;-5.49;78.02;-139.4
-4.98;-14.89;-0.69;-3.9;73.04;-151.87
-4.89;-16.13;-0.23;-2.95;70.62;-165.24
-4.7;-16.71;0.19;-3.52;75.28;-179.49
-5.32;-16.59;0.17;-4.7;86.89;-193.95
-7.27;-16.4;0.47;-5.51;100.4;-207.18
-10.69;-16.79;1.03;-6.03;111.29;-216.15
-14.69;-17.83;0.56;-7.02;117.34;-218.34
-17.16;-19.02;-1.23;-9.42;115.86;-215.56
-16.99;-19.67;-3.87;-11.38;107.31;-210.99
