label;gyro_z_avg;gyro_x_avg;acc_y_stdev;gyro_z_stdev;gyro_x_stdev;acc_x_min;acc_z_min;gyro_z_min;gyro_x_min;acc_z_max;gyro_z_max;acc_x_max;acc_y_avg;gyro_x_max;gyro_y_avg;gyro_y_stdev;acc_z_stdev;acc_x_stdev;gyro_y_min;acc_y_min;gyro_y_max;acc_y_max;acc_x_avg;acc_z_avg;stride_check
1;-105.44;27.29;5.84;54.19;24.75;-18.84;-5.77;-213.57;-5.56;5.57;-61.2;33.45;-11.16;80.84;13.09;58.7;2.51;10.71;-139.85;-22.1;81.31;2.35;1.39;0.58;1
1;91.85;-50.67;8.38;203.86;94.12;-5.64;-8.6;-268.36;-172.86;8.71;379.65;17.24;-10.48;103.69;-7.7;98.73;4.38;6.11;-263.04;-34.65;183.69;1.43;4.69;1.81;1
1;-112.28;33.3;5.75;51.36;28.5;-18.06;-7.4;-201.32;-2.61;7.83;-52.11;22.88;-11.85;86.98;15.82;64.16;3.24;9.11;-147.53;-26.64;75.08;1.82;0.84;0.76;1
1;97.97;-50.61;8.29;208.16;97.07;-7.28;-8.62;-298.13;-181.18;6.48;383.54;13.99;-10.89;109.48;-8.75;82.34;3.43;5.91;-228.24;-34.6;161.34;-0.39;4.07;2.14;1
1;-112.98;34.24;6.5;68.53;29.36;-20.9;-9.16;-231.57;-0.94;7.53;-42.27;29.95;-11.76;91.56;5.24;47.66;3.17;10.32;-105.67;-23.62;56.3;1.42;0.71;0.4;1
1;100.22;-62.21;8.49;211.74;102.26;-9.74;-9.11;-276.02;-201.61;6.25;384.33;16.83;-9.91;106.72;-1.52;98.83;3.32;6.29;-228.2;-33.07;165.79;2.39;4.31;2.17;1
1;-109.53;38.83;6.05;57.3;23.03;-18.19;-7.63;-214.98;10.51;9.19;-53.49;22.14;-11.3;98.18;-1;53.68;2.92;8.64;-173.13;-26.93;68.95;3.63;1.56;0.98;1
1;95.33;-49.67;8.35;207.41;96.73;-12.55;-9.89;-287.07;-183.3;8.51;384.38;15.31;-10.82;114.49;-3.11;81.73;4.25;6.95;-172.9;-31.56;163.33;-0.41;4.53;1.88;1
1;-105.02;31.17;5.73;47.16;21.7;-17.79;-5.95;-207.64;-0.76;5.49;-63.42;27.54;-11.18;72.44;11.7;51.94;2.49;8.94;-147;-20.93;75;2.36;1.82;0.84;1
1;90.07;-45.09;8.22;211.32;91.36;-17.49;-9.68;-299;-176.46;8.51;375.85;18.49;-10.96;91.2;-2.95;74.02;4.92;8.21;-116.63;-26.42;187.06;0.27;4.55;1.76;1
1;-115.41;29.71;5.42;50.09;23.07;-16.71;-8.01;-211.84;3.51;4.72;-72.11;28.54;-11.55;83.06;-2.36;57.34;2.78;9.4;-203.28;-19.82;43.01;4.93;2.18;0.58;1
1;105.2;-57.83;8.51;213.76;98.73;-17.55;-11.77;-302.38;-191.09;8.75;377.74;19.97;-10.29;90.02;1.12;83.64;4.76;7.55;-182.75;-32.98;145.7;-0.25;4.87;2.14;1
1;-105.09;26.2;5.56;56.11;26.93;-17.05;-6.05;-207.85;-2.36;7.15;-50.97;30.78;-10.82;99.86;2.76;66.76;2.55;10.54;-226.13;-18.93;89.86;5.75;1.89;0.83;1
1;86.67;-46.99;8.55;212.35;98.09;-14.12;-10.71;-314.06;-176.8;9.6;355.33;28.46;-10.39;107.87;2.83;80.03;4.51;7.88;-162.63;-26.37;157.67;1.35;5.42;2.11;1
1;-111.21;37.33;4.8;43.46;25.48;-16.48;-6.44;-183.31;2.64;5.86;-55.08;23.04;-11.76;90.48;5.21;63.76;2.61;9.91;-174.04;-19.11;82.22;2.3;0.76;0.45;1
1;106.31;-61.26;6.84;197.32;98.43;-8.71;-5.56;-278.18;-192.9;8.44;343.31;16.2;-10.13;91.03;5.18;78.72;3.36;5.72;-156.76;-26.21;188.83;-1.35;5.27;2.65;1
1;-108.01;38.74;4.55;55.02;23.28;-16.67;-7.46;-188.74;8.76;6.97;-60.52;28.1;-11.79;87.17;-0.73;46.53;3.19;9.63;-135.21;-20.13;54.27;-1.16;0.97;0.48;1
1;101.13;-57.95;7.39;200.91;95.9;-7.91;-8.6;-271.41;-180.12;6.55;363.19;18.03;-10.47;106.18;0.55;89.86;3.9;6.59;-230.59;-36.25;155.07;-0.83;4.98;1.99;1
1;-114.91;37.69;7.25;54.41;24.14;-19.55;-14.84;-216.31;4.59;9.21;-65.27;27.32;-11.92;97.62;2.53;58.42;4.64;10.57;-194.89;-29.41;75;3.84;2.1;-0.01;1
1;105.67;-49.02;8.27;215.42;92.94;-19.81;-8.58;-310.67;-173.73;6.71;386.5;20.7;-10.91;112.72;-2.94;62.41;3.95;8.58;-127.74;-30.5;105.25;-1.25;4.75;2.09;1
1;-107.6;23.35;5.06;46.11;22.74;-17.8;-4.64;-206.63;-3.86;6.05;-62.53;28.4;-11.02;75.34;5.32;61.83;2.15;10.08;-204.87;-18.75;81.57;3.12;1.78;0.89;1
